"","month","value","year","Departamento","Municipio","variable","sector"
"6712","Junio",3,2016,"50 - Meta","50287 - Fuente De Oro","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"7712","Julio",3,2016,"50 - Meta","50287 - Fuente De Oro","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"8712","Agosto",3,2016,"50 - Meta","50287 - Fuente De Oro","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"9712","Septiembre",3,2016,"50 - Meta","50287 - Fuente De Oro","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"10712","Octubre",4,2016,"50 - Meta","50287 - Fuente De Oro","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"11717","Noviembre",4,2016,"50 - Meta","50287 - Fuente De Oro","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"12712","Diciembre",4,2016,"50 - Meta","50287 - Fuente De Oro","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1908","Enero",8,2016,"50 - Meta","50313 - Granada","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"2713","Febrero",9,2016,"50 - Meta","50313 - Granada","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"3713","Marzo",9,2016,"50 - Meta","50313 - Granada","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"4713","Abril",10,2016,"50 - Meta","50313 - Granada","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"5713","Mayo",9,2016,"50 - Meta","50313 - Granada","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"6713","Junio",9,2016,"50 - Meta","50313 - Granada","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"7713","Julio",11,2016,"50 - Meta","50313 - Granada","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"8713","Agosto",13,2016,"50 - Meta","50313 - Granada","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"9713","Septiembre",10,2016,"50 - Meta","50313 - Granada","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"10713","Octubre",10,2016,"50 - Meta","50313 - Granada","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"11718","Noviembre",10,2016,"50 - Meta","50313 - Granada","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"12713","Diciembre",10,2016,"50 - Meta","50313 - Granada","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1909","Enero",40,2016,"50 - Meta","50318 - Guamal","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"2714","Febrero",39,2016,"50 - Meta","50318 - Guamal","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"3714","Marzo",31,2016,"50 - Meta","50318 - Guamal","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"4714","Abril",34,2016,"50 - Meta","50318 - Guamal","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"5714","Mayo",33,2016,"50 - Meta","50318 - Guamal","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"6714","Junio",35,2016,"50 - Meta","50318 - Guamal","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"7714","Julio",34,2016,"50 - Meta","50318 - Guamal","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"8714","Agosto",34,2016,"50 - Meta","50318 - Guamal","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"9714","Septiembre",36,2016,"50 - Meta","50318 - Guamal","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"10714","Octubre",32,2016,"50 - Meta","50318 - Guamal","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"11719","Noviembre",31,2016,"50 - Meta","50318 - Guamal","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"12714","Diciembre",29,2016,"50 - Meta","50318 - Guamal","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1910","Enero",NA,2016,"50 - Meta","50325 - Mapiripán","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"2715","Febrero",NA,2016,"50 - Meta","50325 - Mapiripán","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"3715","Marzo",NA,2016,"50 - Meta","50325 - Mapiripán","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"4715","Abril",NA,2016,"50 - Meta","50325 - Mapiripán","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"5715","Mayo",NA,2016,"50 - Meta","50325 - Mapiripán","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"6715","Junio",NA,2016,"50 - Meta","50325 - Mapiripán","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"7715","Julio",NA,2016,"50 - Meta","50325 - Mapiripán","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"8715","Agosto",NA,2016,"50 - Meta","50325 - Mapiripán","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"9715","Septiembre",NA,2016,"50 - Meta","50325 - Mapiripán","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"10715","Octubre",NA,2016,"50 - Meta","50325 - Mapiripán","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"11720","Noviembre",NA,2016,"50 - Meta","50325 - Mapiripán","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"12715","Diciembre",NA,2016,"50 - Meta","50325 - Mapiripán","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1911","Enero",NA,2016,"50 - Meta","50330 - Mesetas","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"2716","Febrero",NA,2016,"50 - Meta","50330 - Mesetas","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"3716","Marzo",NA,2016,"50 - Meta","50330 - Mesetas","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"4716","Abril",NA,2016,"50 - Meta","50330 - Mesetas","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"5716","Mayo",NA,2016,"50 - Meta","50330 - Mesetas","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"6716","Junio",NA,2016,"50 - Meta","50330 - Mesetas","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"7716","Julio",NA,2016,"50 - Meta","50330 - Mesetas","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"8716","Agosto",NA,2016,"50 - Meta","50330 - Mesetas","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"9716","Septiembre",NA,2016,"50 - Meta","50330 - Mesetas","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"10716","Octubre",NA,2016,"50 - Meta","50330 - Mesetas","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"11721","Noviembre",NA,2016,"50 - Meta","50330 - Mesetas","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"12716","Diciembre",NA,2016,"50 - Meta","50330 - Mesetas","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1912","Enero",NA,2016,"50 - Meta","50350 - La Macarena","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"2717","Febrero",NA,2016,"50 - Meta","50350 - La Macarena","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"3717","Marzo",NA,2016,"50 - Meta","50350 - La Macarena","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"4717","Abril",NA,2016,"50 - Meta","50350 - La Macarena","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"5717","Mayo",NA,2016,"50 - Meta","50350 - La Macarena","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"6717","Junio",NA,2016,"50 - Meta","50350 - La Macarena","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"7717","Julio",NA,2016,"50 - Meta","50350 - La Macarena","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"8717","Agosto",NA,2016,"50 - Meta","50350 - La Macarena","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"9717","Septiembre",NA,2016,"50 - Meta","50350 - La Macarena","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"10717","Octubre",NA,2016,"50 - Meta","50350 - La Macarena","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"11722","Noviembre",NA,2016,"50 - Meta","50350 - La Macarena","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"12717","Diciembre",NA,2016,"50 - Meta","50350 - La Macarena","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1913","Enero",1,2016,"50 - Meta","50370 - Uribe","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"2718","Febrero",1,2016,"50 - Meta","50370 - Uribe","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"3718","Marzo",NA,2016,"50 - Meta","50370 - Uribe","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"4718","Abril",NA,2016,"50 - Meta","50370 - Uribe","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"5718","Mayo",NA,2016,"50 - Meta","50370 - Uribe","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"6718","Junio",NA,2016,"50 - Meta","50370 - Uribe","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"7718","Julio",NA,2016,"50 - Meta","50370 - Uribe","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"8718","Agosto",NA,2016,"50 - Meta","50370 - Uribe","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"9718","Septiembre",NA,2016,"50 - Meta","50370 - Uribe","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"10718","Octubre",NA,2016,"50 - Meta","50370 - Uribe","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"11723","Noviembre",NA,2016,"50 - Meta","50370 - Uribe","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"12718","Diciembre",NA,2016,"50 - Meta","50370 - Uribe","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1914","Enero",1,2016,"50 - Meta","50400 - Lejanías","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"2719","Febrero",NA,2016,"50 - Meta","50400 - Lejanías","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"3719","Marzo",NA,2016,"50 - Meta","50400 - Lejanías","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"4719","Abril",NA,2016,"50 - Meta","50400 - Lejanías","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"5719","Mayo",NA,2016,"50 - Meta","50400 - Lejanías","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"6719","Junio",NA,2016,"50 - Meta","50400 - Lejanías","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"7719","Julio",NA,2016,"50 - Meta","50400 - Lejanías","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"8719","Agosto",NA,2016,"50 - Meta","50400 - Lejanías","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"9719","Septiembre",NA,2016,"50 - Meta","50400 - Lejanías","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"10719","Octubre",NA,2016,"50 - Meta","50400 - Lejanías","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"11724","Noviembre",NA,2016,"50 - Meta","50400 - Lejanías","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"12719","Diciembre",NA,2016,"50 - Meta","50400 - Lejanías","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1915","Enero",NA,2016,"50 - Meta","50450 - Puerto Concordia","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"2720","Febrero",NA,2016,"50 - Meta","50450 - Puerto Concordia","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"3720","Marzo",NA,2016,"50 - Meta","50450 - Puerto Concordia","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"4720","Abril",NA,2016,"50 - Meta","50450 - Puerto Concordia","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"5720","Mayo",NA,2016,"50 - Meta","50450 - Puerto Concordia","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"6720","Junio",NA,2016,"50 - Meta","50450 - Puerto Concordia","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"7720","Julio",NA,2016,"50 - Meta","50450 - Puerto Concordia","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"8720","Agosto",NA,2016,"50 - Meta","50450 - Puerto Concordia","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"9720","Septiembre",NA,2016,"50 - Meta","50450 - Puerto Concordia","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"10720","Octubre",NA,2016,"50 - Meta","50450 - Puerto Concordia","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"11725","Noviembre",NA,2016,"50 - Meta","50450 - Puerto Concordia","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"12720","Diciembre",NA,2016,"50 - Meta","50450 - Puerto Concordia","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1916","Enero",704,2016,"50 - Meta","50568 - Puerto Gaitán","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"2721","Febrero",695,2016,"50 - Meta","50568 - Puerto Gaitán","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"3721","Marzo",668,2016,"50 - Meta","50568 - Puerto Gaitán","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"4721","Abril",511,2016,"50 - Meta","50568 - Puerto Gaitán","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"5721","Mayo",423,2016,"50 - Meta","50568 - Puerto Gaitán","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"6721","Junio",212,2016,"50 - Meta","50568 - Puerto Gaitán","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"7721","Julio",161,2016,"50 - Meta","50568 - Puerto Gaitán","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"8721","Agosto",166,2016,"50 - Meta","50568 - Puerto Gaitán","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"9721","Septiembre",156,2016,"50 - Meta","50568 - Puerto Gaitán","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"10721","Octubre",220,2016,"50 - Meta","50568 - Puerto Gaitán","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"11726","Noviembre",250,2016,"50 - Meta","50568 - Puerto Gaitán","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"12721","Diciembre",286,2016,"50 - Meta","50568 - Puerto Gaitán","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1917","Enero",1481,2016,"50 - Meta","50573 - Puerto López","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"2722","Febrero",1005,2016,"50 - Meta","50573 - Puerto López","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"3722","Marzo",975,2016,"50 - Meta","50573 - Puerto López","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"4722","Abril",942,2016,"50 - Meta","50573 - Puerto López","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"5722","Mayo",722,2016,"50 - Meta","50573 - Puerto López","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"6722","Junio",569,2016,"50 - Meta","50573 - Puerto López","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"7722","Julio",374,2016,"50 - Meta","50573 - Puerto López","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"8722","Agosto",374,2016,"50 - Meta","50573 - Puerto López","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"9722","Septiembre",377,2016,"50 - Meta","50573 - Puerto López","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"10722","Octubre",422,2016,"50 - Meta","50573 - Puerto López","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"11727","Noviembre",398,2016,"50 - Meta","50573 - Puerto López","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"12722","Diciembre",368,2016,"50 - Meta","50573 - Puerto López","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1918","Enero",NA,2016,"50 - Meta","50577 - Puerto Lleras","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"2723","Febrero",NA,2016,"50 - Meta","50577 - Puerto Lleras","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"3723","Marzo",NA,2016,"50 - Meta","50577 - Puerto Lleras","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"4723","Abril",NA,2016,"50 - Meta","50577 - Puerto Lleras","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"5723","Mayo",NA,2016,"50 - Meta","50577 - Puerto Lleras","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"6723","Junio",NA,2016,"50 - Meta","50577 - Puerto Lleras","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"7723","Julio",NA,2016,"50 - Meta","50577 - Puerto Lleras","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"8723","Agosto",NA,2016,"50 - Meta","50577 - Puerto Lleras","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"9723","Septiembre",NA,2016,"50 - Meta","50577 - Puerto Lleras","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"10723","Octubre",NA,2016,"50 - Meta","50577 - Puerto Lleras","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"11728","Noviembre",NA,2016,"50 - Meta","50577 - Puerto Lleras","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"12723","Diciembre",NA,2016,"50 - Meta","50577 - Puerto Lleras","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1919","Enero",NA,2016,"50 - Meta","50590 - Puerto Rico","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"2724","Febrero",NA,2016,"50 - Meta","50590 - Puerto Rico","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"3724","Marzo",NA,2016,"50 - Meta","50590 - Puerto Rico","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"4724","Abril",NA,2016,"50 - Meta","50590 - Puerto Rico","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"5724","Mayo",NA,2016,"50 - Meta","50590 - Puerto Rico","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"6724","Junio",NA,2016,"50 - Meta","50590 - Puerto Rico","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"7724","Julio",NA,2016,"50 - Meta","50590 - Puerto Rico","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"8724","Agosto",NA,2016,"50 - Meta","50590 - Puerto Rico","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"9724","Septiembre",NA,2016,"50 - Meta","50590 - Puerto Rico","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"10724","Octubre",NA,2016,"50 - Meta","50590 - Puerto Rico","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"11729","Noviembre",NA,2016,"50 - Meta","50590 - Puerto Rico","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"12724","Diciembre",NA,2016,"50 - Meta","50590 - Puerto Rico","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1920","Enero",21,2016,"50 - Meta","50606 - Restrepo","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"2725","Febrero",21,2016,"50 - Meta","50606 - Restrepo","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"3725","Marzo",20,2016,"50 - Meta","50606 - Restrepo","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"4725","Abril",20,2016,"50 - Meta","50606 - Restrepo","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"5725","Mayo",18,2016,"50 - Meta","50606 - Restrepo","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"6725","Junio",21,2016,"50 - Meta","50606 - Restrepo","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"7725","Julio",21,2016,"50 - Meta","50606 - Restrepo","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"8725","Agosto",21,2016,"50 - Meta","50606 - Restrepo","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"9725","Septiembre",23,2016,"50 - Meta","50606 - Restrepo","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"10725","Octubre",20,2016,"50 - Meta","50606 - Restrepo","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"11730","Noviembre",24,2016,"50 - Meta","50606 - Restrepo","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"12725","Diciembre",23,2016,"50 - Meta","50606 - Restrepo","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1921","Enero",5,2016,"50 - Meta","50680 - San Carlos De Guaroa","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"2726","Febrero",4,2016,"50 - Meta","50680 - San Carlos De Guaroa","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"3726","Marzo",4,2016,"50 - Meta","50680 - San Carlos De Guaroa","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"4726","Abril",4,2016,"50 - Meta","50680 - San Carlos De Guaroa","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"5726","Mayo",4,2016,"50 - Meta","50680 - San Carlos De Guaroa","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"6726","Junio",4,2016,"50 - Meta","50680 - San Carlos De Guaroa","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"7726","Julio",4,2016,"50 - Meta","50680 - San Carlos De Guaroa","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"8726","Agosto",8,2016,"50 - Meta","50680 - San Carlos De Guaroa","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"9726","Septiembre",8,2016,"50 - Meta","50680 - San Carlos De Guaroa","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"10726","Octubre",7,2016,"50 - Meta","50680 - San Carlos De Guaroa","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"11731","Noviembre",4,2016,"50 - Meta","50680 - San Carlos De Guaroa","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"12726","Diciembre",NA,2016,"50 - Meta","50680 - San Carlos De Guaroa","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1922","Enero",NA,2016,"50 - Meta","50683 - San Juan De Arama","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"2727","Febrero",NA,2016,"50 - Meta","50683 - San Juan De Arama","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"3727","Marzo",NA,2016,"50 - Meta","50683 - San Juan De Arama","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"4727","Abril",NA,2016,"50 - Meta","50683 - San Juan De Arama","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"5727","Mayo",NA,2016,"50 - Meta","50683 - San Juan De Arama","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"6727","Junio",NA,2016,"50 - Meta","50683 - San Juan De Arama","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"7727","Julio",NA,2016,"50 - Meta","50683 - San Juan De Arama","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"8727","Agosto",NA,2016,"50 - Meta","50683 - San Juan De Arama","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"9727","Septiembre",NA,2016,"50 - Meta","50683 - San Juan De Arama","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"10727","Octubre",NA,2016,"50 - Meta","50683 - San Juan De Arama","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"11732","Noviembre",NA,2016,"50 - Meta","50683 - San Juan De Arama","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"12727","Diciembre",9,2016,"50 - Meta","50683 - San Juan De Arama","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1923","Enero",NA,2016,"50 - Meta","50686 - San Juanito","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"2728","Febrero",NA,2016,"50 - Meta","50686 - San Juanito","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
