"dane_code","department","municipality","cod_dde_2026","cod_mme_2026","municipality_2026","pvs1_petro_2022","petro_winner_2022","winner_name_2022","share_cepeda_2026","cepeda_winner_2026","winner_name_2026","total_votes_2026","match_type","switched_plurality","petro_share_diff","petro_supporter_switched"
"68271","Santander","Florian","27","080","FLORIAN",0.214200004935265,FALSE,"rodolfo_hernández",0.281904761904762,FALSE,"ABELARDO DE LA ESPRIELLA",3150,"exact",FALSE,0.0677047569694973,"Did not vote Petro before"
"68276","Santander","Floridablanca","27","082","FLORIDABLANCA",0.196399986743927,FALSE,"rodolfo_hernández",0.267666713160798,FALSE,"ABELARDO DE LA ESPRIELLA",157726,"exact",FALSE,0.0712667264168708,"Did not vote Petro before"
"68296","Santander","Galan","27","085","GALAN",0.0901000052690506,FALSE,"rodolfo_hernández",0.109348441926346,FALSE,"ABELARDO DE LA ESPRIELLA",1765,"exact",FALSE,0.019248436657295,"Did not vote Petro before"
"68298","Santander","Gambita","27","088","GAMBITA",0.0763000026345253,FALSE,"rodolfo_hernández",0.142920158800176,FALSE,"ABELARDO DE LA ESPRIELLA",2267,"exact",FALSE,0.0666201561656511,"Did not vote Petro before"
"68307","Santander","Giron","27","091","GIRON",0.179300010204315,FALSE,"rodolfo_hernández",0.294537557899114,FALSE,"ABELARDO DE LA ESPRIELLA",86573,"exact",FALSE,0.115237547694799,"Did not vote Petro before"
"68318","Santander","Guaca","27","094","GUACA",0.0701000019907951,FALSE,"rodolfo_hernández",0.119875776397516,FALSE,"ABELARDO DE LA ESPRIELLA",3220,"exact",FALSE,0.0497757744067204,"Did not vote Petro before"
"68322","Santander","Guapota","27","100","GUAPOTA",0.0417999997735023,FALSE,"rodolfo_hernández",0.0849963045084996,FALSE,"ABELARDO DE LA ESPRIELLA",1353,"exact",FALSE,0.0431963047349973,"Did not vote Petro before"
"68324","Santander","Guavata","27","103","GUAVATA",0.231000006198883,FALSE,"rodolfo_hernández",0.323959938366718,FALSE,"ABELARDO DE LA ESPRIELLA",2596,"exact",FALSE,0.092959932167835,"Did not vote Petro before"
"68327","Santander","Guepsa","27","106","GUEPSA",0.227199986577034,FALSE,"rodolfo_hernández",0.302852348993289,FALSE,"ABELARDO DE LA ESPRIELLA",2384,"exact",FALSE,0.0756523624162546,"Did not vote Petro before"
"68344","Santander","Hato","27","109","HATO",0.117700003087521,FALSE,"rodolfo_hernández",0.183531053733426,FALSE,"ABELARDO DE LA ESPRIELLA",1433,"exact",FALSE,0.0658310506459058,"Did not vote Petro before"
"68368","Santander","Jesus Maria","27","112","JESUS MARIA",0.251000016927719,FALSE,"rodolfo_hernández",0.309844002151694,FALSE,"ABELARDO DE LA ESPRIELLA",1859,"exact",FALSE,0.0588439852239753,"Did not vote Petro before"
"68370","Santander","Jordan","27","115","JORDAN",0.0650999993085861,FALSE,"rodolfo_hernández",0.103448275862069,FALSE,"ABELARDO DE LA ESPRIELLA",1015,"exact",FALSE,0.0383482765534828,"Did not vote Petro before"
"68377","Santander","La Belleza","27","119","LA BELLEZA",0.106300003826618,FALSE,"rodolfo_hernández",0.112481203007519,FALSE,"ABELARDO DE LA ESPRIELLA",3325,"exact",FALSE,0.0061811991809006,"Did not vote Petro before"
"68385","Santander","Landazuri","27","120","LANDAZURI",0.171399995684624,FALSE,"rodolfo_hernández",0.211262488646685,FALSE,"ABELARDO DE LA ESPRIELLA",5505,"exact",FALSE,0.0398624929620611,"Did not vote Petro before"
"68406","Santander","Lebrija","27","121","LEBRIJA",0.100000001490116,FALSE,"rodolfo_hernández",0.186665027456766,FALSE,"ABELARDO DE LA ESPRIELLA",24402,"exact",FALSE,0.0866650259666497,"Did not vote Petro before"
"68418","Santander","Los Santos","27","124","LOS SANTOS",0.0909000039100647,FALSE,"rodolfo_hernández",0.16036287508723,FALSE,"ABELARDO DE LA ESPRIELLA",7165,"exact",FALSE,0.0694628711771649,"Did not vote Petro before"
"68425","Santander","Macaravita","27","127","MACARAVITA",0.0720999985933304,FALSE,"rodolfo_hernández",0.096882898062342,FALSE,"ABELARDO DE LA ESPRIELLA",1187,"exact",FALSE,0.0247828994690117,"Did not vote Petro before"
"68432","Santander","Malaga","27","130","MALAGA",0.187800005078316,FALSE,"rodolfo_hernández",0.237324402269979,FALSE,"ABELARDO DE LA ESPRIELLA",10749,"exact",FALSE,0.0495243971916629,"Did not vote Petro before"
"68444","Santander","Matanza","27","133","MATANZA",0.0728999972343445,FALSE,"rodolfo_hernández",0.146539241239502,FALSE,"ABELARDO DE LA ESPRIELLA",3453,"exact",FALSE,0.0736392440051574,"Did not vote Petro before"
"68464","Santander","Mogotes","27","136","MOGOTES",0.0814999938011169,FALSE,"rodolfo_hernández",0.138904468124883,FALSE,"ABELARDO DE LA ESPRIELLA",5349,"exact",FALSE,0.0574044743237662,"Did not vote Petro before"
"68468","Santander","Molagavita","27","139","MOLAGAVITA",0.06700000166893,FALSE,"rodolfo_hernández",0.098353360035603,FALSE,"ABELARDO DE LA ESPRIELLA",2247,"exact",FALSE,0.031353358366673,"Did not vote Petro before"
"68498","Santander","Ocamonte","27","142","OCAMONTE",0.0705000013113022,FALSE,"rodolfo_hernández",0.100416824554756,FALSE,"ABELARDO DE LA ESPRIELLA",2639,"exact",FALSE,0.0299168232434534,"Did not vote Petro before"
"68500","Santander","Oiba","27","145","OIBA",0.115800000727177,FALSE,"rodolfo_hernández",0.159420289855072,FALSE,"ABELARDO DE LA ESPRIELLA",6417,"exact",FALSE,0.0436202891278958,"Did not vote Petro before"
"68502","Santander","Onzaga","27","148","ONZAGA",0.0646999999880791,FALSE,"rodolfo_hernández",0.107385811467444,FALSE,"ABELARDO DE LA ESPRIELLA",2058,"exact",FALSE,0.042685811479365,"Did not vote Petro before"
"68522","Santander","Palmar","27","151","PALMAR",0.0910999998450279,FALSE,"rodolfo_hernández",0.142311365807068,FALSE,"ABELARDO DE LA ESPRIELLA",1047,"exact",FALSE,0.0512113659620399,"Did not vote Petro before"
"68524","Santander","Palmas Del Socorro","27","154","PALMAS DEL SOCORRO",0.0676999986171722,FALSE,"rodolfo_hernández",0.0892374256354786,FALSE,"ABELARDO DE LA ESPRIELLA",1849,"exact",FALSE,0.0215374270183064,"Did not vote Petro before"
"68533","Santander","Paramo","27","157","PARAMO",0.088699996471405,FALSE,"rodolfo_hernández",0.114117238987166,FALSE,"ABELARDO DE LA ESPRIELLA",2883,"exact",FALSE,0.0254172425157611,"Did not vote Petro before"
"68547","Santander","Piedecuesta","27","160","PIEDECUESTA",0.172999992966652,FALSE,"rodolfo_hernández",0.276413872194024,FALSE,"ABELARDO DE LA ESPRIELLA",94174,"exact",FALSE,0.103413879227372,"Did not vote Petro before"
"68549","Santander","Pinchote","27","163","PINCHOTE",0.136000007390976,FALSE,"rodolfo_hernández",0.196037539103233,FALSE,"ABELARDO DE LA ESPRIELLA",2877,"exact",FALSE,0.0600375317122566,"Did not vote Petro before"
"68572","Santander","Puente Nacional","27","166","PUENTE NACIONAL",0.242700010538101,FALSE,"rodolfo_hernández",0.296544302283869,FALSE,"ABELARDO DE LA ESPRIELLA",8363,"exact",FALSE,0.0538442917457682,"Did not vote Petro before"
"68573","Santander","Puerto Parra","27","167","PUERTO PARRA",0.150100007653236,FALSE,"rodolfo_hernández",0.34292356873002,FALSE,"ABELARDO DE LA ESPRIELLA",3441,"exact",FALSE,0.192823561076784,"Did not vote Petro before"
"68575","Santander","Puerto Wilches","27","169","PUERTO WILCHES",0.415800005197525,FALSE,"rodolfo_hernández",0.5496413015629,TRUE,"IVÁN CEPEDA CASTRO",15612,"exact",FALSE,0.133841296365375,"Did not vote Petro before"
"68655","Santander","Sabana De Torres","27","174","SABANA DE TORRES",0.182600006461143,FALSE,"rodolfo_hernández",0.339248434237996,FALSE,"ABELARDO DE LA ESPRIELLA",15328,"exact",FALSE,0.156648427776852,"Did not vote Petro before"
"68673","Santander","San Benito","27","178","SAN BENITO",0.0901000052690506,FALSE,"rodolfo_hernández",0.139776951672862,FALSE,"ABELARDO DE LA ESPRIELLA",1345,"exact",FALSE,0.0496769464038118,"Did not vote Petro before"
"68679","Santander","San Gil","27","181","SAN GIL",0.1908999979496,FALSE,"rodolfo_hernández",0.264368165249089,FALSE,"ABELARDO DE LA ESPRIELLA",32920,"exact",FALSE,0.0734681672994885,"Did not vote Petro before"
"68682","Santander","San Joaquin","27","184","SAN JOAQUIN",0.093299999833107,FALSE,"rodolfo_hernández",0.15321923390383,FALSE,"ABELARDO DE LA ESPRIELLA",1227,"exact",FALSE,0.0599192340707235,"Did not vote Petro before"
"68684","Santander","San Jose De Miranda","27","187","SAN JOSE DE MIRANDA",0.099700003862381,FALSE,"rodolfo_hernández",0.11734693877551,FALSE,"ABELARDO DE LA ESPRIELLA",2940,"exact",FALSE,0.0176469349131292,"Did not vote Petro before"
"68686","Santander","San Miguel","27","190","SAN MIGUEL",0.144999995827675,FALSE,"rodolfo_hernández",0.17162471395881,FALSE,"ABELARDO DE LA ESPRIELLA",1311,"exact",FALSE,0.0266247181311352,"Did not vote Petro before"
"68689","Santander","San Vicente De Chucuri","27","193","SAN VICENTE DE CHUCURI",0.1317999958992,FALSE,"rodolfo_hernández",0.199454460781053,FALSE,"ABELARDO DE LA ESPRIELLA",15031,"exact",FALSE,0.0676544648818521,"Did not vote Petro before"
"68720","Santander","Santa Helena Del Opon","27","194","SANTA HELENA DEL OPON",0.0758000016212463,FALSE,"rodolfo_hernández",0.114495798319328,FALSE,"ABELARDO DE LA ESPRIELLA",1904,"exact",FALSE,0.0386957966980814,"Did not vote Petro before"
"68745","Santander","Simacota","27","196","SIMACOTA",0.132399991154671,FALSE,"rodolfo_hernández",0.201412566975158,FALSE,"ABELARDO DE LA ESPRIELLA",4106,"exact",FALSE,0.0690125758204876,"Did not vote Petro before"
"68755","Santander","Socorro","27","199","SOCORRO",0.14360000193119,FALSE,"rodolfo_hernández",0.196180857855941,FALSE,"ABELARDO DE LA ESPRIELLA",17229,"exact",FALSE,0.0525808559247501,"Did not vote Petro before"
"68770","Santander","Suaita","27","202","SUAITA",0.0981000065803528,FALSE,"rodolfo_hernández",0.154108939077624,FALSE,"ABELARDO DE LA ESPRIELLA",5269,"exact",FALSE,0.056008932497271,"Did not vote Petro before"
"68780","Santander","Surata","27","208","SURATA",0.094200000166893,FALSE,"rodolfo_hernández",0.170222222222222,FALSE,"ABELARDO DE LA ESPRIELLA",2250,"exact",FALSE,0.0760222220553292,"Did not vote Petro before"
"68820","Santander","Tona","27","211","TONA",0.0839999988675117,FALSE,"rodolfo_hernández",0.150757777186918,FALSE,"ABELARDO DE LA ESPRIELLA",3761,"exact",FALSE,0.0667577783194066,"Did not vote Petro before"
"68855","Santander","Valle De San Jose","27","217","VALLE DE SAN JOSE",0.125600010156631,FALSE,"rodolfo_hernández",0.197142101084943,FALSE,"ABELARDO DE LA ESPRIELLA",3779,"exact",FALSE,0.0715420909283116,"Did not vote Petro before"
"68861","Santander","Velez","27","220","VELEZ",0.230900004506111,FALSE,"rodolfo_hernández",0.304570985860934,FALSE,"ABELARDO DE LA ESPRIELLA",10326,"exact",FALSE,0.0736709813548224,"Did not vote Petro before"
"68867","Santander","Vetas","27","219","VETAS",0.0403999984264374,FALSE,"rodolfo_hernández",0.0426195426195426,FALSE,"ABELARDO DE LA ESPRIELLA",962,"exact",FALSE,0.00221954419310524,"Did not vote Petro before"
"68895","Santander","Zapatoca","27","223","ZAPATOCA",0.127399995923042,FALSE,"rodolfo_hernández",0.196386201861654,FALSE,"ABELARDO DE LA ESPRIELLA",5479,"exact",FALSE,0.0689862059386113,"Did not vote Petro before"
"70001","Sucre","Sincelejo","28","001","SINCELEJO",0.571900010108948,TRUE,"gustavo_petro",0.562339260638382,TRUE,"IVÁN CEPEDA CASTRO",126758,"exact",FALSE,-0.00956074947056595,"No Switch (Still Petro)"
"70124","Sucre","Caimito","28","020","CAIMITO",0.629599988460541,TRUE,"gustavo_petro",0.672323303009097,TRUE,"IVÁN CEPEDA CASTRO",5716,"exact",FALSE,0.0427233145485565,"No Switch (Still Petro)"
"70215","Sucre","Corozal","28","040","COROZAL",0.594199955463409,TRUE,"gustavo_petro",0.571566048630269,TRUE,"IVÁN CEPEDA CASTRO",31174,"exact",FALSE,-0.0226339068331406,"No Switch (Still Petro)"
"70221","Sucre","Covenas","28","041","COVEÑAS",0.510900020599365,TRUE,"gustavo_petro",0.516036723500656,TRUE,"IVÁN CEPEDA CASTRO",8387,"exact",FALSE,0.00513670290129054,"No Switch (Still Petro)"
"70230","Sucre","Chalan","28","045","CHALAN",0.4966000020504,TRUE,"gustavo_petro",0.501182033096927,TRUE,"IVÁN CEPEDA CASTRO",2538,"exact",FALSE,0.00458203104652688,"No Switch (Still Petro)"
"70233","Sucre","El Roble","28","042","EL ROBLE",0.69949996471405,TRUE,"gustavo_petro",0.659416445623342,TRUE,"IVÁN CEPEDA CASTRO",5655,"exact",FALSE,-0.0400835190907081,"No Switch (Still Petro)"
"70265","Sucre","Guaranda","28","049","GUARANDA",0.283600002527237,FALSE,"federico_gutiérrez",0.313169606065601,FALSE,"ABELARDO DE LA ESPRIELLA",6067,"exact",FALSE,0.0295696035383639,"Did not vote Petro before"
"70418","Sucre","Los Palmitos","28","055","LOS PALMITOS",0.698599994182587,TRUE,"gustavo_petro",0.690953504043127,TRUE,"IVÁN CEPEDA CASTRO",11872,"exact",FALSE,-0.00764649013945995,"No Switch (Still Petro)"
"70429","Sucre","Majagual","28","060","MAJAGUAL",0.257200002670288,FALSE,"federico_gutiérrez",0.305731566820277,FALSE,"ABELARDO DE LA ESPRIELLA",13888,"exact",FALSE,0.0485315641499884,"Did not vote Petro before"
"70473","Sucre","Morroa","28","080","MORROA",0.602699995040894,TRUE,"gustavo_petro",0.609968093299593,TRUE,"IVÁN CEPEDA CASTRO",9089,"exact",FALSE,0.00726809825869934,"No Switch (Still Petro)"
"70508","Sucre","Ovejas","28","100","OVEJAS",0.621599972248077,TRUE,"gustavo_petro",0.612342529102217,TRUE,"IVÁN CEPEDA CASTRO",12542,"exact",FALSE,-0.00925744314586086,"No Switch (Still Petro)"
"70523","Sucre","Palmito","28","120","PALMITO",0.501800000667572,TRUE,"gustavo_petro",0.632268203247774,TRUE,"IVÁN CEPEDA CASTRO",7636,"exact",FALSE,0.130468202580202,"No Switch (Still Petro)"
"70670","Sucre","Sampues","28","160","SAMPUES",0.560400009155273,TRUE,"gustavo_petro",0.617158944976786,TRUE,"IVÁN CEPEDA CASTRO",20246,"exact",FALSE,0.0567589358215121,"No Switch (Still Petro)"
"70678","Sucre","San Benito Abad","28","180","SAN BENITO ABAD",0.53439998626709,TRUE,"gustavo_petro",0.541111319692134,TRUE,"IVÁN CEPEDA CASTRO",10654,"exact",FALSE,0.0067113334250446,"No Switch (Still Petro)"
"70708","Sucre","San Marcos","28","200","SAN MARCOS",0.49099999666214,TRUE,"gustavo_petro",0.558563014252956,TRUE,"IVÁN CEPEDA CASTRO",22241,"exact",FALSE,0.0675630175908164,"No Switch (Still Petro)"
"70713","Sucre","San Onofre","28","220","SAN ONOFRE",0.558600008487701,TRUE,"gustavo_petro",0.684364344861179,TRUE,"IVÁN CEPEDA CASTRO",18477,"exact",FALSE,0.125764336373477,"No Switch (Still Petro)"
"73001","Tolima","Ibague","29","001","IBAGUE",0.350899994373322,TRUE,"gustavo_petro",0.354292479225766,FALSE,"ABELARDO DE LA ESPRIELLA",309157,"exact",TRUE,0.00339248485244403,"Switched (Voted Petro before, not anymore)"
"73024","Tolima","Alpujarra","29","004","ALPUJARRA",0.166000008583069,FALSE,"rodolfo_hernández",0.190632318501171,FALSE,"ABELARDO DE LA ESPRIELLA",2135,"exact",FALSE,0.0246323099181021,"Did not vote Petro before"
"73026","Tolima","Alvarado","29","007","ALVARADO",0.302199989557266,FALSE,"rodolfo_hernández",0.405235602094241,FALSE,"ABELARDO DE LA ESPRIELLA",4775,"exact",FALSE,0.103035612536975,"Did not vote Petro before"
"73030","Tolima","Ambalema","29","010","AMBALEMA",0.334600001573563,FALSE,"rodolfo_hernández",0.472902097902098,TRUE,"IVÁN CEPEDA CASTRO",3432,"exact",FALSE,0.138302096328535,"Did not vote Petro before"
"73043","Tolima","Anzoategui","29","013","ANZOATEGUI",0.190200001001358,FALSE,"rodolfo_hernández",0.231657260133402,FALSE,"ABELARDO DE LA ESPRIELLA",3898,"exact",FALSE,0.0414572591320437,"Did not vote Petro before"
"73067","Tolima","Ataco","29","019","ATACO",0.145899996161461,FALSE,"rodolfo_hernández",0.186166007905138,FALSE,"ABELARDO DE LA ESPRIELLA",7590,"exact",FALSE,0.0402660117436775,"Did not vote Petro before"
"73124","Tolima","Cajamarca","29","022","CAJAMARCA",0.268500000238419,FALSE,"rodolfo_hernández",0.320123633955183,FALSE,"ABELARDO DE LA ESPRIELLA",9059,"exact",FALSE,0.0516236337167641,"Did not vote Petro before"
"73148","Tolima","Carmen De Apicala","29","025","CARMEN DE APICALA",0.195800006389618,FALSE,"rodolfo_hernández",0.255046459468119,FALSE,"ABELARDO DE LA ESPRIELLA",6242,"exact",FALSE,0.0592464530785013,"Did not vote Petro before"
"73152","Tolima","Casabianca","29","028","CASABIANCA",0.17909999191761,FALSE,"rodolfo_hernández",0.202030456852792,FALSE,"ABELARDO DE LA ESPRIELLA",2955,"exact",FALSE,0.0229304649351817,"Did not vote Petro before"
"73168","Tolima","Chaparral","29","040","CHAPARRAL",0.283199995756149,FALSE,"rodolfo_hernández",0.334785992217899,FALSE,"ABELARDO DE LA ESPRIELLA",19275,"exact",FALSE,0.0515859964617496,"Did not vote Petro before"
"73200","Tolima","Coello","29","031","COELLO",0.404100000858307,FALSE,"rodolfo_hernández",0.490475235612593,TRUE,"IVÁN CEPEDA CASTRO",4987,"exact",FALSE,0.0863752347542859,"Did not vote Petro before"
"73217","Tolima","Coyaima","29","034","COYAIMA",0.487000018358231,TRUE,"gustavo_petro",0.521579156722355,TRUE,"IVÁN CEPEDA CASTRO",10056,"exact",FALSE,0.0345791383641242,"No Switch (Still Petro)"
"73226","Tolima","Cunday","29","037","CUNDAY",0.171499997377396,FALSE,"rodolfo_hernández",0.186557628418094,FALSE,"ABELARDO DE LA ESPRIELLA",3913,"exact",FALSE,0.0150576310406979,"Did not vote Petro before"
"73236","Tolima","Dolores","29","043","DOLORES",0.20160000026226,FALSE,"rodolfo_hernández",0.198682209832742,FALSE,"ABELARDO DE LA ESPRIELLA",3946,"exact",FALSE,-0.00291779042951842,"Did not vote Petro before"
"73268","Tolima","Espinal","29","046","ESPINAL",0.297700017690659,FALSE,"rodolfo_hernández",0.349325109953996,FALSE,"ABELARDO DE LA ESPRIELLA",39562,"exact",FALSE,0.0516250922633377,"Did not vote Petro before"
"73270","Tolima","Falan","29","049","FALAN",0.262800008058548,FALSE,"rodolfo_hernández",0.362596511295396,FALSE,"ABELARDO DE LA ESPRIELLA",3497,"exact",FALSE,0.0997965032368481,"Did not vote Petro before"
"73275","Tolima","Flandes","29","052","FLANDES",0.264500021934509,FALSE,"rodolfo_hernández",0.39461994076999,FALSE,"ABELARDO DE LA ESPRIELLA",12156,"exact",FALSE,0.130119918835481,"Did not vote Petro before"
"73283","Tolima","Fresno","29","055","FRESNO",0.184599995613098,FALSE,"rodolfo_hernández",0.243729068416376,FALSE,"ABELARDO DE LA ESPRIELLA",14631,"exact",FALSE,0.059129072803278,"Did not vote Petro before"
"73319","Tolima","Guamo","29","058","GUAMO",0.205599993467331,FALSE,"rodolfo_hernández",0.265324499903518,FALSE,"ABELARDO DE LA ESPRIELLA",15547,"exact",FALSE,0.0597245064361874,"Did not vote Petro before"
"73347","Tolima","Herveo","29","061","HERVEO",0.180300012230873,FALSE,"rodolfo_hernández",0.197794854660875,FALSE,"ABELARDO DE LA ESPRIELLA",2993,"exact",FALSE,0.0174948424300023,"Did not vote Petro before"
"73349","Tolima","Honda","29","064","HONDA",0.321599990129471,FALSE,"rodolfo_hernández",0.438676728409178,TRUE,"IVÁN CEPEDA CASTRO",13119,"exact",FALSE,0.117076738279707,"Did not vote Petro before"
"73352","Tolima","Icononzo","29","067","ICONONZO",0.403200000524521,FALSE,"rodolfo_hernández",0.442935779816514,TRUE,"IVÁN CEPEDA CASTRO",5450,"exact",FALSE,0.0397357792919929,"Did not vote Petro before"
"73408","Tolima","Lerida","29","070","LERIDA",0.381399989128113,TRUE,"gustavo_petro",0.508657757117955,TRUE,"IVÁN CEPEDA CASTRO",8605,"exact",FALSE,0.127257767989842,"No Switch (Still Petro)"
"73411","Tolima","Libano","29","073","LIBANO",0.416699975728989,TRUE,"gustavo_petro",0.46278651930092,TRUE,"IVÁN CEPEDA CASTRO",18367,"exact",FALSE,0.0460865435719315,"No Switch (Still Petro)"
"73449","Tolima","Melgar","29","079","MELGAR",0.190699994564056,FALSE,"rodolfo_hernández",0.261279799247177,FALSE,"ABELARDO DE LA ESPRIELLA",19925,"exact",FALSE,0.0705798046831205,"Did not vote Petro before"
"73461","Tolima","Murillo","29","080","MURILLO",0.309599995613098,FALSE,"rodolfo_hernández",0.333957553058677,FALSE,"ABELARDO DE LA ESPRIELLA",1602,"exact",FALSE,0.0243575574455785,"Did not vote Petro before"
"73483","Tolima","Natagaima","29","082","NATAGAIMA",0.457200020551682,TRUE,"gustavo_petro",0.515706806282722,TRUE,"IVÁN CEPEDA CASTRO",7640,"exact",FALSE,0.058506785731041,"No Switch (Still Petro)"
"73504","Tolima","Ortega","29","085","ORTEGA",0.309899985790253,FALSE,"rodolfo_hernández",0.356703146374829,FALSE,"ABELARDO DE LA ESPRIELLA",11696,"exact",FALSE,0.0468031605845763,"Did not vote Petro before"
"73520","Tolima","Palocabildo","29","087","PALOCABILDO",0.251700013875961,FALSE,"rodolfo_hernández",0.306065535672786,FALSE,"ABELARDO DE LA ESPRIELLA",4303,"exact",FALSE,0.0543655217968251,"Did not vote Petro before"
"73547","Tolima","Piedras","29","088","PIEDRAS",0.393700003623962,FALSE,"rodolfo_hernández",0.42950922163176,FALSE,"ABELARDO DE LA ESPRIELLA",3199,"exact",FALSE,0.0358092180077975,"Did not vote Petro before"
"73555","Tolima","Planadas","29","089","PLANADAS",0.267199993133545,FALSE,"rodolfo_hernández",0.329758967546024,FALSE,"ABELARDO DE LA ESPRIELLA",10538,"exact",FALSE,0.062558974412479,"Did not vote Petro before"
"73563","Tolima","Prado","29","091","PRADO",0.221000000834465,FALSE,"rodolfo_hernández",0.260065543071161,FALSE,"ABELARDO DE LA ESPRIELLA",4272,"exact",FALSE,0.039065542236696,"Did not vote Petro before"
"73585","Tolima","Purificacion","29","094","PURIFICACION",0.368699997663498,FALSE,"rodolfo_hernández",0.403776683087028,FALSE,"ABELARDO DE LA ESPRIELLA",12180,"exact",FALSE,0.03507668542353,"Did not vote Petro before"
"73616","Tolima","Rioblanco","29","097","RIOBLANCO",0.167199999094009,FALSE,"rodolfo_hernández",0.254242290098864,FALSE,"ABELARDO DE LA ESPRIELLA",6777,"exact",FALSE,0.0870422910048544,"Did not vote Petro before"
"73622","Tolima","Roncesvalles","29","100","RONCESVALLES",0.158900007605553,FALSE,"rodolfo_hernández",0.198944591029024,FALSE,"ABELARDO DE LA ESPRIELLA",1895,"exact",FALSE,0.0400445834234711,"Did not vote Petro before"
"73624","Tolima","Rovira","29","103","ROVIRA",0.175599992275238,FALSE,"rodolfo_hernández",0.194849271311639,FALSE,"ABELARDO DE LA ESPRIELLA",10018,"exact",FALSE,0.019249279036401,"Did not vote Petro before"
"73671","Tolima","Saldana","29","105","SALDAÑA",0.234899997711182,FALSE,"rodolfo_hernández",0.302340873224619,FALSE,"ABELARDO DE LA ESPRIELLA",7604,"exact",FALSE,0.067440875513437,"Did not vote Petro before"
"73675","Tolima","San Antonio","29","106","SAN ANTONIO",0.160899996757507,FALSE,"rodolfo_hernández",0.224599961442067,FALSE,"ABELARDO DE LA ESPRIELLA",5187,"exact",FALSE,0.0636999646845594,"Did not vote Petro before"
"73686","Tolima","Santa Isabel","29","112","SANTA ISABEL",0.172800004482269,FALSE,"rodolfo_hernández",0.198232808298118,FALSE,"ABELARDO DE LA ESPRIELLA",2603,"exact",FALSE,0.0254328038158483,"Did not vote Petro before"
"73854","Tolima","Valle De San Juan","29","118","VALLE DE SAN JUAN",0.146899998188019,FALSE,"federico_gutiérrez",0.165189649060617,FALSE,"ABELARDO DE LA ESPRIELLA",2821,"exact",FALSE,0.018289650872598,"Did not vote Petro before"
"73861","Tolima","Venadillo","29","121","VENADILLO",0.29559999704361,FALSE,"rodolfo_hernández",0.391965255157438,FALSE,"ABELARDO DE LA ESPRIELLA",6447,"exact",FALSE,0.096365258113828,"Did not vote Petro before"
"73870","Tolima","Villahermosa","29","124","VILLAHERMOSA",0.200000002980232,FALSE,"rodolfo_hernández",0.239797438188859,FALSE,"ABELARDO DE LA ESPRIELLA",3357,"exact",FALSE,0.0397974352086269,"Did not vote Petro before"
"73873","Tolima","Villarrica","29","127","VILLARRICA",0.158000007271767,FALSE,"federico_gutiérrez",0.202857142857143,FALSE,"ABELARDO DE LA ESPRIELLA",2800,"exact",FALSE,0.0448571355853762,"Did not vote Petro before"
"76001","Valle Del Cauca","Cali","31","001","CALI",0.533600032329559,TRUE,"gustavo_petro",0.510105257433976,TRUE,"IVÁN CEPEDA CASTRO",1066623,"exact",FALSE,-0.0234947748955832,"No Switch (Still Petro)"
"76020","Valle Del Cauca","Alcala","31","004","ALCALA",0.335900008678436,FALSE,"rodolfo_hernández",0.382972087946359,FALSE,"ABELARDO DE LA ESPRIELLA",6413,"exact",FALSE,0.0470720792679227,"Did not vote Petro before"
"76036","Valle Del Cauca","Andalucia","31","007","ANDALUCIA",0.519500017166138,TRUE,"gustavo_petro",0.546060440062083,TRUE,"IVÁN CEPEDA CASTRO",10953,"exact",FALSE,0.0265604228959457,"No Switch (Still Petro)"
"76041","Valle Del Cauca","Ansermanuevo","31","010","ANSERMANUEVO",0.237900003790855,FALSE,"rodolfo_hernández",0.317096018735363,FALSE,"ABELARDO DE LA ESPRIELLA",8540,"exact",FALSE,0.0791960149445076,"Did not vote Petro before"
"76109","Valle Del Cauca","Buenaventura","31","019","BUENAVENTURA",0.78300005197525,TRUE,"gustavo_petro",0.79093387792346,TRUE,"IVÁN CEPEDA CASTRO",92057,"exact",FALSE,0.00793382594821024,"No Switch (Still Petro)"
"76113","Valle Del Cauca","Bugalagrande","31","025","BUGALAGRANDE",0.605000019073486,TRUE,"gustavo_petro",0.627691288506128,TRUE,"IVÁN CEPEDA CASTRO",12076,"exact",FALSE,0.0226912694326415,"No Switch (Still Petro)"
"76122","Valle Del Cauca","Caicedonia","31","028","CAICEDONIA",0.278099983930588,FALSE,"federico_gutiérrez",0.313519568718056,FALSE,"ABELARDO DE LA ESPRIELLA",14283,"exact",FALSE,0.0354195847874686,"Did not vote Petro before"
"76147","Valle Del Cauca","Cartago","31","034","CARTAGO",0.3716000020504,TRUE,"gustavo_petro",0.370597197741463,FALSE,"ABELARDO DE LA ESPRIELLA",66946,"exact",TRUE,-0.00100280430893651,"Switched (Voted Petro before, not anymore)"
"76233","Valle Del Cauca","Dagua","31","037","DAGUA",0.41049998998642,TRUE,"gustavo_petro",0.469820722247907,TRUE,"IVÁN CEPEDA CASTRO",19467,"exact",FALSE,0.059320732261487,"No Switch (Still Petro)"
"76243","Valle Del Cauca","El Aguila","31","043","EL AGUILA",0.17509999871254,FALSE,"rodolfo_hernández",0.190488841657811,FALSE,"ABELARDO DE LA ESPRIELLA",3764,"exact",FALSE,0.0153888429452712,"Did not vote Petro before"
