"","Year","Municipality","Mean_price_of_hydrocarbons_in_USD","Total_production_of_the_field_in_barrels_or_kilo_cubic_feet_by_municipality","Total_volume_of_royalties_liquidated_in_barrels_or_kilo_cubic_feet_by_municipality","Total_royalties_liquidated_in_COP_pesos_by_municipality","Production_Years","Production_2010_2019","Opening","Closing","drop_during_crisis","Production_pause","Unique_oil_field_by_municipality"
"896",2017,"ARAUQUITA",24.2993435114504,4988519.48,459081.28,50984325914.56,10,1,"","2021","1","1",26
"897",2017,"BARAYA",45.5683333333333,53106.18,8497,1114084683.22,10,1,"","2020","1","1",2
"898",2017,"BARRANCA DE UPIA",16.2395035460993,336772.53,25432.24,2317231822.04,10,1,"","2021","1","1",5
"899",2017,"BARRANCABERMEJA",19.2518936877076,17127151.96,1914427.61,232368537030.42,10,1,"","2021","1","1",11
"900",2017,"BOLIVAR",33.3925,6124.59,367.46,43386413.12,10,1,"","","1","1",1
"901",2017,"CABUYARO",19.0556288659794,7460865.92,608703.7,59379069164.51,10,1,"","2021","1","1",25
"902",2017,"CANTAGALLO",15.3834285714286,4507720.66,493883.11,51152200149.5,10,1,"","2021","0","1",2
"903",2017,"CASTILLA NUEVA",25.6572847682119,26082474.22,2771074.58,267156061221.01,10,1,"","2021","1","1",5
"904",2017,"CHAPARRAL",14.746,197584.4,31613.49,2272601434.73,10,1,"","2021","1","1",3
"905",2017,"CHIRIGUANA",4.586,2646.98,127.06,1707266.92,10,1,"","2021","0","1",4
"906",2017,"CICUCO",22.9623333333333,280709.71,56141.96,4797085249.78,10,1,"","2021","0","1",2
"907",2017,"CIMITARRA",18.6096721311475,534803.73,106473.83,1226526418.81,10,1,"","2021","1","1",6
"908",2017,"COELLO",NA,NA,NA,NA,5,0,NA,NA,"1","0",1
"909",2017,"CORRALES",18.1115492957746,2857769.49,184546.63,2204237633.37,10,1,"","2021","1","1",7
"910",2017,"CUCUTA",16.5892045454545,1319881.88,128403.07,7688113873.92,10,1,"","2021","0","1",6
"911",2017,"DIBULLA",4.73846153846154,5138445.08,1027689.02,14341327295.19,10,1,"","2021","1","1",4
"912",2017,"EL CARMEN DE CHUCURI",49.2358333333333,18470.81,3694.17,536370965.23,10,1,"","","1","1",2
"913",2017,"ESPINAL",30.4209523809524,216198.75,10809.95,1306459100.85,10,1,"","2021","1","1",10
"914",2017,"FLANDES",33.952,42749.25,2137.47,268457039.53,10,1,"","2021","1","1",2
"915",2017,"GARZON",16.1688888888889,4514.64,344.18,37893489.32,10,1,"","2021","1","1",2
"916",2017,"GIGANTE",16.1688888888889,598.33,45.63,5027172.59,10,1,"","2021","1","1",2
"917",2017,"GUADUAS",20.6026923076923,337612.66,67522.53,2000417693.41,10,1,"","2021","1","1",1
"918",2017,"GUAMAL",15.0106741573034,6820650.49,534021.13,41406123056.23,10,1,"","2021","0","1",3
"919",2017,"ICONONZO",30.865,64544.75,3384.14,440866870.63,10,1,"","2021","1","1",1
"920",2017,"IPIALES",17.2951851851852,365666.97,73133.39,2314994342.3,10,1,"","2021","0","1",1
"921",2017,"LA ESPERANZA",37.765,19303.25,3860.65,430716314.09,10,1,"","","1","1",1
"922",2017,"LA JAGUA IBIRICO",4.586,11354.52,545.02,7323510.45,10,1,"","2021","1","1",3
"923",2017,"LOS PALMITOS",26.1757692307692,1504996.49,96693.4,1043175501.66,10,1,"","2021","1","1",2
"924",2017,"MANAURE",4.72880952380952,49295316.99,9859063.4,137585880744.26,10,1,"","2021","1","1",6
"925",2017,"MANI",25.7538461538462,2324007.29,234219.66,24663596799.62,10,1,"","2021","1","1",25
"926",2017,"MELGAR",31.1911320754717,3527867.67,214295.57,27640000759.94,10,1,"","2021","1","1",3
"927",2017,"MOCOA",27.2264406779661,2704391.47,209907.45,19427037331.71,10,1,"","2021","0","1",2
"928",2017,"MOMPOS",21.9464285714286,491.1,98.21,10431316.01,10,1,"","2021","0","1",2
"929",2017,"MONTERREY",20.7155555555556,242544.36,17557.14,1297616632.22,10,1,"","2021","1","1",2
"930",2017,"MUNICIPIO NN",12.2,14857346.87,976385.93,8613059034.94,10,1,"","2021","1","1",5
"931",2017,"NEIVA",24.6118196202532,7495505.85,1030566.79,101641681937.3,10,1,"","2021","1","1",12
"932",2017,"NUNCHIA",23.0082978723404,17605.31,3521.05,135637880.52,10,1,"","2021","1","1",4
"933",2017,"ORITO",23.243660130719,3376528.53,614814.14,31494738037.65,10,1,"","2021","0","1",10
"934",2017,"OROCUE",30.9306628571429,6009314.73,612385.97,70294529666.88,10,1,"","2021","1","1",60
"935",2017,"ORTEGA",20.6537190082645,467547.29,69982.81,6420920293.45,10,1,"","2021","1","1",7
"936",2017,"PAICOL",21.7231666666667,986702.82,72275.01,6137992397.39,10,1,"","2021","0","1",1
"937",2017,"PALERMO",21.0760377358491,2278407.21,359763.84,37724144786.08,10,1,"","2021","1","1",4
"938",2017,"PAZ DE ARIPORO",26.378679245283,2413398.34,235417.35,27288533720.68,10,1,"","2021","1","1",30
"939",2017,"PIAMONTE",31.0314117647059,417425.66,50087.49,5581672476.3,10,1,"","2021","0","1",4
"940",2017,"PIEDRAS",23.2224,2491022.73,276912.56,11182538278.81,10,1,"","2021","1","1",4
"941",2017,"PORE",18.7534259259259,142966.43,11270.03,1233974576.59,10,1,"","2021","1","1",3
"942",2017,"PRADO",28.0606382978723,99306.44,15937.72,1903664391.81,10,1,"","2021","1","1",1
"943",2017,"PUERTO ASIS",18.8808762886598,4726831.63,385064.18,35539815877.33,10,1,"","2021","1","1",7
"944",2017,"PUERTO BOYACA",23.7608108108108,13838309.4,1416547.11,104486255585.18,10,1,"","2021","0","1",12
"945",2017,"PUERTO CAICEDO",19.775641025641,154261.53,30852.32,2950586906.5,10,1,"","2021","1","1",6
"946",2017,"PUERTO GAITAN",28.3258606557377,106283729.76,14063297.48,1320194051253.73,10,1,"","2021","1","1",49
"947",2017,"PUERTO GUZMÁN",NA,0,0,0,5,0,"","2017","NA","0",1
"948",2017,"PUERTO LOPEZ",38.0630952380952,915571.67,90389.03,10092474107.9,10,1,"","2021","0","1",5
"949",2017,"PUERTO NARE",25.4597222222222,1030309.59,117678.87,11987263201.45,10,1,"","2021","1","1",6
"950",2017,"PUERTO SALGAR",31.681,8363.08,1672.61,152936004.51,8,0,"","2017","1","0",1
"951",2017,"PUERTO TRIUNFO",21.1217543859649,392093.78,62734.98,5987353242.68,10,1,"","2021","1","1",2
"952",2017,"PUERTO WILCHES",15.5032631578947,1872170.73,210964.94,21774836460.08,10,1,"","2021","1","1",6
"953",2017,"PULI",15.5519444444444,624943.48,99990.95,1722952420.92,10,1,"","2021","0","1",1
"954",2017,"PURIFICACIÓN",24.1806965174129,2560350.18,405628.76,40814092804.07,10,1,"","2021","1","1",4
"955",2017,"RIO DE ORO",26.07,338417.93,57136.18,5934675502.28,10,1,"","2021","1","1",12
"956",2017,"RIOHACHA",4.73846153846154,21443982.41,4288796.48,59849921835.45,10,1,"","2021","1","1",4
"957",2017,"RIONEGRO",22.0316279069767,2043605.08,258195.34,13387761666.53,10,1,"","2021","1","1",6
"958",2017,"SABANA DE TORRES",20.6809652509653,10692990.01,2084753.78,67452688236.43,10,1,"","2021","1","1",20
"959",2017,"SAHAGUN",4.499375,4550865.57,291255.39,3926290442.89,10,1,"","2021","1","1",8
"960",2017,"SAN ALBERTO",2.26166666666667,0,0,0,10,1,"","2021","1","1",1
"961",2017,"SAN LUIS",25.4485714285714,580.11,73.35,7996592.26,10,1,"","2021","1","1",1
"962",2017,"SAN LUIS DE GACENO",0,0,0,0,8,0,"","2021","0","1",1
"963",2017,"SAN LUIS DE PALENQUE",33.2464808362369,3068701.22,294125.09,36020740001.19,10,1,"","2021","1","1",39
"964",2017,"SAN MARTÍN",22.0775238095238,6341892.43,633250.93,57608161181.03,10,1,"","2021",NA,NA,13
"965",2017,"SAN MIGUEL",20.9697368421053,765373.49,148322.38,15288932808.28,10,1,"","2021","1","1",4
"966",2017,"SAN PEDRO",18.15,9832786.01,631026.73,6840613861.49,10,1,"","2021","1","1",5
"967",2017,"SAN VICENTE DE CHUCURI",21.5405844155844,2528218.4,503644.56,28888236808.05,10,1,"","2021","1","1",10
"968",2017,"SANTA ROSALIA",36.765,0,0,0,8,0,"","2017","1","0",1
"969",2017,"SARAVENA",19.1577777777778,778.68,124.6,21333852.16,9,0,"","2018","0","1",1
"970",2017,"SARDINATA",20.9195833333333,143217.38,9167.12,106735064.6,10,1,"","2021","1","1",1
"971",2017,"SIMACOTA",28.9097058823529,163547.3,26483.97,1038061901.56,10,1,"","2021","1","1",1
"972",2017,"TALAIGUA NUEVO",25.0648076923077,238148.45,47629.71,4160072192.79,10,1,"","2021","0","1",2
"973",2017,"TAME",19.46,153853.78,12801.68,782036494.95,5,0,"","2021","NA","1",4
"974",2017,"TAURAMENA",24.7973494983278,63966376.3,9353206.08,225046626423.72,10,1,"","2021","0","1",30
"975",2017,"TESALIA",22.9366666666667,341509.6,17075.49,1797322805.37,10,1,"","2021","1","1",1
"976",2017,"TIBU",17.4355555555556,1258766.27,177424.59,15088554816.26,10,1,"","2021","0","1",5
"977",2017,"TOPAGA",15.607037037037,15091.5,1203.19,110710673.49,10,1,"","2021","1","1",3
"978",2017,"TRINIDAD",28.10325,1589624.82,150325.27,18412572775.99,10,1,"","2021","1","1",22
"979",2017,"URIBIA",4.73846153846154,23000414.79,4600082.97,64193943171.92,10,1,"","2021","1","1",4
"980",2017,"VALLE DEL GUAMUEZ",22.8375471698113,237336.38,43452.3,4084524868.87,10,1,"","2021","0","1",4
"981",2017,"VILLA NUEVA",27.0184507042254,4019156.11,304134.43,31271712034.06,10,1,"","2021","0","1",16
"982",2017,"VILLAGARZON",22.405632183908,5005917.99,414082.42,45404441187.33,10,1,"","2021","1","1",5
"983",2017,"VILLAVICENCIO",17.5845990180033,6386512.31,460832.4,39219549534.6,10,1,"","2021","1","1",17
"984",2017,"VILLAVIEJA",16.7955555555556,169848.52,12452.64,917750770.45,10,1,"","2021","1","1",2
"985",2017,"VISTA HERMOSA",37.4733333333333,0,0,0,8,0,"","2017","0","0",4
"986",2017,"YAGUARA",19.6930769230769,1532186.16,245149.78,26650143715.75,10,1,"","2021","1","1",1
"987",2017,"YONDO",24.726036036036,6089147.51,625132.6,73405365185.1,10,1,"","2021","1","1",6
"988",2017,"YOPAL",26.2707523148148,70968746.09,8694911.57,367026911168.8,10,1,"","2021","0","1",24
"989",2017,"ARIGUANI",28.19375,6214320.44,923725.05,12984881772.66,9,0,"2011","2021","0","1",3
"990",2017,"BECERRIL",4.61333333333333,0,0,0,7,0,"2011","2017","1","0",2
"991",2017,"EL PASO",3.59925925925926,631589.48,40421.7,407670619.69,9,0,"2011","2021","1","1",3
"992",2017,"GUAMO",30.1253846153846,461.04,36.88,4028890.03,9,0,"2011","2020","1","1",2
"993",2017,"MUNICIPIO NN CASANARE",34.1671428571429,3510577.51,231953.9,4547353157.26,9,0,"2011","2021","1","1",5
"994",2017,"MUNICIPIO NN SANTANDER",43.2391666666667,12521,1001.68,127889503.23,9,0,"2011","","1","1",1
"995",2017,"PIJINO DEL CARMEN",NA,NA,NA,NA,4,0,NA,NA,"NA","0",1
"996",2017,"PUEBLO NUEVO",13.7852083333333,19327851.56,1278349.45,18877326545.37,9,0,"2011","2021","0","1",6
"997",2017,"SAN VICENTE DEL CAGUAN",NA,0,0,0,3,0,"2011","2018","NA","1",1
"998",2017,"SANTA ANA",19.4438834951456,457221.55,29363.67,239407306.15,9,0,"2011","2020","0","1",4
"999",2017,"YACOPI",NA,NA,NA,NA,4,0,NA,NA,"1","0",1
"1000",2017,"MUNICIPIO NN META",NA,NA,NA,NA,4,0,NA,NA,"NA","1",3
"1001",2017,"OVEJAS",17.1372222222222,10061134.1,644091.34,7549643779.65,6,0,"2012","2021","NA","1",2
"1002",2017,"PUERTO LLERAS",33.675,640.12,38.41,4002121.9,6,0,"2012","2017","1","0",2
"1003",2017,"TELLO",37.4733333333333,0,0,0,4,0,"2012","2017","NA","0",2
"1004",2017,"SAN CAARLOS GUAROA",0,0,0,0,6,0,"2013","2018","1","1",3
"1005",2017,"FONSECA",4.62666666666667,0,0,0,4,0,"2014","2017","1","0",1
"1006",2017,"GAMARRA",3.61733333333333,407587.37,26085.58,347381824.74,5,0,"2015","2021","NA","1",3
"1007",2017,"LA UNION",3.90733333333333,2564255.22,164112.33,2205899824.06,5,0,"2015","2021","NA","1",1
"1008",2017,"PENDIENTE CERTIFICADO IGAC",34.87,4630063.42,431898.58,45089135342.68,4,0,"2015","2018","NA","1",7
"1009",2017,"SABANALARGA",19.2624242424242,1164594.5,74959.01,1020791503.15,5,0,"2015","2021","NA","1",1
"1010",2017,"SAN MARCOS",4.143,2015720.85,129006.15,1878019664.88,5,0,"2015","2021","NA","1",3
"1011",2017,"ASTREA",0.665,1291549.11,82659.15,159415830.46,4,0,"2016","2021","NA","1",1
"1012",2017,"SINCE",21.93,77506.63,4971.18,54403995.56,3,0,"2017","2021","NA","1",2
"1013",2017,"VILLANUEVA",40.42,24352.05,1461.12,171997710.97,2,0,"2017","2018","NA","1",1
"1014",2017,"CAIMITO",NA,NA,NA,NA,1,0,NA,NA,NA,NA,1
"1015",2017,"PLATO",NA,NA,NA,NA,0,0,NA,NA,NA,NA,1
"1016",2017,"PONEDERA",NA,NA,NA,NA,0,0,NA,NA,NA,NA,1
"1017",2018,"ACACIAS",32.8243746268657,38671052.56,3545400.4300863,454255327868.87,10,1,"","2021","0","1",8
"1018",2018,"AGUACHICA",34.8534467455621,2236204.43,148838.35039,5498653698.25,10,1,"","2021","0","1",9
"1019",2018,"AGUAZUL",31.950647311828,91440186.46,12488152.3511852,344970337494.29,10,1,"","2021","0","1",15
"1020",2018,"AIPE",29.2036446850394,4403811.59,538752.04992,74747251288.78,10,1,"","2021","1","1",12
"1021",2018,"ALVARADO",31.0036363636364,20942.54,3350.8064,549074906.47,10,1,"","2021","0","1",1
"1022",2018,"ARAUCA",26.5591515942029,11346825.11,1929750.30930841,261036767721.94,10,1,"","2021","1","1",10
"1023",2018,"ARAUQUITA",35.5428862190813,5316472.19,490035.568783091,67866666171.3,10,1,"","2021","1","1",26
"1024",2018,"BARAYA",61.0276833333333,51151,8184.16,1476388097.08,10,1,"","2020","1","1",2
"1025",2018,"BARRANCA DE UPIA",22.8859340740741,327804.54,24505.28848,2801840021.35,10,1,"","2021","1","1",5
"1026",2018,"BARRANCABERMEJA",23.8071514851485,19163113.43,2174294.10806006,367484274102.43,10,1,"","2021","1","1",11
"1027",2018,"BOLIVAR",55.6716285714286,2802.22,168.1332,29689784.85,10,1,"","","1","1",1
"1028",2018,"CABUYARO",24.233588125,7015880.97,549264.913252936,77125223206.21,10,1,"","2021","1","1",25
"1029",2018,"CANTAGALLO",25.4600357142857,4405118.08,473486.775721221,69028239251.76,10,1,"","2021","0","1",2
"1030",2018,"CASTILLA NUEVA",37.0382695945946,25851913.28,2727476.2013457,371691315417.45,10,1,"","2021","1","1",5
"1031",2018,"CHAPARRAL",30.10333,145153.64,23224.5824,2604049559.28,10,1,"","2021","1","1",3
"1032",2018,"CHIRIGUANA",4.71733333333333,1649.87,79.19376,1061299.78,10,1,"","2021","0","1",4
"1033",2018,"CICUCO",45.3211263157895,213455.4,42691.08,5587478385.74,10,1,"","2021","0","1",2
"1034",2018,"CIMITARRA",35.208066,339275.44,67194.8814,1144719539.3,10,1,"","2021","1","1",6
"1035",2018,"COELLO",NA,NA,NA,NA,5,0,NA,NA,"1","0",1
"1036",2018,"CORRALES",29.093613559322,3517084.78,227092.73072,3177946464.6,10,1,"","2021","1","1",7
"1037",2018,"CUCUTA",26.3218581081081,1346067.55,125622.41712,9524651612.4,10,1,"","2021","0","1",6
"1038",2018,"DIBULLA",4.62905833333333,2354886.64,470977.328,6426540759.87,10,1,"","2021","1","1",4
"1039",2018,"EL CARMEN DE CHUCURI",65.7734,18042.14,3608.428,700271571.57,10,1,"","","1","1",2
"1040",2018,"ESPINAL",58.5443083333333,197259.78,9862.989,1713488311.99,10,1,"","2021","1","1",10
"1041",2018,"FLANDES",58.5443083333333,16464.22,823.211,133635561.83,10,1,"","2021","1","1",2
"1042",2018,"GARZON",33.1497375,36972.75,2866.09568,453236935.21,10,1,"","2021","1","1",2
"1043",2018,"GIGANTE",33.1497375,4898.97,379.764,60054959.38,10,1,"","2021","1","1",2
"1044",2018,"GUADUAS",26.7225428571429,318316.25,63663.25,2273222477.39,10,1,"","2021","1","1",1
"1045",2018,"GUAMAL",21.9376205128205,7026812.19,547712.335424139,65548602611.42,10,1,"","2021","0","1",3
"1046",2018,"ICONONZO",47.20398125,55358.58,2867.102054807,523926709.15,10,1,"","2021","1","1",1
"1047",2018,"IPIALES",27.2048875,416879.49,83375.898,3092915621.39,10,1,"","2021","0","1",1
"1048",2018,"LA ESPERANZA",54.9473,17109.07,3421.814,561919687.92,10,1,"","","1","1",1
"1049",2018,"LA JAGUA IBIRICO",4.71733333333333,7079.65,339.8232,4554077.68,10,1,"","2021","1","1",3
"1050",2018,"LOS PALMITOS",29.8938076923077,1259567.25,80619.40048,914263885.51,10,1,"","2021","1","1",2
"1051",2018,"MANAURE",4.62905833333333,61180133,12236026.6,166960583884.3,10,1,"","2021","1","1",6
"1052",2018,"MANI",43.1896157377049,1964646.92,206627.1794,31469561465.36,10,1,"","2021","1","1",25
"1053",2018,"MELGAR",47.845614893617,3350693.1,203078.800993201,36547999254.81,10,1,"","2021","1","1",3
"1054",2018,"MOCOA",42.2914375,1834131.34,144162.62592,18882955457.56,10,1,"","2021","0","1",2
"1055",2018,"MOMPOS",44.5996,1234.59,246.918,36745259.08,10,1,"","2021","0","1",2
"1056",2018,"MONTERREY",31.67305,50566.72,3856.4656,533474836.58,10,1,"","2021","1","1",2
"1057",2018,"MUNICIPIO NN",21.0468088888889,14783616.38,965469.795754855,13047780804.55,10,1,"","2021","1","1",5
"1058",2018,"NEIVA",33.4663234589041,6806993.39,936947.9181,135481312295.56,10,1,"","2021","1","1",12
"1059",2018,"NUNCHIA",37.8726176470588,22475.53,4495.106,325230369.1,10,1,"","2021","1","1",4
"1060",2018,"ORITO",39.5073986394558,2686476.52,399797.79936,39786033702.3,10,1,"","2021","0","1",10
"1061",2018,"OROCUE",47.1779053475936,5114004.71,532747.66824,87219427868.62,10,1,"","2021","1","1",60
"1062",2018,"ORTEGA",39.5943620689655,632124.33,106004.034,13259138918.54,10,1,"","2021","1","1",7
"1063",2018,"PAICOL",25.3261724137931,721637.06,53194.88288,6048548392.17,10,1,"","2021","0","1",1
"1064",2018,"PALERMO",33.5576218085106,2349644.78,370657.9712,52614121545.16,10,1,"","2021","1","1",4
"1065",2018,"PAZ DE ARIPORO",40.4279743661972,1971609.2,198022.88812,32833311989,10,1,"","2021","1","1",30
"1066",2018,"PIAMONTE",51.7524244444444,304628.38,34034.78384,5298059421.71,10,1,"","2021","0","1",4
"1067",2018,"PIEDRAS",34.0334199029126,2145879.88,243166.64688,12995119764.57,10,1,"","2021","1","1",4
"1068",2018,"PORE",31.9140178571429,138184.57,10982.4152,1770322152.22,10,1,"","2021","1","1",3
"1069",2018,"PRADO",28.7423,157019.18,25125.6888,2706263550.82,10,1,"","2021","1","1",1
"1070",2018,"PUERTO ASIS",29.9875927152318,5083865.89,415612.800876824,56065326901.91,10,1,"","2021","1","1",7
"1071",2018,"PUERTO BOYACA",33.2499619047619,12676307.7,1311425.57676861,133938368787.8,10,1,"","2021","0","1",12
"1072",2018,"PUERTO CAICEDO",45.98098,137016.48,27403.296,4055414385.68,10,1,"","2021","1","1",6
"1073",2018,"PUERTO GAITAN",43.4966840277778,95682144.1,11930482.8728188,1647695536078.46,10,1,"","2021","1","1",49
"1074",2018,"PUERTO GUZMÁN",NA,NA,NA,NA,5,0,NA,NA,"NA","0",1
"1075",2018,"PUERTO LOPEZ",53.2311436363636,878411.98,94250.2472,15039512057.38,10,1,"","2021","0","1",5
"1076",2018,"PUERTO NARE",36.9068147727273,1227590.61,135839.93652,19302106176.38,10,1,"","2021","1","1",6
"1077",2018,"PUERTO SALGAR",NA,NA,NA,NA,8,0,NA,NA,"1","0",1
"1078",2018,"PUERTO TRIUNFO",32.2979632653061,375096.18,57899.4648,7734286456.25,10,1,"","2021","1","1",2
"1079",2018,"PUERTO WILCHES",26.8264691176471,1796605.48,199168.735138312,29144139317.93,10,1,"","2021","1","1",6
"1080",2018,"PULI",21.04629375,393020.14,62883.2224,1996574036.32,10,1,"","2021","0","1",1
"1081",2018,"PURIFICACIÓN",30.6066859090909,1897099.99,296825.71424,42062089265.24,10,1,"","2021","1","1",4
"1082",2018,"RIO DE ORO",42.599583908046,309390.97,56186.91216,8518240129.33,10,1,"","2021","1","1",12
"1083",2018,"RIOHACHA",4.62905833333333,9871143.02,1974228.604,26938695960.09,10,1,"","2021","1","1",4
"1084",2018,"RIONEGRO",27.784672815534,1741727.35,155720.14512,15624236418.47,10,1,"","2021","1","1",6
"1085",2018,"SABANA DE TORRES",29.3647013452915,9709118.68,1891854.51664,79587845610.97,10,1,"","2021","1","1",20
"1086",2018,"SAHAGUN",4.99144838709677,8939216.01,580676.749350478,7570171049.98,10,1,"","2021","1","1",8
"1087",2018,"SAN ALBERTO",41.5886,2271.95,454.39,60822367.67,10,1,"","2021","1","1",1
"1088",2018,"SAN LUIS",40.5931114285714,1642.51,172.1,22656841.22,10,1,"","2021","1","1",1
"1089",2018,"SAN LUIS DE GACENO",33.4742409090909,31117.33,2396.90112,378153084.1,8,0,"","2021","0","1",1
"1090",2018,"SAN LUIS DE PALENQUE",52.7432850287908,2352947.32,227132.004,39141835399.27,10,1,"","2021","1","1",39
"1091",2018,"SAN MARTÍN",36.3590275641026,11047982.9,1046171.3508556,133975975681.09,10,1,"","2021",NA,NA,13
"1092",2018,"SAN MIGUEL",37.4927070422535,912307.24,165746.8016,20575416472.41,10,1,"","2021","1","1",4
"1093",2018,"SAN PEDRO",19.2485045454545,7129244.49,456288.30032,5297108824.41,10,1,"","2021","1","1",5
"1094",2018,"SAN VICENTE DE CHUCURI",33.6730842519685,2485279.5,487213.58296,36790662390.57,10,1,"","2021","1","1",10
"1095",2018,"SANTA ROSALIA",NA,NA,NA,NA,8,0,NA,NA,"1","0",1
"1096",2018,"SARAVENA",52.7971833333333,9767.56,1562.8096,251474886.23,9,0,"","2018","0","1",1
"1097",2018,"SARDINATA",29.7738791666667,237356.69,15193.26528,227571037.52,10,1,"","2021","1","1",1
"1098",2018,"SIMACOTA",44.1196176470588,341378.37,50339.4984,3006671534.78,10,1,"","2021","1","1",1
"1099",2018,"TALAIGUA NUEVO",44.9603631578947,179865.06,35973.012,5125192153.12,10,1,"","2021","0","1",2
"1100",2018,"TAME",29.6193,990424.41,84884.63604,7419824984.37,5,0,"","2021","NA","1",4
"1101",2018,"TAURAMENA",33.4655172870141,81109775,11511891.8837268,312036522221.97,10,1,"","2021","0","1",30
"1102",2018,"TESALIA",28.0046916666667,307100.61,15355.0305,2173373231.31,10,1,"","2021","1","1",1
"1103",2018,"TIBU",25.7332797619048,1010368.12,146936.5688,17108404285.02,10,1,"","2021","0","1",5
"1104",2018,"TOPAGA",27.163152173913,105770.21,6976.10416,204884003.73,10,1,"","2021","1","1",3
"1105",2018,"TRINIDAD",44.5361444915254,1850704.15,170743.10172,29615582934.93,10,1,"","2021","1","1",22
"1106",2018,"URIBIA",4.62905833333333,10609380.31,2121876.062,28953428891.53,10,1,"","2021","1","1",4
"1107",2018,"VALLE DEL GUAMUEZ",33.9611677966102,227733.23,39281.0656,4606533485.3,10,1,"","2021","0","1",4
"1108",2018,"VILLA NUEVA",42.0397503448276,10084814.27,861991.23146741,137261095642.87,10,1,"","2021","0","1",16
"1109",2018,"VILLAGARZON",33.9956604938272,4043483.84,324208.029144342,48222415997.33,10,1,"","2021","1","1",5
"1110",2018,"VILLAVICENCIO",25.3194719607843,5705187.22,412160.61248,50914244652.97,10,1,"","2021","1","1",17
"1111",2018,"VILLAVIEJA",28.4383916666667,142305.91,10670.90016,1254491046.05,10,1,"","2021","1","1",2
"1112",2018,"VISTA HERMOSA",NA,NA,NA,NA,8,0,NA,NA,"0","0",4
"1113",2018,"YAGUARA",33.2951857142857,1459133.7,233461.392,36598123332.87,10,1,"","2021","1","1",1
"1114",2018,"YONDO",39.3163778947368,5275571.83,539896.50520028,90463840542.28,10,1,"","2021","1","1",6
"1115",2018,"YOPAL",37.6303805555556,89027646.34,9806825.03897586,455410151090.81,10,1,"","2021","0","1",24
"1116",2018,"ARIGUANI",28.4851935483871,4500906.84,750948.14504,11402899850.99,9,0,"2011","2021","0","1",3
"1117",2018,"BECERRIL",NA,NA,NA,NA,7,0,NA,NA,"1","0",2
"1118",2018,"EL PASO",3.2451,429793.92,27506.81088,267199679.8,9,0,"2011","2021","1","1",3
"1119",2018,"GUAMO",53.8827,878.88,70.3104,12119216.02,9,0,"2011","2020","1","1",2
"1120",2018,"MUNICIPIO NN CASANARE",44.2576333333333,6895798.1,450961.584598458,9231615776.49,9,0,"2011","2021","1","1",5
"1121",2018,"MUNICIPIO NN SANTANDER",60.1047583333333,12293.95,983.516,174437002.76,9,0,"2011","","1","1",1
"1122",2018,"PIJINO DEL CARMEN",NA,NA,NA,NA,4,0,NA,NA,"NA","0",1
"1123",2018,"PUEBLO NUEVO",13.9273136363636,21859142.99,1468374.52189809,22580674133.77,9,0,"2011","2021","0","1",6
"1124",2018,"SAN VICENTE DEL CAGUAN",58.7939,16.61,0.9966,167685.93,3,0,"2011","2018","NA","1",1
"1125",2018,"SANTA ANA",28.3583894230769,127331.12,8193.55424,100075305.93,9,0,"2011","2020","0","1",4
"1126",2018,"YACOPI",NA,NA,NA,NA,4,0,NA,NA,"1","0",1
"1127",2018,"MUNICIPIO NN META",35.9900681818182,650491.93,50459.1578,7861809741.43,4,0,"2012","2021","NA","1",3
"1128",2018,"OVEJAS",34.8335916666667,11095537.29,710305.69232,8388460950.78,6,0,"2012","2021","NA","1",2
"1129",2018,"PUERTO LLERAS",NA,NA,NA,NA,6,0,NA,NA,"1","0",2
"1130",2018,"TELLO",NA,NA,NA,NA,4,0,NA,NA,"NA","0",2
"1131",2018,"SAN CAARLOS GUAROA",55.7018,563.77,40.629,6518465.15,6,0,"2013","2018","1","1",3
"1132",2018,"FONSECA",NA,NA,NA,NA,4,0,NA,NA,"1","0",1
"1133",2018,"GAMARRA",4.92155652173913,378486.79,24223.15456,355179394.96,5,0,"2015","2021","NA","1",3
"1134",2018,"LA UNION",4.379825,4158395.73,270391.054444794,3511166605.3,5,0,"2015","2021","NA","1",1
"1135",2018,"PENDIENTE CERTIFICADO IGAC",53.63608,2172563.45,185091.602279585,26349108271.14,4,0,"2015","2018","NA","1",7
"1136",2018,"SABANALARGA",25.3695,3202828.04,206279.6744,3699018106.59,5,0,"2015","2021","NA","1",1
"1137",2018,"SAN MARCOS",4.82072916666667,5665646.99,362754.497511014,5565662364.23,5,0,"2015","2021","NA","1",3
"1138",2018,"ASTREA",1.8044,973181.02,62283.58528,322969091.98,4,0,"2016","2021","NA","1",1
"1139",2018,"SINCE",27.1749862068966,66390.99,4249.21504,49252730.31,3,0,"2017","2021","NA","1",2
"1140",2018,"VILLANUEVA",48.25,3140.87,188.4522,25852060.25,2,0,"2017","2018","NA","1",1
"1141",2018,"CAIMITO",NA,NA,NA,NA,1,0,NA,NA,NA,NA,1
"1142",2018,"PLATO",NA,NA,NA,NA,0,0,NA,NA,NA,NA,1
"1143",2018,"PONEDERA",NA,NA,NA,NA,0,0,NA,NA,NA,NA,1
"1144",2019,"ACACIAS",33.7417922222222,41422952.57,3726264.75808098,492946164062.97,10,1,"","2021","0","1",8
