"Country","Departamento","Municipio","value","year","variable","sector"
"1 - Colombia","13 - Bolívar","13647 - San Estanislao",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13650 - San Fernando",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13654 - San Jacinto",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13655 - San Jacinto Del Cauca",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13657 - San Juan Nepomuceno",12,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13667 - San Martín De Loba",101,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13670 - San Pablo",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13673 - Santa Catalina",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13683 - Santa Rosa",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13688 - Santa Rosa Del Sur",538,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13744 - Simití",11077,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13760 - Soplaviento",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13780 - Talaigua Nuevo",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13810 - Tiquisio",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13836 - Turbaco",11219,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13838 - Turbaná",11077,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13873 - Villanueva",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13894 - Zambrano",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13999 - Sin Informacion - Bolivar",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15001 - Tunja",154198,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15022 - Almeida",724,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15047 - Aquitania",602,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15051 - Arcabuco",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15087 - Belén",2313,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15090 - Berbeo",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15092 - Betéitiva",44,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15097 - Boavita",334,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15104 - Boyacá",8562,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15106 - Briceño",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15109 - Buenavista",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15114 - Busbanzá",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15131 - Caldas",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15135 - Campohermoso",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15162 - Cerinza",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15172 - Chinavita",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15176 - Chiquinquirá",2422,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15180 - Chiscas",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15183 - Chita",2691,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15185 - Chitaraque",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15187 - Chivatá",79,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15189 - Ciénega",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15204 - Cómbita",69,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15212 - Coper",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15215 - Corrales",1560,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15218 - Covarachía",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15223 - Cubará",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15224 - Cucaita",225,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15226 - Cuítiva",57,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15232 - Chíquiza",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15236 - Chivor",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15238 - Duitama",15623,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15244 - El Cocuy",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15248 - El Espino",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15272 - Firavitoba",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15276 - Floresta",17,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15293 - Gachantivá",14,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15296 - Gameza",659,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15299 - Garagoa",1974,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15317 - Guacamayas",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15322 - Guateque",144,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15325 - Guayatá",163,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15332 - Güicán",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15362 - Iza",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15367 - Jenesano",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15368 - Jericó",1104,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15377 - Labranzagrande",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15380 - La Capilla",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15401 - La Victoria",597,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15403 - La Uvita",1268,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15407 - Villa De Leyva",1491,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15425 - Macanal",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15442 - Maripí",3160,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15455 - Miraflores",11,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15464 - Mongua",909,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15466 - Monguí",222,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15469 - Moniquirá",149,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15476 - Motavita",71,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15480 - Muzo",6514,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15491 - Nobsa",674,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15494 - Nuevo Colón",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15500 - Oicatá",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15507 - Otanche",1929,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15511 - Pachavita",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15514 - Páez",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15516 - Paipa",5551,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15518 - Pajarito",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15522 - Panqueba",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15531 - Pauna",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15533 - Paya",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15537 - Paz De Río",4135,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15542 - Pesca",130,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15550 - Pisba",277,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15572 - Puerto Boyacá",26885,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15580 - Quípama",2281,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15599 - Ramiriquí",27,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15600 - Ráquira",2959,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15621 - Rondón",1452,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15632 - Saboyá",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15638 - Sáchica",549,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15646 - Samacá",23050,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15660 - San Eduardo",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15664 - San José De Pare",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15667 - San Luis De Gaceno",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15673 - San Mateo",623,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15676 - San Miguel De Sema",26,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15681 - San Pablo De Borbur",1030,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15686 - Santana",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15690 - Santa María",40,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15693 - Santa Rosa De Viterbo",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15696 - Santa Sofía",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15720 - Sativanorte",1058,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15723 - Sativasur",1751,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15740 - Siachoque",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15753 - Soatá",286,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15755 - Socotá",6612,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15757 - Socha",8178,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15759 - Sogamoso",21530,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15761 - Somondoco",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15762 - Sora",11,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15763 - Sotaquirá",100,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15764 - Soracá",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15774 - Susacón",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15776 - Sutamarchán",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15778 - Sutatenza",884,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15790 - Tasco",1905,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15798 - Tenza",1929,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15804 - Tibaná",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15806 - Tibasosa",181,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15808 - Tinjacá",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15810 - Tipacoque",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15814 - Toca",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15816 - Togüí",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15820 - Tópaga",1949,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15822 - Tota",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15832 - Tununguá",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15835 - Turmequé",16,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15837 - Tuta",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15839 - Tutazá",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15842 - Umbita",1,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15861 - Ventaquemada",2,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15879 - Viracachá",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15897 - Zetaquira",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15999 - Sin Informacion - Boyaca",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","17 - Caldas","17001 - Manizales",14527,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","17 - Caldas","17013 - Aguadas",1052,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","17 - Caldas","17042 - Anserma",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","17 - Caldas","17050 - Aranzazu",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","17 - Caldas","17088 - Belalcázar",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","17 - Caldas","17174 - Chinchiná",215,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","17 - Caldas","17272 - Filadelfia",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","17 - Caldas","17380 - La Dorada",612,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","17 - Caldas","17388 - La Merced",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","17 - Caldas","17433 - Manzanares",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","17 - Caldas","17442 - Marmato",2127,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","17 - Caldas","17444 - Marquetalia",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","17 - Caldas","17446 - Marulanda",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","17 - Caldas","17486 - Neira",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","17 - Caldas","17495 - Norcasia",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","17 - Caldas","17513 - Pácora",249,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","17 - Caldas","17524 - Palestina",249,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","17 - Caldas","17541 - Pensilvania",249,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","17 - Caldas","17614 - Riosucio",522,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","17 - Caldas","17616 - Risaralda",11,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","17 - Caldas","17653 - Salamina",13,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","17 - Caldas","17662 - Samaná",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","17 - Caldas","17665 - San José",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","17 - Caldas","17777 - Supía",1378,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","17 - Caldas","17867 - Victoria",113,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","17 - Caldas","17873 - Villamaría",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","17 - Caldas","17877 - Viterbo",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","17 - Caldas","17999 - Sin Informacion - Caldas",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","18 - Caquetá","18001 - Florencia",5046,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","18 - Caquetá","18029 - Albania",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","18 - Caquetá","18094 - Belén De Los Andaquies",10,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","18 - Caquetá","18150 - Cartagena Del Chairá",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","18 - Caquetá","18205 - Curillo",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","18 - Caquetá","18247 - El Doncello",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","18 - Caquetá","18256 - El Paujil",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","18 - Caquetá","18410 - La Montañita",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","18 - Caquetá","18460 - Milán",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","18 - Caquetá","18479 - Morelia",NA,2011,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
