"","Measures","Edad","Sexo","Hierarchy","Etnia","Geografiia Cotizante","value"
"258","Valor IBC",60,"MASCULINO","2019/04/04","NO REPORTADO","11001 - Bogotá, D.C.",1821858
"259","Valor IBC",54,"FEMENINO","2019/04/05","NO REPORTADO","11001 - Bogotá, D.C.",6365000
"260","Valor IBC",61,"FEMENINO","2019/04/05","NO REPORTADO","11001 - Bogotá, D.C.",17742240
"261","Valor IBC",66,"FEMENINO","2019/04/05","NO REPORTADO","11001 - Bogotá, D.C.",24304440
"262","Valor IBC",68,"FEMENINO","2019/04/05","NO REPORTADO","11001 - Bogotá, D.C.",18228330
"263","Valor IBC",24,"MASCULINO","2019/04/05","NO REPORTADO","11001 - Bogotá, D.C.",6300000
"264","Valor IBC",29,"MASCULINO","2019/04/05","NO REPORTADO","11001 - Bogotá, D.C.",640000
"265","Valor IBC",31,"MASCULINO","2019/04/05","NO REPORTADO","11001 - Bogotá, D.C.",12843240
"266","Valor IBC",32,"MASCULINO","2019/04/05","NO REPORTADO","11001 - Bogotá, D.C.",3346384
"267","Valor IBC",33,"MASCULINO","2019/04/05","NO REPORTADO","11001 - Bogotá, D.C.",6844376
"268","Valor IBC",42,"MASCULINO","2019/04/05","NO REPORTADO","11001 - Bogotá, D.C.",3e+07
"269","Valor IBC",48,"MASCULINO","2019/04/05","NO REPORTADO","11001 - Bogotá, D.C.",3e+07
"270","Valor IBC",52,"MASCULINO","2019/04/05","NO REPORTADO","11001 - Bogotá, D.C.",6051648
"271","Valor IBC",62,"MASCULINO","2019/04/05","NO REPORTADO","11001 - Bogotá, D.C.",1e+07
"272","Valor IBC",64,"MASCULINO","2019/04/05","NO REPORTADO","11001 - Bogotá, D.C.",13500000
"273","Valor IBC",65,"MASCULINO","2019/04/05","NO REPORTADO","11001 - Bogotá, D.C.",165623200
"274","Valor IBC",22,"FEMENINO","2019/04/08","NO REPORTADO","11001 - Bogotá, D.C.",1656232
"275","Valor IBC",27,"FEMENINO","2019/04/08","NO REPORTADO","11001 - Bogotá, D.C.",4968696
"276","Valor IBC",22,"FEMENINO","2019/04/10","NO REPORTADO","11001 - Bogotá, D.C.",1656232
"277","Valor IBC",37,"FEMENINO","2019/04/10","NO REPORTADO","11001 - Bogotá, D.C.",828116
"278","Valor IBC",60,"FEMENINO","2019/04/10","NO REPORTADO","11001 - Bogotá, D.C.",828116
"279","Valor IBC",27,"MASCULINO","2019/04/10","NO REPORTADO","11001 - Bogotá, D.C.",3312464
"280","Valor IBC",50,"MASCULINO","2019/04/10","NO REPORTADO","11001 - Bogotá, D.C.",11566308
"281","Valor IBC",57,"MASCULINO","2019/04/10","NO REPORTADO","11001 - Bogotá, D.C.",6400000
"282","Valor IBC",60,"MASCULINO","2019/04/10","NO REPORTADO","11001 - Bogotá, D.C.",1656232
"283","Valor IBC",66,"MASCULINO","2019/04/10","NO REPORTADO","11001 - Bogotá, D.C.",1711444
"284","Valor IBC",37,"FEMENINO","2019/04/11","NO REPORTADO","11001 - Bogotá, D.C.",828116
"285","Valor IBC",56,"FEMENINO","2019/04/11","NO REPORTADO","11001 - Bogotá, D.C.",3312464
"286","Valor IBC",60,"FEMENINO","2019/04/11","NO REPORTADO","11001 - Bogotá, D.C.",828116
"287","Valor IBC",62,"FEMENINO","2019/04/11","NO REPORTADO","11001 - Bogotá, D.C.",4.8e+07
"288","Valor IBC",22,"MASCULINO","2019/04/11","NO REPORTADO","11001 - Bogotá, D.C.",8062508
"289","Valor IBC",28,"MASCULINO","2019/04/11","NO REPORTADO","11001 - Bogotá, D.C.",7200000
"290","Valor IBC",29,"MASCULINO","2019/04/11","NO REPORTADO","11001 - Bogotá, D.C.",3312464
"291","Valor IBC",39,"MASCULINO","2019/04/11","NO REPORTADO","11001 - Bogotá, D.C.",23798076
"292","Valor IBC",46,"MASCULINO","2019/04/11","NO REPORTADO","11001 - Bogotá, D.C.",7924212
"293","Valor IBC",64,"MASCULINO","2019/04/11","NO REPORTADO","11001 - Bogotá, D.C.",4.8e+07
"294","Valor IBC",31,"FEMENINO","2019/04/16","NO REPORTADO","11001 - Bogotá, D.C.",5800000
"295","Valor IBC",34,"FEMENINO","2019/04/16","NO REPORTADO","11001 - Bogotá, D.C.",4896670
"296","Valor IBC",29,"MASCULINO","2019/04/16","NO REPORTADO","11001 - Bogotá, D.C.",8694484
"297","Valor IBC",31,"MASCULINO","2019/04/16","NO REPORTADO","11001 - Bogotá, D.C.",4030000
"298","Valor IBC",31,"FEMENINO","2019/04/22","NO REPORTADO","11001 - Bogotá, D.C.",3762424
"299","Valor IBC",34,"MASCULINO","2019/04/22","NO REPORTADO","11001 - Bogotá, D.C.",5680000
"300","Valor IBC",38,"MASCULINO","2019/04/22","NO REPORTADO","11001 - Bogotá, D.C.",4257284
"301","Valor IBC",39,"MASCULINO","2019/04/22","NO REPORTADO","11001 - Bogotá, D.C.",6564408
"302","Valor IBC",42,"MASCULINO","2019/04/22","NO REPORTADO","11001 - Bogotá, D.C.",8757132
"303","Valor IBC",61,"FEMENINO","2019/04/24","NO REPORTADO","11001 - Bogotá, D.C.",3312464
"304","Valor IBC",47,"MASCULINO","2019/04/24","NO REPORTADO","11001 - Bogotá, D.C.",10386600
"305","Valor IBC",51,"MASCULINO","2019/04/24","NO REPORTADO","11001 - Bogotá, D.C.",8542800
"306","Valor IBC",32,"FEMENINO","2019/05/03","NO REPORTADO","11001 - Bogotá, D.C.",6610000
"307","Valor IBC",46,"FEMENINO","2019/05/03","NO REPORTADO","11001 - Bogotá, D.C.",3312464
"308","Valor IBC",40,"MASCULINO","2019/05/03","NO REPORTADO","11001 - Bogotá, D.C.",4e+06
"309","Valor IBC",72,"MASCULINO","2019/05/03","NO REPORTADO","11001 - Bogotá, D.C.",2484348
"310","Valor IBC",84,"MASCULINO","2019/05/03","NO REPORTADO","11001 - Bogotá, D.C.",19017720
"311","Valor IBC",27,"FEMENINO","2019/05/06","NO REPORTADO","11001 - Bogotá, D.C.",3312464
"312","Valor IBC",29,"FEMENINO","2019/05/06","NO REPORTADO","11001 - Bogotá, D.C.",4048000
"313","Valor IBC",41,"FEMENINO","2019/05/06","NO REPORTADO","11001 - Bogotá, D.C.",1512000
"314","Valor IBC",47,"FEMENINO","2019/05/06","NO REPORTADO","11001 - Bogotá, D.C.",4136000
"315","Valor IBC",28,"MASCULINO","2019/05/06","NO REPORTADO","11001 - Bogotá, D.C.",3520000
"316","Valor IBC",35,"MASCULINO","2019/05/06","NO REPORTADO","11001 - Bogotá, D.C.",6840940
"317","Valor IBC",51,"MASCULINO","2019/05/06","NO REPORTADO","11001 - Bogotá, D.C.",10743456
"318","Valor IBC",60,"MASCULINO","2019/05/06","NO REPORTADO","11001 - Bogotá, D.C.",3146844
"319","Valor IBC",54,"FEMENINO","2019/05/08","NO REPORTADO","11001 - Bogotá, D.C.",6600000
"320","Valor IBC",58,"FEMENINO","2019/05/08","NO REPORTADO","11001 - Bogotá, D.C.",3600000
"321","Valor IBC",61,"FEMENINO","2019/05/08","NO REPORTADO","11001 - Bogotá, D.C.",17742240
"322","Valor IBC",66,"FEMENINO","2019/05/08","NO REPORTADO","11001 - Bogotá, D.C.",24304440
"323","Valor IBC",68,"FEMENINO","2019/05/08","NO REPORTADO","11001 - Bogotá, D.C.",18228330
"324","Valor IBC",24,"MASCULINO","2019/05/08","NO REPORTADO","11001 - Bogotá, D.C.",5600000
"325","Valor IBC",25,"MASCULINO","2019/05/08","NO REPORTADO","11001 - Bogotá, D.C.",1162935
"326","Valor IBC",29,"MASCULINO","2019/05/08","NO REPORTADO","11001 - Bogotá, D.C.",5065584
"327","Valor IBC",31,"MASCULINO","2019/05/08","NO REPORTADO","11001 - Bogotá, D.C.",21969864
"328","Valor IBC",33,"MASCULINO","2019/05/08","NO REPORTADO","11001 - Bogotá, D.C.",8899712
"329","Valor IBC",36,"MASCULINO","2019/05/08","NO REPORTADO","11001 - Bogotá, D.C.",1929216
"330","Valor IBC",48,"MASCULINO","2019/05/08","NO REPORTADO","11001 - Bogotá, D.C.",3e+07
"331","Valor IBC",52,"MASCULINO","2019/05/08","NO REPORTADO","11001 - Bogotá, D.C.",6051648
"332","Valor IBC",62,"MASCULINO","2019/05/08","NO REPORTADO","11001 - Bogotá, D.C.",1e+07
"333","Valor IBC",64,"MASCULINO","2019/05/08","NO REPORTADO","11001 - Bogotá, D.C.",13500000
"334","Valor IBC",65,"MASCULINO","2019/05/08","NO REPORTADO","11001 - Bogotá, D.C.",165623200
"335","Valor IBC",22,"FEMENINO","2019/05/09","NO REPORTADO","11001 - Bogotá, D.C.",1656232
"336","Valor IBC",27,"FEMENINO","2019/05/09","NO REPORTADO","11001 - Bogotá, D.C.",4968696
"337","Valor IBC",36,"MASCULINO","2019/05/10","NO REPORTADO","11001 - Bogotá, D.C.",386268
"338","Valor IBC",49,"MASCULINO","2019/05/10","NO REPORTADO","11001 - Bogotá, D.C.",2308764
"339","Valor IBC",57,"MASCULINO","2019/05/10","NO REPORTADO","11001 - Bogotá, D.C.",6400000
"340","Valor IBC",68,"MASCULINO","2019/05/10","NO REPORTADO","11001 - Bogotá, D.C.",110416
"341","Valor IBC",24,"FEMENINO","2019/05/13","NO REPORTADO","11001 - Bogotá, D.C.",828116
"342","Valor IBC",55,"FEMENINO","2019/05/13","NO REPORTADO","11001 - Bogotá, D.C.",7521012
"343","Valor IBC",62,"FEMENINO","2019/05/13","NO REPORTADO","11001 - Bogotá, D.C.",4.8e+07
"344","Valor IBC",29,"MASCULINO","2019/05/13","NO REPORTADO","11001 - Bogotá, D.C.",3312464
"345","Valor IBC",64,"MASCULINO","2019/05/13","NO REPORTADO","11001 - Bogotá, D.C.",4.8e+07
"346","Valor IBC",56,"FEMENINO","2019/05/14","NO REPORTADO","11001 - Bogotá, D.C.",3312464
"347","Valor IBC",22,"MASCULINO","2019/05/14","NO REPORTADO","11001 - Bogotá, D.C.",9260308
"348","Valor IBC",28,"MASCULINO","2019/05/14","NO REPORTADO","11001 - Bogotá, D.C.",7200000
"349","Valor IBC",39,"MASCULINO","2019/05/14","NO REPORTADO","11001 - Bogotá, D.C.",26074812
"350","Valor IBC",46,"MASCULINO","2019/05/14","NO REPORTADO","11001 - Bogotá, D.C.",10158360
"351","Valor IBC",50,"MASCULINO","2019/05/14","NO REPORTADO","11001 - Bogotá, D.C.",10074952
"352","Valor IBC",66,"MASCULINO","2019/05/14","NO REPORTADO","11001 - Bogotá, D.C.",1656232
"353","Valor IBC",31,"FEMENINO","2019/05/17","NO REPORTADO","11001 - Bogotá, D.C.",5800000
"354","Valor IBC",34,"FEMENINO","2019/05/17","NO REPORTADO","11001 - Bogotá, D.C.",5200000
"355","Valor IBC",29,"MASCULINO","2019/05/17","NO REPORTADO","11001 - Bogotá, D.C.",5381620
"356","Valor IBC",31,"MASCULINO","2019/05/17","NO REPORTADO","11001 - Bogotá, D.C.",3972960
"357","Valor IBC",46,"MASCULINO","2019/05/17","NO REPORTADO","11001 - Bogotá, D.C.",3904384
"358","Valor IBC",27,"MASCULINO","2019/05/20","NO REPORTADO","11001 - Bogotá, D.C.",3312464
"359","Valor IBC",31,"FEMENINO","2019/05/21","NO REPORTADO","11001 - Bogotá, D.C.",3892168
"360","Valor IBC",27,"MASCULINO","2019/05/21","NO REPORTADO","11001 - Bogotá, D.C.",110416
"361","Valor IBC",34,"MASCULINO","2019/05/21","NO REPORTADO","11001 - Bogotá, D.C.",5614000
"362","Valor IBC",38,"MASCULINO","2019/05/21","NO REPORTADO","11001 - Bogotá, D.C.",5920896
"363","Valor IBC",39,"MASCULINO","2019/05/21","NO REPORTADO","11001 - Bogotá, D.C.",7516508
"364","Valor IBC",42,"MASCULINO","2019/05/21","NO REPORTADO","11001 - Bogotá, D.C.",102212012
"365","Valor IBC",44,"MASCULINO","2019/05/21","NO REPORTADO","11001 - Bogotá, D.C.",1545820
"366","Valor IBC",45,"MASCULINO","2019/05/21","NO REPORTADO","11001 - Bogotá, D.C.",9325744
"367","Valor IBC",55,"MASCULINO","2019/05/21","NO REPORTADO","11001 - Bogotá, D.C.",7899724
"368","Valor IBC",48,"FEMENINO","2019/05/23","NO REPORTADO","11001 - Bogotá, D.C.",3312464
"369","Valor IBC",72,"FEMENINO","2019/05/23","NO REPORTADO","11001 - Bogotá, D.C.",3346964
"370","Valor IBC",51,"MASCULINO","2019/05/23","NO REPORTADO","11001 - Bogotá, D.C.",6287384
"371","Valor IBC",61,"MASCULINO","2019/05/23","NO REPORTADO","11001 - Bogotá, D.C.",2193320
"372","Valor IBC",61,"FEMENINO","2019/05/27","NO REPORTADO","11001 - Bogotá, D.C.",3312464
"373","Valor IBC",47,"MASCULINO","2019/05/27","NO REPORTADO","11001 - Bogotá, D.C.",9348724
"374","Valor IBC",51,"MASCULINO","2019/05/27","NO REPORTADO","11001 - Bogotá, D.C.",6165600
"375","Valor IBC",27,"FEMENINO","2019/06/05","NO REPORTADO","11001 - Bogotá, D.C.",3202052
"376","Valor IBC",29,"FEMENINO","2019/06/05","NO REPORTADO","11001 - Bogotá, D.C.",4048000
"377","Valor IBC",32,"FEMENINO","2019/06/05","NO REPORTADO","11001 - Bogotá, D.C.",6610000
"378","Valor IBC",46,"FEMENINO","2019/06/05","NO REPORTADO","11001 - Bogotá, D.C.",3312464
"379","Valor IBC",47,"FEMENINO","2019/06/05","NO REPORTADO","11001 - Bogotá, D.C.",4136000
"380","Valor IBC",58,"FEMENINO","2019/06/05","NO REPORTADO","11001 - Bogotá, D.C.",3600000
"381","Valor IBC",28,"MASCULINO","2019/06/05","NO REPORTADO","11001 - Bogotá, D.C.",4534792
"382","Valor IBC",35,"MASCULINO","2019/06/05","NO REPORTADO","11001 - Bogotá, D.C.",1120000
"383","Valor IBC",51,"MASCULINO","2019/06/05","NO REPORTADO","11001 - Bogotá, D.C.",10783708
"384","Valor IBC",72,"MASCULINO","2019/06/05","NO REPORTADO","11001 - Bogotá, D.C.",2484348
"385","Valor IBC",84,"MASCULINO","2019/06/05","NO REPORTADO","11001 - Bogotá, D.C.",19017720
"386","Valor IBC",30,"FEMENINO","2019/06/06","NO REPORTADO","11001 - Bogotá, D.C.",828116
"387","Valor IBC",41,"FEMENINO","2019/06/06","NO REPORTADO","11001 - Bogotá, D.C.",5040000
"388","Valor IBC",35,"MASCULINO","2019/06/06","NO REPORTADO","11001 - Bogotá, D.C.",3480940
"389","Valor IBC",60,"MASCULINO","2019/06/06","NO REPORTADO","11001 - Bogotá, D.C.",4685008
"390","Valor IBC",55,"FEMENINO","2019/06/07","NO REPORTADO","11001 - Bogotá, D.C.",23281518
"391","Valor IBC",22,"FEMENINO","2019/06/10","NO REPORTADO","11001 - Bogotá, D.C.",1656232
"392","Valor IBC",27,"FEMENINO","2019/06/10","NO REPORTADO","11001 - Bogotá, D.C.",4968696
"393","Valor IBC",37,"FEMENINO","2019/06/10","NO REPORTADO","11001 - Bogotá, D.C.",828116
"394","Valor IBC",54,"FEMENINO","2019/06/10","NO REPORTADO","11001 - Bogotá, D.C.",6600000
"395","Valor IBC",60,"FEMENINO","2019/06/10","NO REPORTADO","11001 - Bogotá, D.C.",828116
"396","Valor IBC",61,"FEMENINO","2019/06/10","NO REPORTADO","11001 - Bogotá, D.C.",17742240
"397","Valor IBC",66,"FEMENINO","2019/06/10","NO REPORTADO","11001 - Bogotá, D.C.",14852714
"398","Valor IBC",68,"FEMENINO","2019/06/10","NO REPORTADO","11001 - Bogotá, D.C.",18228330
"399","Valor IBC",24,"MASCULINO","2019/06/10","NO REPORTADO","11001 - Bogotá, D.C.",5600000
"400","Valor IBC",25,"MASCULINO","2019/06/10","NO REPORTADO","11001 - Bogotá, D.C.",4984000
"401","Valor IBC",27,"MASCULINO","2019/06/10","NO REPORTADO","11001 - Bogotá, D.C.",993744
"402","Valor IBC",29,"MASCULINO","2019/06/10","NO REPORTADO","11001 - Bogotá, D.C.",5178000
"403","Valor IBC",31,"MASCULINO","2019/06/10","NO REPORTADO","11001 - Bogotá, D.C.",21369444
"404","Valor IBC",33,"MASCULINO","2019/06/10","NO REPORTADO","11001 - Bogotá, D.C.",8929290
"405","Valor IBC",36,"MASCULINO","2019/06/10","NO REPORTADO","11001 - Bogotá, D.C.",11039600
"406","Valor IBC",48,"MASCULINO","2019/06/10","NO REPORTADO","11001 - Bogotá, D.C.",3e+07
"407","Valor IBC",52,"MASCULINO","2019/06/10","NO REPORTADO","11001 - Bogotá, D.C.",4545194
"408","Valor IBC",62,"MASCULINO","2019/06/10","NO REPORTADO","11001 - Bogotá, D.C.",1e+07
"409","Valor IBC",64,"MASCULINO","2019/06/10","NO REPORTADO","11001 - Bogotá, D.C.",13500000
"410","Valor IBC",65,"MASCULINO","2019/06/10","NO REPORTADO","11001 - Bogotá, D.C.",165623200
"411","Valor IBC",39,"MASCULINO","2019/06/11","NO REPORTADO","11001 - Bogotá, D.C.",744936
"412","Valor IBC",40,"MASCULINO","2019/06/12","NO REPORTADO","11001 - Bogotá, D.C.",4e+06
"413","Valor IBC",49,"MASCULINO","2019/06/12","NO REPORTADO","11001 - Bogotá, D.C.",4264344
"414","Valor IBC",50,"MASCULINO","2019/06/12","NO REPORTADO","11001 - Bogotá, D.C.",12443620
"415","Valor IBC",57,"MASCULINO","2019/06/12","NO REPORTADO","11001 - Bogotá, D.C.",6400000
"416","Valor IBC",66,"MASCULINO","2019/06/12","NO REPORTADO","11001 - Bogotá, D.C.",2345810
"417","Valor IBC",24,"FEMENINO","2019/06/14","NO REPORTADO","11001 - Bogotá, D.C.",828116
"418","Valor IBC",56,"FEMENINO","2019/06/14","NO REPORTADO","11001 - Bogotá, D.C.",3312464
"419","Valor IBC",62,"FEMENINO","2019/06/14","NO REPORTADO","11001 - Bogotá, D.C.",4.8e+07
"420","Valor IBC",22,"MASCULINO","2019/06/14","NO REPORTADO","11001 - Bogotá, D.C.",12718156
"421","Valor IBC",27,"MASCULINO","2019/06/14","NO REPORTADO","11001 - Bogotá, D.C.",3312464
"422","Valor IBC",28,"MASCULINO","2019/06/14","NO REPORTADO","11001 - Bogotá, D.C.",8e+06
"423","Valor IBC",29,"MASCULINO","2019/06/14","NO REPORTADO","11001 - Bogotá, D.C.",3312464
"424","Valor IBC",39,"MASCULINO","2019/06/14","NO REPORTADO","11001 - Bogotá, D.C.",11199124
"425","Valor IBC",46,"MASCULINO","2019/06/14","NO REPORTADO","11001 - Bogotá, D.C.",10578044
"426","Valor IBC",64,"MASCULINO","2019/06/14","NO REPORTADO","11001 - Bogotá, D.C.",4.8e+07
"427","Valor IBC",31,"FEMENINO","2019/06/17","NO REPORTADO","11001 - Bogotá, D.C.",5800000
"428","Valor IBC",34,"FEMENINO","2019/06/17","NO REPORTADO","11001 - Bogotá, D.C.",5200000
"429","Valor IBC",29,"MASCULINO","2019/06/17","NO REPORTADO","11001 - Bogotá, D.C.",6935681
"430","Valor IBC",31,"MASCULINO","2019/06/17","NO REPORTADO","11001 - Bogotá, D.C.",4030000
"431","Valor IBC",46,"MASCULINO","2019/06/17","NO REPORTADO","11001 - Bogotá, D.C.",2691488
"432","Valor IBC",31,"FEMENINO","2019/06/21","NO REPORTADO","11001 - Bogotá, D.C.",3587366
"433","Valor IBC",27,"MASCULINO","2019/06/21","NO REPORTADO","11001 - Bogotá, D.C.",10199000
"434","Valor IBC",34,"MASCULINO","2019/06/21","NO REPORTADO","11001 - Bogotá, D.C.",5488000
"435","Valor IBC",38,"MASCULINO","2019/06/21","NO REPORTADO","11001 - Bogotá, D.C.",3795156
"436","Valor IBC",39,"MASCULINO","2019/06/21","NO REPORTADO","11001 - Bogotá, D.C.",9154320
"437","Valor IBC",42,"MASCULINO","2019/06/21","NO REPORTADO","11001 - Bogotá, D.C.",10157236
"438","Valor IBC",45,"MASCULINO","2019/06/21","NO REPORTADO","11001 - Bogotá, D.C.",11877372
"439","Valor IBC",55,"MASCULINO","2019/06/21","NO REPORTADO","11001 - Bogotá, D.C.",110416
"440","Valor IBC",42,"MASCULINO","2019/06/25","NO REPORTADO","11001 - Bogotá, D.C.",93900000
"441","Valor IBC",61,"FEMENINO","2019/06/26","NO REPORTADO","11001 - Bogotá, D.C.",3312464
"442","Valor IBC",47,"MASCULINO","2019/06/26","NO REPORTADO","11001 - Bogotá, D.C.",23893800
"443","Valor IBC",51,"MASCULINO","2019/06/26","NO REPORTADO","11001 - Bogotá, D.C.",3371200
"444","Valor IBC",27,"FEMENINO","2019/07/02","NO REPORTADO","11001 - Bogotá, D.C.",3312464
"445","Valor IBC",29,"FEMENINO","2019/07/02","NO REPORTADO","11001 - Bogotá, D.C.",4048000
"446","Valor IBC",47,"FEMENINO","2019/07/02","NO REPORTADO","11001 - Bogotá, D.C.",4136000
"447","Valor IBC",28,"MASCULINO","2019/07/02","NO REPORTADO","11001 - Bogotá, D.C.",4858112
"448","Valor IBC",51,"MASCULINO","2019/07/02","NO REPORTADO","11001 - Bogotá, D.C.",9084680
"449","Valor IBC",58,"FEMENINO","2019/07/03","NO REPORTADO","11001 - Bogotá, D.C.",3600000
"450","Valor IBC",41,"FEMENINO","2019/07/04","NO REPORTADO","11001 - Bogotá, D.C.",5040000
"451","Valor IBC",35,"MASCULINO","2019/07/04","NO REPORTADO","11001 - Bogotá, D.C.",3480940
"452","Valor IBC",40,"MASCULINO","2019/07/04","NO REPORTADO","11001 - Bogotá, D.C.",4e+06
"453","Valor IBC",60,"MASCULINO","2019/07/04","NO REPORTADO","11001 - Bogotá, D.C.",3920000
"454","Valor IBC",32,"FEMENINO","2019/07/05","NO REPORTADO","11001 - Bogotá, D.C.",6610004
"455","Valor IBC",37,"FEMENINO","2019/07/05","NO REPORTADO","11001 - Bogotá, D.C.",828116
"456","Valor IBC",46,"FEMENINO","2019/07/05","NO REPORTADO","11001 - Bogotá, D.C.",3312464
"457","Valor IBC",60,"FEMENINO","2019/07/05","NO REPORTADO","11001 - Bogotá, D.C.",828116
"458","Valor IBC",72,"MASCULINO","2019/07/05","NO REPORTADO","11001 - Bogotá, D.C.",2484348
"459","Valor IBC",84,"MASCULINO","2019/07/05","NO REPORTADO","11001 - Bogotá, D.C.",19017720
"460","Valor IBC",27,"MASCULINO","2019/07/08","NO REPORTADO","11001 - Bogotá, D.C.",3312464
"461","Valor IBC",22,"FEMENINO","2019/07/09","NO REPORTADO","11001 - Bogotá, D.C.",1656232
"462","Valor IBC",27,"FEMENINO","2019/07/09","NO REPORTADO","11001 - Bogotá, D.C.",4968696
"463","Valor IBC",55,"FEMENINO","2019/07/09","NO REPORTADO","11001 - Bogotá, D.C.",23281518
"464","Valor IBC",54,"FEMENINO","2019/07/10","NO REPORTADO","11001 - Bogotá, D.C.",6600000
"465","Valor IBC",61,"FEMENINO","2019/07/10","NO REPORTADO","11001 - Bogotá, D.C.",17742240
"466","Valor IBC",66,"FEMENINO","2019/07/10","NO REPORTADO","11001 - Bogotá, D.C.",24304440
"467","Valor IBC",68,"FEMENINO","2019/07/10","NO REPORTADO","11001 - Bogotá, D.C.",18228330
"468","Valor IBC",24,"MASCULINO","2019/07/10","NO REPORTADO","11001 - Bogotá, D.C.",5600000
"469","Valor IBC",25,"MASCULINO","2019/07/10","NO REPORTADO","11001 - Bogotá, D.C.",4984000
"470","Valor IBC",29,"MASCULINO","2019/07/10","NO REPORTADO","11001 - Bogotá, D.C.",5220000
"471","Valor IBC",31,"MASCULINO","2019/07/10","NO REPORTADO","11001 - Bogotá, D.C.",20621016
"472","Valor IBC",33,"MASCULINO","2019/07/10","NO REPORTADO","11001 - Bogotá, D.C.",8485144
"473","Valor IBC",36,"MASCULINO","2019/07/10","NO REPORTADO","11001 - Bogotá, D.C.",9994600
"474","Valor IBC",48,"MASCULINO","2019/07/10","NO REPORTADO","11001 - Bogotá, D.C.",3e+07
"475","Valor IBC",49,"MASCULINO","2019/07/10","NO REPORTADO","11001 - Bogotá, D.C.",4224688
"476","Valor IBC",52,"MASCULINO","2019/07/10","NO REPORTADO","11001 - Bogotá, D.C.",5118152
"477","Valor IBC",57,"MASCULINO","2019/07/10","NO REPORTADO","11001 - Bogotá, D.C.",6400000
"478","Valor IBC",62,"MASCULINO","2019/07/10","NO REPORTADO","11001 - Bogotá, D.C.",1e+07
"479","Valor IBC",64,"MASCULINO","2019/07/10","NO REPORTADO","11001 - Bogotá, D.C.",13350000
"480","Valor IBC",65,"MASCULINO","2019/07/10","NO REPORTADO","11001 - Bogotá, D.C.",165623200
"481","Valor IBC",63,"MASCULINO","2019/07/11","NO REPORTADO","11001 - Bogotá, D.C.",3312464
"482","Valor IBC",56,"FEMENINO","2019/07/12","NO REPORTADO","11001 - Bogotá, D.C.",3312464
"483","Valor IBC",22,"MASCULINO","2019/07/12","NO REPORTADO","11001 - Bogotá, D.C.",10103526
"484","Valor IBC",28,"MASCULINO","2019/07/12","NO REPORTADO","11001 - Bogotá, D.C.",8e+06
"485","Valor IBC",39,"MASCULINO","2019/07/12","NO REPORTADO","11001 - Bogotá, D.C.",11537008
"486","Valor IBC",46,"MASCULINO","2019/07/12","NO REPORTADO","11001 - Bogotá, D.C.",9564312
"487","Valor IBC",50,"MASCULINO","2019/07/12","NO REPORTADO","11001 - Bogotá, D.C.",13231476
