"","Measures","Edad","Sexo","Hierarchy","Etnia","Geografiia Cotizante","value"
"6255","Numero de Dias Cotizados",46,"MASCULINO","2019/03/05","NO REPORTADO","25781 - Sutatausa",120
"6256","Numero de Dias Cotizados",49,"MASCULINO","2019/03/05","NO REPORTADO","25781 - Sutatausa",120
"6257","Numero de Dias Cotizados",53,"MASCULINO","2019/03/05","NO REPORTADO","25781 - Sutatausa",240
"6258","Numero de Dias Cotizados",54,"MASCULINO","2019/03/05","NO REPORTADO","25781 - Sutatausa",240
"6259","Numero de Dias Cotizados",55,"MASCULINO","2019/03/05","NO REPORTADO","25781 - Sutatausa",126
"6260","Numero de Dias Cotizados",57,"MASCULINO","2019/03/05","NO REPORTADO","25781 - Sutatausa",240
"6261","Numero de Dias Cotizados",59,"MASCULINO","2019/03/05","NO REPORTADO","25781 - Sutatausa",180
"6262","Numero de Dias Cotizados",61,"MASCULINO","2019/03/05","NO REPORTADO","25781 - Sutatausa",120
"6263","Numero de Dias Cotizados",64,"MASCULINO","2019/03/05","NO REPORTADO","25781 - Sutatausa",120
"6264","Numero de Dias Cotizados",70,"MASCULINO","2019/03/05","NO REPORTADO","25781 - Sutatausa",60
"6265","Numero de Dias Cotizados",26,"FEMENINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",107
"6266","Numero de Dias Cotizados",28,"FEMENINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",120
"6267","Numero de Dias Cotizados",40,"FEMENINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",120
"6268","Numero de Dias Cotizados",48,"FEMENINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",120
"6269","Numero de Dias Cotizados",51,"FEMENINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",120
"6270","Numero de Dias Cotizados",22,"MASCULINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",114
"6271","Numero de Dias Cotizados",23,"MASCULINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",244
"6272","Numero de Dias Cotizados",24,"MASCULINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",120
"6273","Numero de Dias Cotizados",25,"MASCULINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",240
"6274","Numero de Dias Cotizados",28,"MASCULINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",120
"6275","Numero de Dias Cotizados",30,"MASCULINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",120
"6276","Numero de Dias Cotizados",34,"MASCULINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",224
"6277","Numero de Dias Cotizados",36,"MASCULINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",120
"6278","Numero de Dias Cotizados",38,"MASCULINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",240
"6279","Numero de Dias Cotizados",39,"MASCULINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",120
"6280","Numero de Dias Cotizados",41,"MASCULINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",300
"6281","Numero de Dias Cotizados",42,"MASCULINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",120
"6282","Numero de Dias Cotizados",43,"MASCULINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",360
"6283","Numero de Dias Cotizados",44,"MASCULINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",120
"6284","Numero de Dias Cotizados",45,"MASCULINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",120
"6285","Numero de Dias Cotizados",46,"MASCULINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",203
"6286","Numero de Dias Cotizados",48,"MASCULINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",240
"6287","Numero de Dias Cotizados",49,"MASCULINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",191
"6288","Numero de Dias Cotizados",51,"MASCULINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",360
"6289","Numero de Dias Cotizados",52,"MASCULINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",360
"6290","Numero de Dias Cotizados",53,"MASCULINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",234
"6291","Numero de Dias Cotizados",54,"MASCULINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",118
"6292","Numero de Dias Cotizados",56,"MASCULINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",103
"6293","Numero de Dias Cotizados",57,"MASCULINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",240
"6294","Numero de Dias Cotizados",59,"MASCULINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",120
"6295","Numero de Dias Cotizados",60,"MASCULINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",300
"6296","Numero de Dias Cotizados",61,"MASCULINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",120
"6297","Numero de Dias Cotizados",65,"MASCULINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",240
"6298","Numero de Dias Cotizados",66,"MASCULINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",120
"6299","Numero de Dias Cotizados",75,"MASCULINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",90
"6300","Numero de Dias Cotizados",36,"MASCULINO","2019/03/11","NO REPORTADO","25781 - Sutatausa",120
"6301","Numero de Dias Cotizados",30,"FEMENINO","2019/03/12","NO REPORTADO","25781 - Sutatausa",64
"6302","Numero de Dias Cotizados",46,"MASCULINO","2019/03/12","NO REPORTADO","25781 - Sutatausa",64
"6303","Numero de Dias Cotizados",52,"MASCULINO","2019/03/12","NO REPORTADO","25781 - Sutatausa",114
"6304","Numero de Dias Cotizados",53,"MASCULINO","2019/03/12","NO REPORTADO","25781 - Sutatausa",16
"6305","Numero de Dias Cotizados",54,"MASCULINO","2019/03/12","NO REPORTADO","25781 - Sutatausa",4
"6306","Numero de Dias Cotizados",29,"MASCULINO","2019/03/13","NO REPORTADO","25781 - Sutatausa",120
"6307","Numero de Dias Cotizados",37,"MASCULINO","2019/03/13","NO REPORTADO","25781 - Sutatausa",216
"6308","Numero de Dias Cotizados",35,"FEMENINO","2019/03/21","NO REPORTADO","25781 - Sutatausa",120
"6309","Numero de Dias Cotizados",26,"MASCULINO","2019/03/21","NO REPORTADO","25781 - Sutatausa",120
"6310","Numero de Dias Cotizados",28,"MASCULINO","2019/03/21","NO REPORTADO","25781 - Sutatausa",120
"6311","Numero de Dias Cotizados",35,"MASCULINO","2019/03/21","NO REPORTADO","25781 - Sutatausa",120
"6312","Numero de Dias Cotizados",51,"MASCULINO","2019/03/21","NO REPORTADO","25781 - Sutatausa",120
"6313","Numero de Dias Cotizados",22,"FEMENINO","2019/04/02","NO REPORTADO","25781 - Sutatausa",120
"6314","Numero de Dias Cotizados",23,"FEMENINO","2019/04/02","NO REPORTADO","25781 - Sutatausa",30
"6315","Numero de Dias Cotizados",27,"FEMENINO","2019/04/02","NO REPORTADO","25781 - Sutatausa",120
"6316","Numero de Dias Cotizados",30,"FEMENINO","2019/04/02","NO REPORTADO","25781 - Sutatausa",114
"6317","Numero de Dias Cotizados",35,"FEMENINO","2019/04/02","NO REPORTADO","25781 - Sutatausa",120
"6318","Numero de Dias Cotizados",49,"FEMENINO","2019/04/02","NO REPORTADO","25781 - Sutatausa",120
"6319","Numero de Dias Cotizados",23,"MASCULINO","2019/04/02","NO REPORTADO","25781 - Sutatausa",180
"6320","Numero de Dias Cotizados",24,"MASCULINO","2019/04/02","NO REPORTADO","25781 - Sutatausa",204
"6321","Numero de Dias Cotizados",25,"MASCULINO","2019/04/02","NO REPORTADO","25781 - Sutatausa",300
"6322","Numero de Dias Cotizados",27,"MASCULINO","2019/04/02","NO REPORTADO","25781 - Sutatausa",240
"6323","Numero de Dias Cotizados",28,"MASCULINO","2019/04/02","NO REPORTADO","25781 - Sutatausa",120
"6324","Numero de Dias Cotizados",31,"MASCULINO","2019/04/02","NO REPORTADO","25781 - Sutatausa",228
"6325","Numero de Dias Cotizados",33,"MASCULINO","2019/04/02","NO REPORTADO","25781 - Sutatausa",120
"6326","Numero de Dias Cotizados",36,"MASCULINO","2019/04/02","NO REPORTADO","25781 - Sutatausa",360
"6327","Numero de Dias Cotizados",37,"MASCULINO","2019/04/02","NO REPORTADO","25781 - Sutatausa",240
"6328","Numero de Dias Cotizados",38,"MASCULINO","2019/04/02","NO REPORTADO","25781 - Sutatausa",480
"6329","Numero de Dias Cotizados",39,"MASCULINO","2019/04/02","NO REPORTADO","25781 - Sutatausa",240
"6330","Numero de Dias Cotizados",40,"MASCULINO","2019/04/02","NO REPORTADO","25781 - Sutatausa",240
"6331","Numero de Dias Cotizados",41,"MASCULINO","2019/04/02","NO REPORTADO","25781 - Sutatausa",460
"6332","Numero de Dias Cotizados",42,"MASCULINO","2019/04/02","NO REPORTADO","25781 - Sutatausa",120
"6333","Numero de Dias Cotizados",44,"MASCULINO","2019/04/02","NO REPORTADO","25781 - Sutatausa",60
"6334","Numero de Dias Cotizados",46,"MASCULINO","2019/04/02","NO REPORTADO","25781 - Sutatausa",90
"6335","Numero de Dias Cotizados",49,"MASCULINO","2019/04/02","NO REPORTADO","25781 - Sutatausa",120
"6336","Numero de Dias Cotizados",53,"MASCULINO","2019/04/02","NO REPORTADO","25781 - Sutatausa",240
"6337","Numero de Dias Cotizados",54,"MASCULINO","2019/04/02","NO REPORTADO","25781 - Sutatausa",240
"6338","Numero de Dias Cotizados",55,"MASCULINO","2019/04/02","NO REPORTADO","25781 - Sutatausa",34
"6339","Numero de Dias Cotizados",57,"MASCULINO","2019/04/02","NO REPORTADO","25781 - Sutatausa",240
"6340","Numero de Dias Cotizados",59,"MASCULINO","2019/04/02","NO REPORTADO","25781 - Sutatausa",180
"6341","Numero de Dias Cotizados",61,"MASCULINO","2019/04/02","NO REPORTADO","25781 - Sutatausa",120
"6342","Numero de Dias Cotizados",64,"MASCULINO","2019/04/02","NO REPORTADO","25781 - Sutatausa",120
"6343","Numero de Dias Cotizados",70,"MASCULINO","2019/04/02","NO REPORTADO","25781 - Sutatausa",60
"6344","Numero de Dias Cotizados",51,"MASCULINO","2019/04/03","NO REPORTADO","25781 - Sutatausa",120
"6345","Numero de Dias Cotizados",40,"FEMENINO","2019/04/05","NO REPORTADO","25781 - Sutatausa",120
"6346","Numero de Dias Cotizados",28,"MASCULINO","2019/04/05","NO REPORTADO","25781 - Sutatausa",120
"6347","Numero de Dias Cotizados",41,"MASCULINO","2019/04/05","NO REPORTADO","25781 - Sutatausa",180
"6348","Numero de Dias Cotizados",43,"MASCULINO","2019/04/05","NO REPORTADO","25781 - Sutatausa",105
"6349","Numero de Dias Cotizados",48,"MASCULINO","2019/04/05","NO REPORTADO","25781 - Sutatausa",105
"6350","Numero de Dias Cotizados",51,"MASCULINO","2019/04/05","NO REPORTADO","25781 - Sutatausa",120
"6351","Numero de Dias Cotizados",53,"MASCULINO","2019/04/05","NO REPORTADO","25781 - Sutatausa",116
"6352","Numero de Dias Cotizados",57,"MASCULINO","2019/04/05","NO REPORTADO","25781 - Sutatausa",120
"6353","Numero de Dias Cotizados",41,"MASCULINO","2019/04/09","NO REPORTADO","25781 - Sutatausa",120
"6354","Numero de Dias Cotizados",26,"FEMENINO","2019/04/10","NO REPORTADO","25781 - Sutatausa",120
"6355","Numero de Dias Cotizados",28,"FEMENINO","2019/04/10","NO REPORTADO","25781 - Sutatausa",120
"6356","Numero de Dias Cotizados",48,"FEMENINO","2019/04/10","NO REPORTADO","25781 - Sutatausa",120
"6357","Numero de Dias Cotizados",51,"FEMENINO","2019/04/10","NO REPORTADO","25781 - Sutatausa",120
"6358","Numero de Dias Cotizados",22,"MASCULINO","2019/04/10","NO REPORTADO","25781 - Sutatausa",112
"6359","Numero de Dias Cotizados",23,"MASCULINO","2019/04/10","NO REPORTADO","25781 - Sutatausa",240
"6360","Numero de Dias Cotizados",24,"MASCULINO","2019/04/10","NO REPORTADO","25781 - Sutatausa",120
"6361","Numero de Dias Cotizados",25,"MASCULINO","2019/04/10","NO REPORTADO","25781 - Sutatausa",240
"6362","Numero de Dias Cotizados",29,"MASCULINO","2019/04/10","NO REPORTADO","25781 - Sutatausa",80
"6363","Numero de Dias Cotizados",30,"MASCULINO","2019/04/10","NO REPORTADO","25781 - Sutatausa",120
"6364","Numero de Dias Cotizados",34,"MASCULINO","2019/04/10","NO REPORTADO","25781 - Sutatausa",238
"6365","Numero de Dias Cotizados",36,"MASCULINO","2019/04/10","NO REPORTADO","25781 - Sutatausa",200
"6366","Numero de Dias Cotizados",38,"MASCULINO","2019/04/10","NO REPORTADO","25781 - Sutatausa",240
"6367","Numero de Dias Cotizados",39,"MASCULINO","2019/04/10","NO REPORTADO","25781 - Sutatausa",120
"6368","Numero de Dias Cotizados",41,"MASCULINO","2019/04/10","NO REPORTADO","25781 - Sutatausa",120
"6369","Numero de Dias Cotizados",42,"MASCULINO","2019/04/10","NO REPORTADO","25781 - Sutatausa",116
"6370","Numero de Dias Cotizados",43,"MASCULINO","2019/04/10","NO REPORTADO","25781 - Sutatausa",148
"6371","Numero de Dias Cotizados",44,"MASCULINO","2019/04/10","NO REPORTADO","25781 - Sutatausa",88
"6372","Numero de Dias Cotizados",45,"MASCULINO","2019/04/10","NO REPORTADO","25781 - Sutatausa",120
"6373","Numero de Dias Cotizados",46,"MASCULINO","2019/04/10","NO REPORTADO","25781 - Sutatausa",180
"6374","Numero de Dias Cotizados",48,"MASCULINO","2019/04/10","NO REPORTADO","25781 - Sutatausa",114
"6375","Numero de Dias Cotizados",49,"MASCULINO","2019/04/10","NO REPORTADO","25781 - Sutatausa",120
"6376","Numero de Dias Cotizados",51,"MASCULINO","2019/04/10","NO REPORTADO","25781 - Sutatausa",240
"6377","Numero de Dias Cotizados",52,"MASCULINO","2019/04/10","NO REPORTADO","25781 - Sutatausa",346
"6378","Numero de Dias Cotizados",53,"MASCULINO","2019/04/10","NO REPORTADO","25781 - Sutatausa",120
"6379","Numero de Dias Cotizados",54,"MASCULINO","2019/04/10","NO REPORTADO","25781 - Sutatausa",120
"6380","Numero de Dias Cotizados",56,"MASCULINO","2019/04/10","NO REPORTADO","25781 - Sutatausa",112
"6381","Numero de Dias Cotizados",57,"MASCULINO","2019/04/10","NO REPORTADO","25781 - Sutatausa",120
"6382","Numero de Dias Cotizados",59,"MASCULINO","2019/04/10","NO REPORTADO","25781 - Sutatausa",120
"6383","Numero de Dias Cotizados",60,"MASCULINO","2019/04/10","NO REPORTADO","25781 - Sutatausa",300
"6384","Numero de Dias Cotizados",61,"MASCULINO","2019/04/10","NO REPORTADO","25781 - Sutatausa",120
"6385","Numero de Dias Cotizados",65,"MASCULINO","2019/04/10","NO REPORTADO","25781 - Sutatausa",240
"6386","Numero de Dias Cotizados",66,"MASCULINO","2019/04/10","NO REPORTADO","25781 - Sutatausa",120
"6387","Numero de Dias Cotizados",75,"MASCULINO","2019/04/10","NO REPORTADO","25781 - Sutatausa",90
"6388","Numero de Dias Cotizados",37,"MASCULINO","2019/04/11","NO REPORTADO","25781 - Sutatausa",180
"6389","Numero de Dias Cotizados",26,"FEMENINO","2019/04/22","NO REPORTADO","25781 - Sutatausa",120
"6390","Numero de Dias Cotizados",35,"FEMENINO","2019/04/22","NO REPORTADO","25781 - Sutatausa",120
"6391","Numero de Dias Cotizados",41,"FEMENINO","2019/04/22","NO REPORTADO","25781 - Sutatausa",120
"6392","Numero de Dias Cotizados",52,"FEMENINO","2019/04/22","NO REPORTADO","25781 - Sutatausa",120
"6393","Numero de Dias Cotizados",25,"MASCULINO","2019/04/22","NO REPORTADO","25781 - Sutatausa",120
"6394","Numero de Dias Cotizados",32,"MASCULINO","2019/04/22","NO REPORTADO","25781 - Sutatausa",90
"6395","Numero de Dias Cotizados",36,"MASCULINO","2019/04/22","NO REPORTADO","25781 - Sutatausa",120
"6396","Numero de Dias Cotizados",38,"MASCULINO","2019/04/22","NO REPORTADO","25781 - Sutatausa",120
"6397","Numero de Dias Cotizados",49,"MASCULINO","2019/04/22","NO REPORTADO","25781 - Sutatausa",120
"6398","Numero de Dias Cotizados",51,"MASCULINO","2019/04/22","NO REPORTADO","25781 - Sutatausa",120
"6399","Numero de Dias Cotizados",52,"MASCULINO","2019/04/22","NO REPORTADO","25781 - Sutatausa",120
"6400","Numero de Dias Cotizados",35,"FEMENINO","2019/04/24","NO REPORTADO","25781 - Sutatausa",120
"6401","Numero de Dias Cotizados",26,"MASCULINO","2019/04/24","NO REPORTADO","25781 - Sutatausa",120
"6402","Numero de Dias Cotizados",28,"MASCULINO","2019/04/24","NO REPORTADO","25781 - Sutatausa",120
"6403","Numero de Dias Cotizados",35,"MASCULINO","2019/04/24","NO REPORTADO","25781 - Sutatausa",120
"6404","Numero de Dias Cotizados",51,"MASCULINO","2019/04/24","NO REPORTADO","25781 - Sutatausa",120
"6405","Numero de Dias Cotizados",51,"MASCULINO","2019/05/03","NO REPORTADO","25781 - Sutatausa",120
"6406","Numero de Dias Cotizados",55,"MASCULINO","2019/05/03","NO REPORTADO","25781 - Sutatausa",30
"6407","Numero de Dias Cotizados",22,"FEMENINO","2019/05/06","NO REPORTADO","25781 - Sutatausa",120
"6408","Numero de Dias Cotizados",23,"FEMENINO","2019/05/06","NO REPORTADO","25781 - Sutatausa",30
"6409","Numero de Dias Cotizados",27,"FEMENINO","2019/05/06","NO REPORTADO","25781 - Sutatausa",120
"6410","Numero de Dias Cotizados",30,"FEMENINO","2019/05/06","NO REPORTADO","25781 - Sutatausa",120
"6411","Numero de Dias Cotizados",35,"FEMENINO","2019/05/06","NO REPORTADO","25781 - Sutatausa",120
"6412","Numero de Dias Cotizados",49,"FEMENINO","2019/05/06","NO REPORTADO","25781 - Sutatausa",120
"6413","Numero de Dias Cotizados",23,"MASCULINO","2019/05/06","NO REPORTADO","25781 - Sutatausa",240
"6414","Numero de Dias Cotizados",24,"MASCULINO","2019/05/06","NO REPORTADO","25781 - Sutatausa",120
"6415","Numero de Dias Cotizados",25,"MASCULINO","2019/05/06","NO REPORTADO","25781 - Sutatausa",300
"6416","Numero de Dias Cotizados",27,"MASCULINO","2019/05/06","NO REPORTADO","25781 - Sutatausa",240
"6417","Numero de Dias Cotizados",28,"MASCULINO","2019/05/06","NO REPORTADO","25781 - Sutatausa",120
"6418","Numero de Dias Cotizados",31,"MASCULINO","2019/05/06","NO REPORTADO","25781 - Sutatausa",170
"6419","Numero de Dias Cotizados",33,"MASCULINO","2019/05/06","NO REPORTADO","25781 - Sutatausa",180
"6420","Numero de Dias Cotizados",36,"MASCULINO","2019/05/06","NO REPORTADO","25781 - Sutatausa",350
"6421","Numero de Dias Cotizados",37,"MASCULINO","2019/05/06","NO REPORTADO","25781 - Sutatausa",240
"6422","Numero de Dias Cotizados",38,"MASCULINO","2019/05/06","NO REPORTADO","25781 - Sutatausa",480
"6423","Numero de Dias Cotizados",39,"MASCULINO","2019/05/06","NO REPORTADO","25781 - Sutatausa",240
"6424","Numero de Dias Cotizados",40,"MASCULINO","2019/05/06","NO REPORTADO","25781 - Sutatausa",240
"6425","Numero de Dias Cotizados",41,"MASCULINO","2019/05/06","NO REPORTADO","25781 - Sutatausa",470
"6426","Numero de Dias Cotizados",42,"MASCULINO","2019/05/06","NO REPORTADO","25781 - Sutatausa",120
"6427","Numero de Dias Cotizados",44,"MASCULINO","2019/05/06","NO REPORTADO","25781 - Sutatausa",60
"6428","Numero de Dias Cotizados",46,"MASCULINO","2019/05/06","NO REPORTADO","25781 - Sutatausa",120
"6429","Numero de Dias Cotizados",49,"MASCULINO","2019/05/06","NO REPORTADO","25781 - Sutatausa",120
"6430","Numero de Dias Cotizados",53,"MASCULINO","2019/05/06","NO REPORTADO","25781 - Sutatausa",238
"6431","Numero de Dias Cotizados",54,"MASCULINO","2019/05/06","NO REPORTADO","25781 - Sutatausa",240
"6432","Numero de Dias Cotizados",57,"MASCULINO","2019/05/06","NO REPORTADO","25781 - Sutatausa",240
"6433","Numero de Dias Cotizados",59,"MASCULINO","2019/05/06","NO REPORTADO","25781 - Sutatausa",180
"6434","Numero de Dias Cotizados",61,"MASCULINO","2019/05/06","NO REPORTADO","25781 - Sutatausa",120
"6435","Numero de Dias Cotizados",64,"MASCULINO","2019/05/06","NO REPORTADO","25781 - Sutatausa",120
"6436","Numero de Dias Cotizados",70,"MASCULINO","2019/05/06","NO REPORTADO","25781 - Sutatausa",60
"6437","Numero de Dias Cotizados",26,"FEMENINO","2019/05/08","NO REPORTADO","25781 - Sutatausa",92
"6438","Numero de Dias Cotizados",40,"FEMENINO","2019/05/08","NO REPORTADO","25781 - Sutatausa",108
"6439","Numero de Dias Cotizados",28,"MASCULINO","2019/05/08","NO REPORTADO","25781 - Sutatausa",120
"6440","Numero de Dias Cotizados",41,"MASCULINO","2019/05/08","NO REPORTADO","25781 - Sutatausa",120
"6441","Numero de Dias Cotizados",43,"MASCULINO","2019/05/08","NO REPORTADO","25781 - Sutatausa",120
"6442","Numero de Dias Cotizados",48,"MASCULINO","2019/05/08","NO REPORTADO","25781 - Sutatausa",110
"6443","Numero de Dias Cotizados",51,"MASCULINO","2019/05/08","NO REPORTADO","25781 - Sutatausa",120
"6444","Numero de Dias Cotizados",53,"MASCULINO","2019/05/08","NO REPORTADO","25781 - Sutatausa",62
"6445","Numero de Dias Cotizados",57,"MASCULINO","2019/05/08","NO REPORTADO","25781 - Sutatausa",120
"6446","Numero de Dias Cotizados",36,"MASCULINO","2019/05/10","NO REPORTADO","25781 - Sutatausa",60
"6447","Numero de Dias Cotizados",41,"MASCULINO","2019/05/10","NO REPORTADO","25781 - Sutatausa",120
"6448","Numero de Dias Cotizados",26,"FEMENINO","2019/05/14","NO REPORTADO","25781 - Sutatausa",120
"6449","Numero de Dias Cotizados",28,"FEMENINO","2019/05/14","NO REPORTADO","25781 - Sutatausa",120
"6450","Numero de Dias Cotizados",48,"FEMENINO","2019/05/14","NO REPORTADO","25781 - Sutatausa",120
"6451","Numero de Dias Cotizados",51,"FEMENINO","2019/05/14","NO REPORTADO","25781 - Sutatausa",120
"6452","Numero de Dias Cotizados",22,"MASCULINO","2019/05/14","NO REPORTADO","25781 - Sutatausa",120
"6453","Numero de Dias Cotizados",23,"MASCULINO","2019/05/14","NO REPORTADO","25781 - Sutatausa",238
"6454","Numero de Dias Cotizados",24,"MASCULINO","2019/05/14","NO REPORTADO","25781 - Sutatausa",120
"6455","Numero de Dias Cotizados",25,"MASCULINO","2019/05/14","NO REPORTADO","25781 - Sutatausa",240
"6456","Numero de Dias Cotizados",30,"MASCULINO","2019/05/14","NO REPORTADO","25781 - Sutatausa",118
"6457","Numero de Dias Cotizados",34,"MASCULINO","2019/05/14","NO REPORTADO","25781 - Sutatausa",240
"6458","Numero de Dias Cotizados",36,"MASCULINO","2019/05/14","NO REPORTADO","25781 - Sutatausa",120
"6459","Numero de Dias Cotizados",37,"MASCULINO","2019/05/14","NO REPORTADO","25781 - Sutatausa",164
"6460","Numero de Dias Cotizados",38,"MASCULINO","2019/05/14","NO REPORTADO","25781 - Sutatausa",218
"6461","Numero de Dias Cotizados",39,"MASCULINO","2019/05/14","NO REPORTADO","25781 - Sutatausa",114
"6462","Numero de Dias Cotizados",41,"MASCULINO","2019/05/14","NO REPORTADO","25781 - Sutatausa",120
"6463","Numero de Dias Cotizados",42,"MASCULINO","2019/05/14","NO REPORTADO","25781 - Sutatausa",120
"6464","Numero de Dias Cotizados",43,"MASCULINO","2019/05/14","NO REPORTADO","25781 - Sutatausa",120
"6465","Numero de Dias Cotizados",45,"MASCULINO","2019/05/14","NO REPORTADO","25781 - Sutatausa",120
"6466","Numero de Dias Cotizados",46,"MASCULINO","2019/05/14","NO REPORTADO","25781 - Sutatausa",210
"6467","Numero de Dias Cotizados",48,"MASCULINO","2019/05/14","NO REPORTADO","25781 - Sutatausa",120
"6468","Numero de Dias Cotizados",49,"MASCULINO","2019/05/14","NO REPORTADO","25781 - Sutatausa",120
"6469","Numero de Dias Cotizados",51,"MASCULINO","2019/05/14","NO REPORTADO","25781 - Sutatausa",240
"6470","Numero de Dias Cotizados",52,"MASCULINO","2019/05/14","NO REPORTADO","25781 - Sutatausa",336
"6471","Numero de Dias Cotizados",53,"MASCULINO","2019/05/14","NO REPORTADO","25781 - Sutatausa",118
"6472","Numero de Dias Cotizados",54,"MASCULINO","2019/05/14","NO REPORTADO","25781 - Sutatausa",120
"6473","Numero de Dias Cotizados",56,"MASCULINO","2019/05/14","NO REPORTADO","25781 - Sutatausa",70
"6474","Numero de Dias Cotizados",57,"MASCULINO","2019/05/14","NO REPORTADO","25781 - Sutatausa",120
"6475","Numero de Dias Cotizados",59,"MASCULINO","2019/05/14","NO REPORTADO","25781 - Sutatausa",120
"6476","Numero de Dias Cotizados",60,"MASCULINO","2019/05/14","NO REPORTADO","25781 - Sutatausa",300
"6477","Numero de Dias Cotizados",61,"MASCULINO","2019/05/14","NO REPORTADO","25781 - Sutatausa",120
"6478","Numero de Dias Cotizados",65,"MASCULINO","2019/05/14","NO REPORTADO","25781 - Sutatausa",236
"6479","Numero de Dias Cotizados",66,"MASCULINO","2019/05/14","NO REPORTADO","25781 - Sutatausa",120
"6480","Numero de Dias Cotizados",75,"MASCULINO","2019/05/14","NO REPORTADO","25781 - Sutatausa",90
"6481","Numero de Dias Cotizados",26,"FEMENINO","2019/05/21","NO REPORTADO","25781 - Sutatausa",116
"6482","Numero de Dias Cotizados",35,"FEMENINO","2019/05/21","NO REPORTADO","25781 - Sutatausa",236
"6483","Numero de Dias Cotizados",41,"FEMENINO","2019/05/21","NO REPORTADO","25781 - Sutatausa",120
"6484","Numero de Dias Cotizados",52,"FEMENINO","2019/05/21","NO REPORTADO","25781 - Sutatausa",120
"6485","Numero de Dias Cotizados",25,"MASCULINO","2019/05/21","NO REPORTADO","25781 - Sutatausa",118
"6486","Numero de Dias Cotizados",26,"MASCULINO","2019/05/21","NO REPORTADO","25781 - Sutatausa",120
"6487","Numero de Dias Cotizados",28,"MASCULINO","2019/05/21","NO REPORTADO","25781 - Sutatausa",120
"6488","Numero de Dias Cotizados",32,"MASCULINO","2019/05/21","NO REPORTADO","25781 - Sutatausa",120
"6489","Numero de Dias Cotizados",35,"MASCULINO","2019/05/21","NO REPORTADO","25781 - Sutatausa",120
"6490","Numero de Dias Cotizados",36,"MASCULINO","2019/05/21","NO REPORTADO","25781 - Sutatausa",12
"6491","Numero de Dias Cotizados",38,"MASCULINO","2019/05/21","NO REPORTADO","25781 - Sutatausa",116
"6492","Numero de Dias Cotizados",49,"MASCULINO","2019/05/21","NO REPORTADO","25781 - Sutatausa",120
"6493","Numero de Dias Cotizados",51,"MASCULINO","2019/05/21","NO REPORTADO","25781 - Sutatausa",240
"6494","Numero de Dias Cotizados",52,"MASCULINO","2019/05/21","NO REPORTADO","25781 - Sutatausa",120
"6495","Numero de Dias Cotizados",53,"MASCULINO","2019/05/21","NO REPORTADO","25781 - Sutatausa",116
"6496","Numero de Dias Cotizados",54,"MASCULINO","2019/05/21","NO REPORTADO","25781 - Sutatausa",116
"6497","Numero de Dias Cotizados",30,"FEMENINO","2019/05/23","NO REPORTADO","25781 - Sutatausa",60
"6498","Numero de Dias Cotizados",46,"MASCULINO","2019/05/23","NO REPORTADO","25781 - Sutatausa",72
"6499","Numero de Dias Cotizados",52,"MASCULINO","2019/05/23","NO REPORTADO","25781 - Sutatausa",92
"6500","Numero de Dias Cotizados",55,"MASCULINO","2019/06/04","NO REPORTADO","25781 - Sutatausa",30
"6501","Numero de Dias Cotizados",22,"FEMENINO","2019/06/05","NO REPORTADO","25781 - Sutatausa",120
"6502","Numero de Dias Cotizados",23,"FEMENINO","2019/06/05","NO REPORTADO","25781 - Sutatausa",30
"6503","Numero de Dias Cotizados",27,"FEMENINO","2019/06/05","NO REPORTADO","25781 - Sutatausa",120
