"","Measures","Edad","Sexo","Hierarchy","Etnia","Municipio","value"
"275","Número de Cotizantes",46,"MASCULINO","2019/08/12","NO REPORTADO","05147 - Carepa",1
"276","Número de Cotizantes",46,"MASCULINO","2019/09/10","NO REPORTADO","05147 - Carepa",1
"277","Número de Cotizantes",46,"MASCULINO","2019/10/09","NO REPORTADO","05147 - Carepa",1
"278","Número de Cotizantes",46,"MASCULINO","2019/11/13","NO REPORTADO","05147 - Carepa",1
"279","Número de Cotizantes",46,"MASCULINO","2019/12/10","NO REPORTADO","05147 - Carepa",1
"280","Número de Cotizantes",38,"MASCULINO","2019/01/17","NO REPORTADO","25871 - Villagómez",1
"281","Número de Cotizantes",38,"MASCULINO","2019/02/20","NO REPORTADO","25871 - Villagómez",1
"282","Número de Cotizantes",38,"MASCULINO","2019/03/21","NO REPORTADO","25871 - Villagómez",1
"283","Número de Cotizantes",39,"MASCULINO","2019/05/06","NO REPORTADO","25368 - Jerusalén",1
"284","Número de Cotizantes",39,"MASCULINO","2019/06/06","NO REPORTADO","25368 - Jerusalén",1
"285","Número de Cotizantes",39,"MASCULINO","2019/07/05","NO REPORTADO","25368 - Jerusalén",1
"286","Número de Cotizantes",39,"MASCULINO","2019/08/05","NO REPORTADO","25368 - Jerusalén",1
"287","Número de Cotizantes",39,"MASCULINO","2019/09/03","NO REPORTADO","25368 - Jerusalén",1
"288","Número de Cotizantes",39,"MASCULINO","2019/10/07","NO REPORTADO","25368 - Jerusalén",1
"289","Número de Cotizantes",39,"MASCULINO","2019/11/05","NO REPORTADO","25368 - Jerusalén",1
"290","Número de Cotizantes",39,"MASCULINO","2019/12/04","NO REPORTADO","25368 - Jerusalén",1
"291","Número de Cotizantes",39,"MASCULINO","2020/01/10","NO REPORTADO","25368 - Jerusalén",1
"292","Número de Cotizantes",25,"FEMENINO","2019/01/03","NO REPORTADO","25200 - Cogua",1
"293","Número de Cotizantes",66,"MASCULINO","2019/01/03","NO REPORTADO","25200 - Cogua",1
"294","Número de Cotizantes",26,"MASCULINO","2019/01/08","NO REPORTADO","25200 - Cogua",1
"295","Número de Cotizantes",56,"MASCULINO","2019/01/08","NO REPORTADO","25200 - Cogua",1
"296","Número de Cotizantes",26,"MASCULINO","2019/01/09","NO REPORTADO","25200 - Cogua",1
"297","Número de Cotizantes",34,"MASCULINO","2019/01/09","NO REPORTADO","25200 - Cogua",1
"298","Número de Cotizantes",49,"MASCULINO","2019/01/09","NO REPORTADO","25200 - Cogua",1
"299","Número de Cotizantes",63,"MASCULINO","2019/01/09","NO REPORTADO","25200 - Cogua",1
"300","Número de Cotizantes",25,"MASCULINO","2019/01/10","NO REPORTADO","25200 - Cogua",1
"301","Número de Cotizantes",45,"MASCULINO","2019/01/10","NO REPORTADO","25200 - Cogua",2
"302","Número de Cotizantes",51,"MASCULINO","2019/01/10","NO REPORTADO","25200 - Cogua",1
"303","Número de Cotizantes",53,"MASCULINO","2019/01/10","NO REPORTADO","25200 - Cogua",1
"304","Número de Cotizantes",25,"MASCULINO","2019/01/11","NO REPORTADO","25200 - Cogua",1
"305","Número de Cotizantes",39,"MASCULINO","2019/01/11","NO REPORTADO","25200 - Cogua",1
"306","Número de Cotizantes",50,"MASCULINO","2019/01/11","NO REPORTADO","25200 - Cogua",1
"307","Número de Cotizantes",66,"MASCULINO","2019/01/15","NO REPORTADO","25200 - Cogua",1
"308","Número de Cotizantes",68,"MASCULINO","2019/01/16","NO REPORTADO","25200 - Cogua",1
"309","Número de Cotizantes",22,"FEMENINO","2019/01/24","NO REPORTADO","25200 - Cogua",1
"310","Número de Cotizantes",34,"MASCULINO","2019/01/29","NO REPORTADO","25200 - Cogua",1
"311","Número de Cotizantes",43,"MASCULINO","2019/01/29","NO REPORTADO","25200 - Cogua",1
"312","Número de Cotizantes",49,"MASCULINO","2019/01/29","NO REPORTADO","25200 - Cogua",1
"313","Número de Cotizantes",26,"MASCULINO","2019/02/04","NO REPORTADO","25200 - Cogua",1
"314","Número de Cotizantes",66,"MASCULINO","2019/02/05","NO REPORTADO","25200 - Cogua",1
"315","Número de Cotizantes",25,"MASCULINO","2019/02/06","NO REPORTADO","25200 - Cogua",1
"316","Número de Cotizantes",45,"MASCULINO","2019/02/06","NO REPORTADO","25200 - Cogua",2
"317","Número de Cotizantes",51,"MASCULINO","2019/02/06","NO REPORTADO","25200 - Cogua",1
"318","Número de Cotizantes",53,"MASCULINO","2019/02/06","NO REPORTADO","25200 - Cogua",1
"319","Número de Cotizantes",26,"MASCULINO","2019/02/07","NO REPORTADO","25200 - Cogua",1
"320","Número de Cotizantes",34,"MASCULINO","2019/02/07","NO REPORTADO","25200 - Cogua",1
"321","Número de Cotizantes",49,"MASCULINO","2019/02/07","NO REPORTADO","25200 - Cogua",1
"322","Número de Cotizantes",63,"MASCULINO","2019/02/07","NO REPORTADO","25200 - Cogua",1
"323","Número de Cotizantes",56,"MASCULINO","2019/02/11","NO REPORTADO","25200 - Cogua",1
"324","Número de Cotizantes",66,"MASCULINO","2019/02/11","NO REPORTADO","25200 - Cogua",1
"325","Número de Cotizantes",25,"MASCULINO","2019/02/13","NO REPORTADO","25200 - Cogua",1
"326","Número de Cotizantes",50,"MASCULINO","2019/02/13","NO REPORTADO","25200 - Cogua",1
"327","Número de Cotizantes",68,"MASCULINO","2019/02/13","NO REPORTADO","25200 - Cogua",1
"328","Número de Cotizantes",22,"FEMENINO","2019/02/22","NO REPORTADO","25200 - Cogua",1
"329","Número de Cotizantes",34,"MASCULINO","2019/02/28","NO REPORTADO","25200 - Cogua",1
"330","Número de Cotizantes",43,"MASCULINO","2019/02/28","NO REPORTADO","25200 - Cogua",1
"331","Número de Cotizantes",49,"MASCULINO","2019/02/28","NO REPORTADO","25200 - Cogua",1
"332","Número de Cotizantes",47,"MASCULINO","2019/03/05","NO REPORTADO","25200 - Cogua",1
"333","Número de Cotizantes",66,"MASCULINO","2019/03/05","NO REPORTADO","25200 - Cogua",1
"334","Número de Cotizantes",26,"MASCULINO","2019/03/06","NO REPORTADO","25200 - Cogua",1
"335","Número de Cotizantes",25,"MASCULINO","2019/03/07","NO REPORTADO","25200 - Cogua",1
"336","Número de Cotizantes",26,"MASCULINO","2019/03/07","NO REPORTADO","25200 - Cogua",1
"337","Número de Cotizantes",34,"MASCULINO","2019/03/07","NO REPORTADO","25200 - Cogua",1
"338","Número de Cotizantes",45,"MASCULINO","2019/03/07","NO REPORTADO","25200 - Cogua",2
"339","Número de Cotizantes",49,"MASCULINO","2019/03/07","NO REPORTADO","25200 - Cogua",1
"340","Número de Cotizantes",51,"MASCULINO","2019/03/07","NO REPORTADO","25200 - Cogua",1
"341","Número de Cotizantes",53,"MASCULINO","2019/03/07","NO REPORTADO","25200 - Cogua",1
"342","Número de Cotizantes",63,"MASCULINO","2019/03/07","NO REPORTADO","25200 - Cogua",1
"343","Número de Cotizantes",66,"MASCULINO","2019/03/07","NO REPORTADO","25200 - Cogua",1
"344","Número de Cotizantes",40,"MASCULINO","2019/03/11","NO REPORTADO","25200 - Cogua",1
"345","Número de Cotizantes",56,"MASCULINO","2019/03/11","NO REPORTADO","25200 - Cogua",1
"346","Número de Cotizantes",22,"MASCULINO","2019/03/13","NO REPORTADO","25200 - Cogua",1
"347","Número de Cotizantes",25,"MASCULINO","2019/03/13","NO REPORTADO","25200 - Cogua",1
"348","Número de Cotizantes",50,"MASCULINO","2019/03/13","NO REPORTADO","25200 - Cogua",1
"349","Número de Cotizantes",68,"MASCULINO","2019/03/13","NO REPORTADO","25200 - Cogua",1
"350","Número de Cotizantes",22,"FEMENINO","2019/03/21","NO REPORTADO","25200 - Cogua",1
"351","Número de Cotizantes",34,"MASCULINO","2019/03/21","NO REPORTADO","25200 - Cogua",1
"352","Número de Cotizantes",43,"MASCULINO","2019/03/21","NO REPORTADO","25200 - Cogua",1
"353","Número de Cotizantes",49,"MASCULINO","2019/03/21","NO REPORTADO","25200 - Cogua",1
"354","Número de Cotizantes",47,"MASCULINO","2019/04/02","NO REPORTADO","25200 - Cogua",1
"355","Número de Cotizantes",66,"MASCULINO","2019/04/03","NO REPORTADO","25200 - Cogua",1
"356","Número de Cotizantes",25,"MASCULINO","2019/04/04","NO REPORTADO","25200 - Cogua",1
"357","Número de Cotizantes",45,"MASCULINO","2019/04/04","NO REPORTADO","25200 - Cogua",2
"358","Número de Cotizantes",51,"MASCULINO","2019/04/04","NO REPORTADO","25200 - Cogua",1
"359","Número de Cotizantes",53,"MASCULINO","2019/04/04","NO REPORTADO","25200 - Cogua",1
"360","Número de Cotizantes",26,"MASCULINO","2019/04/05","NO REPORTADO","25200 - Cogua",1
"361","Número de Cotizantes",34,"MASCULINO","2019/04/05","NO REPORTADO","25200 - Cogua",1
"362","Número de Cotizantes",63,"MASCULINO","2019/04/05","NO REPORTADO","25200 - Cogua",1
"363","Número de Cotizantes",32,"FEMENINO","2019/04/08","NO REPORTADO","25200 - Cogua",1
"364","Número de Cotizantes",56,"MASCULINO","2019/04/10","NO REPORTADO","25200 - Cogua",1
"365","Número de Cotizantes",66,"MASCULINO","2019/04/10","NO REPORTADO","25200 - Cogua",1
"366","Número de Cotizantes",22,"MASCULINO","2019/04/11","NO REPORTADO","25200 - Cogua",1
"367","Número de Cotizantes",25,"MASCULINO","2019/04/11","NO REPORTADO","25200 - Cogua",1
"368","Número de Cotizantes",50,"MASCULINO","2019/04/11","NO REPORTADO","25200 - Cogua",1
"369","Número de Cotizantes",68,"MASCULINO","2019/04/11","NO REPORTADO","25200 - Cogua",1
"370","Número de Cotizantes",34,"MASCULINO","2019/04/24","NO REPORTADO","25200 - Cogua",1
"371","Número de Cotizantes",43,"MASCULINO","2019/04/24","NO REPORTADO","25200 - Cogua",1
"372","Número de Cotizantes",49,"MASCULINO","2019/04/24","NO REPORTADO","25200 - Cogua",1
"373","Número de Cotizantes",25,"MASCULINO","2019/05/06","NO REPORTADO","25200 - Cogua",1
"374","Número de Cotizantes",45,"MASCULINO","2019/05/06","NO REPORTADO","25200 - Cogua",2
"375","Número de Cotizantes",47,"MASCULINO","2019/05/06","NO REPORTADO","25200 - Cogua",1
"376","Número de Cotizantes",51,"MASCULINO","2019/05/06","NO REPORTADO","25200 - Cogua",1
"377","Número de Cotizantes",53,"MASCULINO","2019/05/06","NO REPORTADO","25200 - Cogua",1
"378","Número de Cotizantes",66,"MASCULINO","2019/05/06","NO REPORTADO","25200 - Cogua",1
"379","Número de Cotizantes",26,"MASCULINO","2019/05/08","NO REPORTADO","25200 - Cogua",1
"380","Número de Cotizantes",34,"MASCULINO","2019/05/08","NO REPORTADO","25200 - Cogua",1
"381","Número de Cotizantes",63,"MASCULINO","2019/05/08","NO REPORTADO","25200 - Cogua",1
"382","Número de Cotizantes",32,"FEMENINO","2019/05/09","NO REPORTADO","25200 - Cogua",1
"383","Número de Cotizantes",56,"MASCULINO","2019/05/10","NO REPORTADO","25200 - Cogua",1
"384","Número de Cotizantes",22,"MASCULINO","2019/05/14","NO REPORTADO","25200 - Cogua",1
"385","Número de Cotizantes",50,"MASCULINO","2019/05/14","NO REPORTADO","25200 - Cogua",1
"386","Número de Cotizantes",66,"MASCULINO","2019/05/14","NO REPORTADO","25200 - Cogua",1
"387","Número de Cotizantes",68,"MASCULINO","2019/05/14","NO REPORTADO","25200 - Cogua",1
"388","Número de Cotizantes",34,"MASCULINO","2019/05/27","NO REPORTADO","25200 - Cogua",1
"389","Número de Cotizantes",43,"MASCULINO","2019/05/27","NO REPORTADO","25200 - Cogua",1
"390","Número de Cotizantes",49,"MASCULINO","2019/05/27","NO REPORTADO","25200 - Cogua",1
"391","Número de Cotizantes",47,"MASCULINO","2019/06/05","NO REPORTADO","25200 - Cogua",1
"392","Número de Cotizantes",25,"MASCULINO","2019/06/06","NO REPORTADO","25200 - Cogua",1
"393","Número de Cotizantes",45,"MASCULINO","2019/06/06","NO REPORTADO","25200 - Cogua",2
"394","Número de Cotizantes",51,"MASCULINO","2019/06/06","NO REPORTADO","25200 - Cogua",1
"395","Número de Cotizantes",53,"MASCULINO","2019/06/06","NO REPORTADO","25200 - Cogua",1
"396","Número de Cotizantes",66,"MASCULINO","2019/06/06","NO REPORTADO","25200 - Cogua",1
"397","Número de Cotizantes",32,"FEMENINO","2019/06/10","NO REPORTADO","25200 - Cogua",1
"398","Número de Cotizantes",26,"MASCULINO","2019/06/10","NO REPORTADO","25200 - Cogua",1
"399","Número de Cotizantes",34,"MASCULINO","2019/06/10","NO REPORTADO","25200 - Cogua",1
"400","Número de Cotizantes",63,"MASCULINO","2019/06/10","NO REPORTADO","25200 - Cogua",1
"401","Número de Cotizantes",31,"FEMENINO","2019/06/11","NO REPORTADO","25200 - Cogua",1
"402","Número de Cotizantes",56,"MASCULINO","2019/06/12","NO REPORTADO","25200 - Cogua",1
"403","Número de Cotizantes",66,"MASCULINO","2019/06/12","NO REPORTADO","25200 - Cogua",1
"404","Número de Cotizantes",22,"MASCULINO","2019/06/14","NO REPORTADO","25200 - Cogua",1
"405","Número de Cotizantes",50,"MASCULINO","2019/06/14","NO REPORTADO","25200 - Cogua",1
"406","Número de Cotizantes",68,"MASCULINO","2019/06/14","NO REPORTADO","25200 - Cogua",1
"407","Número de Cotizantes",34,"MASCULINO","2019/06/26","NO REPORTADO","25200 - Cogua",1
"408","Número de Cotizantes",43,"MASCULINO","2019/06/26","NO REPORTADO","25200 - Cogua",1
"409","Número de Cotizantes",49,"MASCULINO","2019/06/26","NO REPORTADO","25200 - Cogua",1
"410","Número de Cotizantes",47,"MASCULINO","2019/07/02","NO REPORTADO","25200 - Cogua",1
"411","Número de Cotizantes",25,"MASCULINO","2019/07/04","NO REPORTADO","25200 - Cogua",1
"412","Número de Cotizantes",45,"MASCULINO","2019/07/04","NO REPORTADO","25200 - Cogua",2
"413","Número de Cotizantes",51,"MASCULINO","2019/07/04","NO REPORTADO","25200 - Cogua",1
"414","Número de Cotizantes",53,"MASCULINO","2019/07/04","NO REPORTADO","25200 - Cogua",1
"415","Número de Cotizantes",66,"MASCULINO","2019/07/04","NO REPORTADO","25200 - Cogua",1
"416","Número de Cotizantes",32,"FEMENINO","2019/07/09","NO REPORTADO","25200 - Cogua",1
"417","Número de Cotizantes",26,"MASCULINO","2019/07/10","NO REPORTADO","25200 - Cogua",1
"418","Número de Cotizantes",34,"MASCULINO","2019/07/10","NO REPORTADO","25200 - Cogua",1
"419","Número de Cotizantes",56,"MASCULINO","2019/07/10","NO REPORTADO","25200 - Cogua",1
"420","Número de Cotizantes",63,"MASCULINO","2019/07/10","NO REPORTADO","25200 - Cogua",1
"421","Número de Cotizantes",22,"MASCULINO","2019/07/12","NO REPORTADO","25200 - Cogua",1
"422","Número de Cotizantes",50,"MASCULINO","2019/07/12","NO REPORTADO","25200 - Cogua",1
"423","Número de Cotizantes",66,"MASCULINO","2019/07/12","NO REPORTADO","25200 - Cogua",1
"424","Número de Cotizantes",68,"MASCULINO","2019/07/12","NO REPORTADO","25200 - Cogua",1
"425","Número de Cotizantes",25,"MASCULINO","2019/07/19","NO REPORTADO","25200 - Cogua",1
"426","Número de Cotizantes",34,"MASCULINO","2019/07/23","NO REPORTADO","25200 - Cogua",1
"427","Número de Cotizantes",36,"MASCULINO","2019/07/23","NO REPORTADO","25200 - Cogua",1
"428","Número de Cotizantes",43,"MASCULINO","2019/07/23","NO REPORTADO","25200 - Cogua",1
"429","Número de Cotizantes",49,"MASCULINO","2019/07/23","NO REPORTADO","25200 - Cogua",1
"430","Número de Cotizantes",25,"MASCULINO","2019/08/05","NO REPORTADO","25200 - Cogua",1
"431","Número de Cotizantes",45,"MASCULINO","2019/08/05","NO REPORTADO","25200 - Cogua",2
"432","Número de Cotizantes",47,"MASCULINO","2019/08/05","NO REPORTADO","25200 - Cogua",1
"433","Número de Cotizantes",51,"MASCULINO","2019/08/05","NO REPORTADO","25200 - Cogua",1
"434","Número de Cotizantes",53,"MASCULINO","2019/08/05","NO REPORTADO","25200 - Cogua",1
"435","Número de Cotizantes",66,"MASCULINO","2019/08/05","NO REPORTADO","25200 - Cogua",1
"436","Número de Cotizantes",26,"MASCULINO","2019/08/08","NO REPORTADO","25200 - Cogua",1
"437","Número de Cotizantes",34,"MASCULINO","2019/08/08","NO REPORTADO","25200 - Cogua",1
"438","Número de Cotizantes",63,"MASCULINO","2019/08/08","NO REPORTADO","25200 - Cogua",1
"439","Número de Cotizantes",32,"FEMENINO","2019/08/09","NO REPORTADO","25200 - Cogua",1
"440","Número de Cotizantes",66,"MASCULINO","2019/08/09","NO REPORTADO","25200 - Cogua",1
"441","Número de Cotizantes",56,"MASCULINO","2019/08/12","NO REPORTADO","25200 - Cogua",1
"442","Número de Cotizantes",22,"MASCULINO","2019/08/14","NO REPORTADO","25200 - Cogua",1
"443","Número de Cotizantes",50,"MASCULINO","2019/08/14","NO REPORTADO","25200 - Cogua",1
"444","Número de Cotizantes",68,"MASCULINO","2019/08/14","NO REPORTADO","25200 - Cogua",1
"445","Número de Cotizantes",25,"MASCULINO","2019/08/22","NO REPORTADO","25200 - Cogua",1
"446","Número de Cotizantes",34,"MASCULINO","2019/08/23","NO REPORTADO","25200 - Cogua",1
"447","Número de Cotizantes",36,"MASCULINO","2019/08/23","NO REPORTADO","25200 - Cogua",1
"448","Número de Cotizantes",43,"MASCULINO","2019/08/23","NO REPORTADO","25200 - Cogua",1
"449","Número de Cotizantes",49,"MASCULINO","2019/08/23","NO REPORTADO","25200 - Cogua",1
"450","Número de Cotizantes",25,"MASCULINO","2019/09/03","NO REPORTADO","25200 - Cogua",1
"451","Número de Cotizantes",45,"MASCULINO","2019/09/03","NO REPORTADO","25200 - Cogua",2
"452","Número de Cotizantes",51,"MASCULINO","2019/09/03","NO REPORTADO","25200 - Cogua",1
"453","Número de Cotizantes",53,"MASCULINO","2019/09/03","NO REPORTADO","25200 - Cogua",1
"454","Número de Cotizantes",47,"MASCULINO","2019/09/04","NO REPORTADO","25200 - Cogua",1
"455","Número de Cotizantes",66,"MASCULINO","2019/09/04","NO REPORTADO","25200 - Cogua",1
"456","Número de Cotizantes",26,"MASCULINO","2019/09/06","NO REPORTADO","25200 - Cogua",1
"457","Número de Cotizantes",34,"MASCULINO","2019/09/06","NO REPORTADO","25200 - Cogua",1
"458","Número de Cotizantes",63,"MASCULINO","2019/09/06","NO REPORTADO","25200 - Cogua",1
"459","Número de Cotizantes",32,"FEMENINO","2019/09/09","NO REPORTADO","25200 - Cogua",1
"460","Número de Cotizantes",56,"MASCULINO","2019/09/09","NO REPORTADO","25200 - Cogua",1
"461","Número de Cotizantes",66,"MASCULINO","2019/09/10","NO REPORTADO","25200 - Cogua",1
"462","Número de Cotizantes",22,"MASCULINO","2019/09/12","NO REPORTADO","25200 - Cogua",1
"463","Número de Cotizantes",50,"MASCULINO","2019/09/12","NO REPORTADO","25200 - Cogua",1
"464","Número de Cotizantes",68,"MASCULINO","2019/09/12","NO REPORTADO","25200 - Cogua",1
"465","Número de Cotizantes",25,"MASCULINO","2019/09/19","NO REPORTADO","25200 - Cogua",1
"466","Número de Cotizantes",34,"MASCULINO","2019/09/24","NO REPORTADO","25200 - Cogua",1
"467","Número de Cotizantes",36,"MASCULINO","2019/09/24","NO REPORTADO","25200 - Cogua",1
"468","Número de Cotizantes",43,"MASCULINO","2019/09/24","NO REPORTADO","25200 - Cogua",1
"469","Número de Cotizantes",49,"MASCULINO","2019/09/24","NO REPORTADO","25200 - Cogua",1
"470","Número de Cotizantes",47,"MASCULINO","2019/10/03","NO REPORTADO","25200 - Cogua",1
"471","Número de Cotizantes",66,"MASCULINO","2019/10/03","NO REPORTADO","25200 - Cogua",1
"472","Número de Cotizantes",25,"MASCULINO","2019/10/07","NO REPORTADO","25200 - Cogua",1
"473","Número de Cotizantes",26,"MASCULINO","2019/10/07","NO REPORTADO","25200 - Cogua",1
"474","Número de Cotizantes",34,"MASCULINO","2019/10/07","NO REPORTADO","25200 - Cogua",1
"475","Número de Cotizantes",45,"MASCULINO","2019/10/07","NO REPORTADO","25200 - Cogua",2
"476","Número de Cotizantes",51,"MASCULINO","2019/10/07","NO REPORTADO","25200 - Cogua",1
"477","Número de Cotizantes",53,"MASCULINO","2019/10/07","NO REPORTADO","25200 - Cogua",1
"478","Número de Cotizantes",63,"MASCULINO","2019/10/07","NO REPORTADO","25200 - Cogua",1
"479","Número de Cotizantes",56,"MASCULINO","2019/10/09","NO REPORTADO","25200 - Cogua",1
"480","Número de Cotizantes",66,"MASCULINO","2019/10/09","NO REPORTADO","25200 - Cogua",1
"481","Número de Cotizantes",32,"FEMENINO","2019/10/10","NO REPORTADO","25200 - Cogua",1
"482","Número de Cotizantes",22,"MASCULINO","2019/10/11","NO REPORTADO","25200 - Cogua",1
"483","Número de Cotizantes",50,"MASCULINO","2019/10/11","NO REPORTADO","25200 - Cogua",1
