geo_id,departamento_id,municipio_id,department_key,municipality_key,departamento,municipio,total votantes,total votos reportados,siglas candidato ganador,votos candidato ganador,porcentaje de votos con los que gana
54599,54,599,norte de san,ragonvalia,NORTE DE SAN,ragonvalia,2934,2884,AE,2417,"83,20%"
54660,54,660,norte de san,salazar,NORTE DE SAN,salazar,5639,5561,AE,4599,"82,15%"
54670,54,670,norte de san,san calixto,NORTE DE SAN,san calixto,3635,3533,ICC,2998,"83,55%"
54673,54,673,norte de san,san cayetano norte de santander,NORTE DE SAN,san cayetano,4915,4846,AE,3824,"78,36%"
54680,54,680,norte de san,santiago norte de santander,NORTE DE SAN,santiago,2150,2126,AE,1629,"76,05%"
54720,54,720,norte de san,sardinata,NORTE DE SAN,sardinata,10734,10543,AE,8716,"81,89%"
54743,54,743,norte de san,silos,NORTE DE SAN,silos,3032,2995,AE,2628,"86,96%"
54800,54,800,norte de san,teorama,NORTE DE SAN,teorama,5433,5226,ICC,4117,"76,88%"
54810,54,810,norte de san,tibu,NORTE DE SAN,tibu,19240,18213,AE,9958,"53,06%"
54820,54,820,norte de san,toledo norte de santander,NORTE DE SAN,toledo,7846,7647,AE,6179,"79,71%"
54871,54,871,norte de san,villa caro,NORTE DE SAN,villa caro,2363,2333,AE,2030,"86,41%"
54874,54,874,norte de san,villa de rosario,NORTE DE SAN,villa del rosario,47103,46330,AE,36138,"77,25%"
86219,86,219,putumayo,colon putumayo,PUTUMAYO,colon,2870,2802,ICC,1878,"65,94%"
86001,86,001,putumayo,mocoa,PUTUMAYO,mocoa,25252,24595,ICC,17187,"68,74%"
86320,86,320,putumayo,orito,PUTUMAYO,orito,16064,15629,ICC,12783,"80,63%"
86568,86,568,putumayo,puerto asis,PUTUMAYO,puerto asis,26863,25360,ICC,18004,"68,72%"
86569,86,569,putumayo,puerto caicedo,PUTUMAYO,puerto caicedo,4914,4683,ICC,3513,"73,09%"
86571,86,571,putumayo,puerto guzman,PUTUMAYO,puerto guzman,5417,5123,ICC,3573,"67,45%"
86573,86,573,putumayo,puerto leguizamo,PUTUMAYO,puerto leguizamo,5532,5294,ICC,2867,"52,87%"
86755,86,755,putumayo,san francisco putumayo,PUTUMAYO,san francisco,2933,2845,ICC,1851,"63,76%"
86757,86,757,putumayo,san miguel putumayo,PUTUMAYO,san miguel,7353,7018,ICC,5752,"79,76%"
86760,86,760,putumayo,santiago putumayo,PUTUMAYO,santiago,3702,3593,ICC,2767,"75,70%"
86749,86,749,putumayo,sibundoy,PUTUMAYO,sibundoy,7266,7065,ICC,5006,"69,56%"
86865,86,865,putumayo,valle de guamuez,PUTUMAYO,valle del guamuez,15293,14746,ICC,12120,"80,43%"
86885,86,885,putumayo,villagarzon,PUTUMAYO,villagarzon,11035,10611,ICC,7115,"65,60%"
63001,63,001,quindio,armenia quindio,QUINDIO,armenia,171970,166629,AE,84364,"49,73%"
63111,63,111,quindio,buenavista quindio,QUINDIO,buenavista,1550,1514,AE,815,"53,33%"
63130,63,130,quindio,calarca,QUINDIO,calarca,37418,35830,AE,17276,"47,19%"
63190,63,190,quindio,circasia,QUINDIO,circasia,15389,14837,AE,7608,"50,31%"
63212,63,212,quindio,cordoba quindio,QUINDIO,cordoba,2990,2884,AE,1305,"44,44%"
63272,63,272,quindio,filandia,QUINDIO,filandia,6292,6030,AE,3340,"54,24%"
63302,63,302,quindio,genova,QUINDIO,genova,3822,3639,AE,1856,"49,90%"
63401,63,401,quindio,la tebaida,QUINDIO,la tebaida,17471,16610,ICC,7199,"42,40%"
63470,63,470,quindio,montenegro,QUINDIO,montenegro,18678,17610,AE,8369,"46,33%"
63548,63,548,quindio,pijao,QUINDIO,pijao,3075,2938,AE,1578,"52,82%"
63594,63,594,quindio,quimbaya,QUINDIO,quimbaya,16466,15724,AE,7320,"45,58%"
63690,63,690,quindio,salento,QUINDIO,salento,3827,3708,AE,2102,"55,69%"
66045,66,045,risaralda,apia,RISARALDA,apia,5648,5398,AE,2667,"48,37%"
66075,66,075,risaralda,balboa risaralda,RISARALDA,balboa,3040,2900,AE,1410,"47,50%"
66088,66,088,risaralda,belen de umbria,RISARALDA,belen de umbria,11471,10880,AE,5737,"51,41%"
66170,66,170,risaralda,dosquebradas,RISARALDA,dosquebradas,109892,105687,AE,46881,"43,44%"
66318,66,318,risaralda,guatica,RISARALDA,guatica,5912,5624,AE,2805,"48,69%"
66383,66,383,risaralda,la celia,RISARALDA,la celia,3567,3431,AE,1806,"51,80%"
66400,66,400,risaralda,la virginia,RISARALDA,la virginia,17328,16359,ICC,7601,"45,08%"
66440,66,440,risaralda,marsella,RISARALDA,marsella,8213,7833,AE,3818,"47,70%"
66456,66,456,risaralda,mistrato,RISARALDA,mistrato,6337,6045,ICC,3196,"51,89%"
66001,66,001,risaralda,pereira,RISARALDA,pereira,278066,268291,AE,124834,"45,62%"
66572,66,572,risaralda,pueblo rico,RISARALDA,pueblo rico,5599,5439,ICC,3513,"63,82%"
66594,66,594,risaralda,quinchia,RISARALDA,quinchia,11817,11025,ICC,5952,"52,39%"
66682,66,682,risaralda,santa rosa de cabal,RISARALDA,santa rosa de cabal,43151,41218,AE,20631,"48,90%"
66687,66,687,risaralda,santuario,RISARALDA,santuario,5638,5354,AE,3020,"55,13%"
88564,88,564,san andres,providencia san andres y providencia,SAN ANDRES,providencia,1221,1162,ICC,590,"48,63%"
88001,88,001,san andres,san andres san andres y providencia,SAN ANDRES,san andres,16896,16169,AE,7404,"44,10%"
68013,68,013,santander,aguada,SANTANDER,aguada,882,866,AE,563,"64,26%"
68020,68,020,santander,albania santander,SANTANDER,albania,2025,1990,AE,1217,"60,63%"
68051,68,051,santander,aratoca,SANTANDER,aratoca,4656,4563,AE,3154,"68,37%"
68077,68,077,santander,barbosa santander,SANTANDER,barbosa,17154,16698,AE,9002,"53,13%"
68079,68,079,santander,barichara,SANTANDER,barichara,5594,5468,AE,3554,"64,16%"
68081,68,081,santander,barrancabermeja,SANTANDER,barrancabermeja,121378,117202,ICC,69511,"58,21%"
68092,68,092,santander,betulia santander,SANTANDER,betulia,2746,2651,AE,1695,"62,70%"
68101,68,101,santander,bolivar santander,SANTANDER,bolivar,4421,4323,AE,2487,"56,97%"
68001,68,001,santander,bucaramanga,SANTANDER,bucaramanga,343539,336298,AE,198332,"58,10%"
68121,68,121,santander,cabrera santander,SANTANDER,cabrera,1182,1170,AE,853,"72,53%"
68132,68,132,santander,california,SANTANDER,california,1277,1249,AE,908,"71,72%"
68147,68,147,santander,capitanejo,SANTANDER,capitanejo,2957,2905,AE,2146,"73,19%"
68152,68,152,santander,carcasi,SANTANDER,carcasi,2057,2010,AE,1610,"78,76%"
68160,68,160,santander,cepita,SANTANDER,cepita,1358,1345,AE,989,"72,93%"
68162,68,162,santander,cerrito,SANTANDER,cerrito,3348,3273,AE,2366,"71,41%"
68167,68,167,santander,charala,SANTANDER,charala,6792,6639,AE,4201,"62,43%"
68169,68,169,santander,charta,SANTANDER,charta,2382,2358,AE,1587,"66,76%"
68176,68,176,santander,chima santander,SANTANDER,chima,1639,1605,AE,1052,"64,93%"
68179,68,179,santander,chipata,SANTANDER,chipata,2201,2138,AE,1288,"59,38%"
68190,68,190,santander,cimitarra,SANTANDER,cimitarra,15492,14861,AE,8256,"54,61%"
68207,68,207,santander,concepcion santander,SANTANDER,concepcion,3099,3030,AE,2063,"67,11%"
68209,68,209,santander,confines,SANTANDER,confines,1906,1885,AE,1450,"76,35%"
68211,68,211,santander,contratacion,SANTANDER,contratacion,1854,1809,AE,1199,"65,44%"
68217,68,217,santander,coromoro,SANTANDER,coromoro,2852,2809,AE,2162,"76,28%"
68229,68,229,santander,curiti,SANTANDER,curiti,7674,7512,AE,4951,"65,11%"
68235,68,235,santander,el carmen de chucuri,SANTANDER,el carmen de chucuri,7952,7803,AE,6433,"81,62%"
68245,68,245,santander,el guacamayo,SANTANDER,el guacamayo,982,967,AE,504,"51,63%"
68250,68,250,santander,el penon santander,SANTANDER,el penon,1945,1899,AE,1319,"68,44%"
68255,68,255,santander,el playon,SANTANDER,el playon,7564,7389,AE,5301,"70,96%"
68264,68,264,santander,encino,SANTANDER,encino,1346,1330,AE,1087,"81,11%"
68266,68,266,santander,enciso,SANTANDER,enciso,2219,2181,AE,1566,"71,08%"
68271,68,271,santander,florian,SANTANDER,florian,3150,3107,AE,1684,"53,81%"
68276,68,276,santander,floridablanca,SANTANDER,floridablanca,157563,154191,AE,90033,"57,55%"
68296,68,296,santander,galan,SANTANDER,galan,1765,1746,AE,1329,"75,59%"
68298,68,298,santander,gambita,SANTANDER,gambita,2267,2221,AE,1617,"72,12%"
68307,68,307,santander,giron,SANTANDER,giron,86634,84178,AE,48682,"56,72%"
68318,68,318,santander,guaca,SANTANDER,guaca,3220,3158,AE,2438,"76,30%"
68320,68,320,santander,guadalupe,SANTANDER,guadalupe,2862,2815,AE,1976,"69,43%"
68322,68,322,santander,guapota,SANTANDER,guapota,1353,1338,AE,941,"69,96%"
68324,68,324,santander,guavata,SANTANDER,guavata,2596,2533,AE,1264,"49,16%"
68327,68,327,santander,guepsa,SANTANDER,guepsa,2384,2299,AE,1353,"57,89%"
68344,68,344,santander,hato,SANTANDER,hato,1434,1401,AE,952,"67,18%"
68368,68,368,santander,jesus maria,SANTANDER,jesus maria,1817,1770,AE,898,"50,27%"
68370,68,370,santander,jordan,SANTANDER,jordan,1015,988,AE,717,"71,98%"
68377,68,377,santander,la belleza,SANTANDER,la belleza,3325,3278,AE,2304,"69,71%"
68397,68,397,santander,la paz santander,SANTANDER,la paz,2191,2145,AE,1317,"60,85%"
68385,68,385,santander,landazuri,SANTANDER,landazuri,5505,5359,AE,3741,"68,79%"
68406,68,406,santander,lebrija,SANTANDER,lebrija,24407,23761,AE,16595,"68,72%"
68418,68,418,santander,los santos,SANTANDER,los santos,7145,6952,AE,4848,"68,66%"
68425,68,425,santander,macaravita,SANTANDER,macaravita,1187,1167,AE,844,"71,46%"
68432,68,432,santander,malaga,SANTANDER,malaga,10768,10515,AE,6427,"60,17%"
68444,68,444,santander,matanza,SANTANDER,matanza,3453,3380,AE,2319,"67,86%"
68464,68,464,santander,mogotes,SANTANDER,mogotes,5349,5205,AE,3622,"68,93%"
68468,68,468,santander,molagavita,SANTANDER,molagavita,2247,2211,AE,1609,"71,99%"
68498,68,498,santander,ocamonte,SANTANDER,ocamonte,2638,2597,AE,1817,"69,37%"
68500,68,500,santander,oiba,SANTANDER,oiba,6418,6270,AE,4566,"71,86%"
68502,68,502,santander,onzaga,SANTANDER,onzaga,2058,2016,AE,1478,"72,80%"
68522,68,522,santander,palmar,SANTANDER,palmar,1047,1030,AE,720,"69,49%"
68524,68,524,santander,palmas de socorro,SANTANDER,palmas del socorro,1849,1826,AE,1382,"75,19%"
68533,68,533,santander,paramo,SANTANDER,paramo,2876,2834,AE,2079,"72,56%"
68547,68,547,santander,piedecuesta,SANTANDER,piedecuesta,94326,91832,AE,54278,"58,11%"
68549,68,549,santander,pinchote,SANTANDER,pinchote,2877,2822,AE,1856,"64,98%"
68572,68,572,santander,puente nacional,SANTANDER,puente nacional,8353,8202,AE,4615,"55,72%"
68573,68,573,santander,puerto parra,SANTANDER,puerto parra,3441,3316,AE,1786,"52,91%"
68575,68,575,santander,puerto wilches,SANTANDER,puerto wilches,15502,15033,ICC,8480,"55,59%"
68615,68,615,santander,rionegro santander,SANTANDER,rionegro,14593,14096,AE,9499,"66,17%"
68655,68,655,santander,sabana de torres,SANTANDER,sabana de torres,15340,14734,AE,8005,"53,31%"
68669,68,669,santander,san andres santander,SANTANDER,san andres,3856,3763,AE,2510,"65,81%"
68673,68,673,santander,san benito,SANTANDER,san benito,1345,1322,AE,842,"63,26%"
68679,68,679,santander,san gil,SANTANDER,san gil,32920,32229,AE,19168,"58,65%"
68682,68,682,santander,san joaquin,SANTANDER,san joaquin,1227,1192,AE,757,"62,61%"
68684,68,684,santander,san jose de miranda,SANTANDER,san jose de miranda,2939,2879,AE,1961,"67,27%"
68686,68,686,santander,san miguel santander,SANTANDER,san miguel,1311,1293,AE,838,"64,21%"
68689,68,689,santander,san vicente de chucuri,SANTANDER,san vicente de chucuri,15031,14585,AE,10055,"67,92%"
68705,68,705,santander,santa barbara santander,SANTANDER,santa barbara,1549,1533,AE,1065,"69,15%"
68720,68,720,santander,santa helena de opon,SANTANDER,santa helena del opon,1904,1866,AE,1520,"80,21%"
68745,68,745,santander,simacota,SANTANDER,simacota,4105,4007,AE,2732,"67,34%"
68755,68,755,santander,socorro,SANTANDER,socorro,17214,16926,AE,10882,"63,61%"
68770,68,770,santander,suaita,SANTANDER,suaita,5272,5170,AE,3650,"70,08%"
68773,68,773,santander,sucre santander,SANTANDER,sucre,2982,2922,AE,1911,"64,82%"
68780,68,780,santander,surata,SANTANDER,surata,2250,2200,AE,1492,"67,17%"
68820,68,820,santander,tona,SANTANDER,tona,3769,3661,AE,2672,"71,88%"
68855,68,855,santander,valle de san jose,SANTANDER,valle de san jose,3779,3710,AE,2510,"66,82%"
68861,68,861,santander,velez,SANTANDER,velez,10327,10035,AE,5652,"55,52%"
68867,68,867,santander,vetas,SANTANDER,vetas,966,948,AE,765,"79,85%"
68872,68,872,santander,villanueva santander,SANTANDER,villanueva,5033,4924,AE,3280,"65,63%"
68895,68,895,santander,zapatoca,SANTANDER,zapatoca,5473,5326,AE,3615,"66,56%"
70110,70,110,sucre,buenavista sucre,SUCRE,buenavista,5233,5145,ICC,2625,"50,47%"
70124,70,124,sucre,caimito,SUCRE,caimito,5717,5620,ICC,3843,"67,65%"
70230,70,230,sucre,chalan,SUCRE,chalan,2535,2479,ICC,1267,"50,35%"
70204,70,204,sucre,coloso,SUCRE,coloso,4384,4283,ICC,2548,"58,73%"
70215,70,215,sucre,corozal,SUCRE,corozal,31177,30615,ICC,17816,"57,57%"
70221,70,221,sucre,covenas,SUCRE,covenas,8388,8168,ICC,4328,"52,01%"
70233,70,233,sucre,el roble,SUCRE,el roble,5660,5588,ICC,3729,"66,34%"
70235,70,235,sucre,galeras,SUCRE,galeras,9320,9049,AE,5446,"59,16%"
70265,70,265,sucre,guaranda,SUCRE,guaranda,6063,5949,AE,3616,"60,06%"
70400,70,400,sucre,la union sucre,SUCRE,la union,6012,5894,ICC,3748,"62,77%"
70418,70,418,sucre,los palmitos,SUCRE,los palmitos,11872,11711,ICC,8203,"69,50%"
70429,70,429,sucre,majagual,SUCRE,majagual,13842,13590,AE,7749,"56,40%"
70473,70,473,sucre,morroa,SUCRE,morroa,9076,8930,ICC,5547,"61,51%"
70508,70,508,sucre,ovejas,SUCRE,ovejas,12541,12324,ICC,7680,"61,79%"
70523,70,523,sucre,palmito,SUCRE,palmito,7636,7492,ICC,4828,"63,70%"
70670,70,670,sucre,sampues,SUCRE,sampues,20259,19729,ICC,12495,"62,43%"
70678,70,678,sucre,san benito abad,SUCRE,san benito abad,10662,10555,ICC,5766,"54,34%"
70702,70,702,sucre,san juan de betulia,SUCRE,san juan de betulia,7543,7417,ICC,4229,"56,45%"
70708,70,708,sucre,san marcos,SUCRE,san marcos,22261,21725,ICC,12422,"56,41%"
70713,70,713,sucre,san onofre,SUCRE,san onofre,18473,18028,ICC,12645,"69,37%"
70717,70,717,sucre,san pedro sucre,SUCRE,san pedro,9265,9116,ICC,5009,"54,46%"
70742,70,742,sucre,since,SUCRE,since,14230,13865,ICC,6856,"48,72%"
70001,70,001,sucre,sincelejo,SUCRE,sincelejo,126701,123441,ICC,71183,"56,79%"
70771,70,771,sucre,sucre sucre,SUCRE,sucre,9694,9528,AE,4774,"49,59%"
70820,70,820,sucre,santiago de tolu,SUCRE,tolu,13953,13624,ICC,10148,"73,53%"
70823,70,823,sucre,san jose de toluviejo,SUCRE,tolu viejo,11808,11580,ICC,7028,"59,98%"
73024,73,024,tolima,alpujarra,TOLIMA,alpujarra,2135,2084,AE,1153,"54,54%"
73026,73,026,tolima,alvarado,TOLIMA,alvarado,4777,4638,AE,2028,"43,15%"
73030,73,030,tolima,ambalema,TOLIMA,ambalema,3432,3325,ICC,1623,"48,13%"
73043,73,043,tolima,anzoategui,TOLIMA,anzoategui,3893,3770,AE,2077,"54,11%"
73055,73,055,tolima,armero,TOLIMA,armero,5790,5578,ICC,2853,"50,33%"
73067,73,067,tolima,ataco,TOLIMA,ataco,7600,7403,AE,4326,"57,76%"
73124,73,124,tolima,cajamarca,TOLIMA,cajamarca,9059,8667,AE,4531,"51,00%"
73148,73,148,tolima,carmen de apicala,TOLIMA,carmen de apicala,6242,6074,AE,3222,"52,18%"
73152,73,152,tolima,casabianca,TOLIMA,casabianca,2856,2735,AE,1462,"52,23%"
73168,73,168,tolima,chaparral,TOLIMA,chaparral,19268,18498,AE,9146,"48,36%"
73200,73,200,tolima,coello,TOLIMA,coello,4984,4875,ICC,2446,"49,74%"
73217,73,217,tolima,coyaima,TOLIMA,coyaima,10056,9761,ICC,5245,"53,17%"
73226,73,226,tolima,cunday,TOLIMA,cunday,3913,3844,AE,2312,"59,61%"
73236,73,236,tolima,dolores,TOLIMA,dolores,3946,3870,AE,2544,"65,16%"
73268,73,268,tolima,espinal,TOLIMA,espinal,39568,38103,AE,17320,"44,59%"
73270,73,270,tolima,falan,TOLIMA,falan,3497,3363,AE,1518,"44,39%"
73275,73,275,tolima,flandes,TOLIMA,flandes,12153,11730,AE,5385,"45,12%"
73283,73,283,tolima,fresno,TOLIMA,fresno,14631,13976,AE,6891,"48,19%"
73319,73,319,tolima,guamo,TOLIMA,guamo,15540,15011,AE,7665,"50,23%"
73347,73,347,tolima,herveo,TOLIMA,herveo,2994,2881,AE,1704,"58,09%"
73349,73,349,tolima,honda,TOLIMA,honda,13122,12719,ICC,5755,"44,58%"
73001,73,001,tolima,ibague,TOLIMA,ibague,309213,299546,AE,141360,"46,36%"
73352,73,352,tolima,icononzo,TOLIMA,icononzo,5450,5293,ICC,2414,"44,83%"
73408,73,408,tolima,lerida,TOLIMA,lerida,8615,8360,ICC,4377,"51,55%"
73411,73,411,tolima,libano,TOLIMA,libano,18381,17557,ICC,8501,"47,49%"
73443,73,443,tolima,san sebastian de mariquita,TOLIMA,mariquita,17208,16352,AE,7507,"44,82%"
73449,73,449,tolima,melgar,TOLIMA,melgar,19925,19335,AE,11627,"59,14%"
73461,73,461,tolima,murillo,TOLIMA,murillo,1629,1552,AE,657,"41,45%"
73483,73,483,tolima,natagaima,TOLIMA,natagaima,7645,7460,ICC,3943,"52,24%"
73504,73,504,tolima,ortega,TOLIMA,ortega,11703,11290,AE,5056,"44,13%"
73520,73,520,tolima,palocabildo,TOLIMA,palocabildo,4304,4163,AE,2160,"50,97%"
73547,73,547,tolima,piedras,TOLIMA,piedras,3200,3105,AE,1421,"44,95%"
73555,73,555,tolima,planadas,TOLIMA,planadas,10538,10030,AE,4800,"46,63%"
73563,73,563,tolima,prado,TOLIMA,prado,4262,4171,AE,2523,"59,84%"
73585,73,585,tolima,purificacion,TOLIMA,purificacion,12176,11788,AE,5234,"43,68%"
73616,73,616,tolima,rioblanco,TOLIMA,rioblanco,6780,6459,AE,3562,"53,70%"
73622,73,622,tolima,roncesvalles,TOLIMA,roncesvalles,1892,1804,AE,1114,"59,98%"
73624,73,624,tolima,rovira,TOLIMA,rovira,10023,9668,AE,5659,"57,38%"
73671,73,671,tolima,saldana,TOLIMA,saldana,7539,7286,AE,3730,"50,28%"
73675,73,675,tolima,san antonio,TOLIMA,san antonio,5187,5028,AE,2786,"54,72%"
73678,73,678,tolima,san luis tolima,TOLIMA,san luis,7344,7154,AE,4568,"63,09%"
73686,73,686,tolima,santa isabel,TOLIMA,santa isabel,2603,2522,AE,1446,"56,44%"
73770,73,770,tolima,suarez tolima,TOLIMA,suarez,2743,2670,AE,1472,"54,37%"
73854,73,854,tolima,valle de san juan,TOLIMA,valle de san juan,2821,2761,AE,1674,"60,04%"
73861,73,861,tolima,venadillo,TOLIMA,venadillo,6454,6252,AE,2842,"44,81%"
73870,73,870,tolima,villahermosa,TOLIMA,villahermosa,3357,3202,AE,1214,"36,94%"
73873,73,873,tolima,villarrica,TOLIMA,villarrica,2801,2740,AE,1769,"63,72%"
76020,76,020,valle,alcala,VALLE,alcala,6412,6150,AE,2833,"45,27%"
76036,76,036,valle,andalucia,VALLE,andalucia,10949,10634,ICC,5969,"55,21%"
76041,76,041,valle,ansermanuevo,VALLE,ansermanuevo,8531,8196,AE,3422,"40,94%"
76054,76,054,valle,argelia valle de cauca,VALLE,argelia,2772,2697,AE,1357,"49,72%"
76100,76,100,valle,bolivar valle de cauca,VALLE,bolivar,7251,7064,AE,3376,"47,11%"
76109,76,109,valle,buenaventura,VALLE,buenaventura,91352,88483,ICC,72065,"80,32%"
76111,76,111,valle,guadalajara de buga,VALLE,buga,65520,63541,ICC,36630,"56,58%"
76113,76,113,valle,bugalagrande,VALLE,bugalagrande,12077,11758,ICC,7580,"63,51%"
76122,76,122,valle,caicedonia,VALLE,caicedonia,14286,13666,AE,6695,"48,05%"
76001,76,001,valle,cali,VALLE,cali,1063418,1032728,ICC,541270,"51,40%"
76126,76,126,valle,cali,VALLE,calima,8513,8138,ICC,3637,"43,58%"
76130,76,130,valle,candelaria,VALLE,candelaria,54990,52958,ICC,36468,"67,42%"
76147,76,147,valle,cartago,VALLE,cartago,66940,64392,AE,30265,"46,03%"
76233,76,233,valle,dagua,VALLE,dagua,19601,18872,ICC,9228,"47,86%"
76243,76,243,valle,el aguila,VALLE,el aguila,3765,3614,AE,1927,"52,13%"
76246,76,246,valle,el cairo,VALLE,el cairo,2842,2729,AE,1311,"47,09%"
76248,76,248,valle,el cerrito,VALLE,el cerrito,31582,30677,ICC,20795,"66,69%"
76250,76,250,valle,el dovio,VALLE,el dovio,5289,5031,AE,2646,"51,26%"
76275,76,275,valle,florida,VALLE,florida,31818,30905,ICC,22399,"71,37%"
76306,76,306,valle,ginebra,VALLE,ginebra,11195,10810,ICC,5636,"51,09%"
76318,76,318,valle,guacari,VALLE,guacari,17813,17288,ICC,11944,"67,96%"
76364,76,364,valle,jamundi,VALLE,jamundi,82296,79115,ICC,45076,"55,70%"
76377,76,377,valle,la cumbre,VALLE,la cumbre,8090,7830,ICC,3864,"48,36%"
76400,76,400,valle,la union valle de cauca,VALLE,la union,16524,15786,AE,9339,"57,92%"
76403,76,403,valle,la victoria valle de cauca,VALLE,la victoria,6236,6004,AE,3343,"54,49%"
76497,76,497,valle,obando,VALLE,obando,5402,5186,ICC,2772,"52,64%"
76520,76,520,valle,palmira,VALLE,palmira,165881,160394,ICC,90115,"55,00%"
76563,76,563,valle,pradera,VALLE,pradera,23537,22714,ICC,16082,"69,48%"
76606,76,606,valle,restrepo valle de cauca,VALLE,restrepo,8048,7730,AE,3543,"44,96%"
76616,76,616,valle,riofrio,VALLE,riofrio,8419,8145,AE,3460,"41,89%"
76622,76,622,valle,roldanillo,VALLE,roldanillo,19494,18869,AE,8798,"45,81%"
76670,76,670,valle,san pedro valle de cauca,VALLE,san pedro,8368,8099,ICC,4290,"52,06%"
76736,76,736,valle,sevilla,VALLE,sevilla,19252,18363,ICC,7716,"41,20%"
76823,76,823,valle,toro,VALLE,toro,6250,5991,AE,3042,"49,79%"
76828,76,828,valle,trujillo,VALLE,trujillo,8816,8492,AE,4086,"47,27%"
76834,76,834,valle,tulua,VALLE,tulua,99660,96127,ICC,43107,"43,94%"
76845,76,845,valle,ulloa,VALLE,ulloa,2622,2514,ICC,1081,"42,25%"
76863,76,863,valle,versalles,VALLE,versalles,3802,3678,AE,2086,"55,79%"
76869,76,869,valle,vijes,VALLE,vijes,6494,6317,ICC,3828,"59,67%"
76890,76,890,valle,yotoco,VALLE,yotoco,8483,8169,ICC,4636,"55,68%"
76892,76,892,valle,yumbo,VALLE,yumbo,66046,64370,ICC,44723,"68,37%"
76895,76,895,valle,zarzal,VALLE,zarzal,22601,21980,ICC,13457,"60,30%"
97511,97,511,vaupes,pacoa,VAUPES,pacoa,356,351,ICC,330,"93,48%"
97161,97,161,vaupes,caruru,VAUPES,caruru,541,528,ICC,413,"77,19%"
97001,97,001,vaupes,mitu,VAUPES,mitu,7511,7329,ICC,5531,"74,24%"
97777,97,777,vaupes,morichal,VAUPES,morichal papunagua,85,84,ICC,61,"71,76%"
97666,97,666,vaupes,taraira,VAUPES,taraira,406,394,ICC,278,"69,15%"
97889,97,889,vaupes,yavarate,VAUPES,yavarate,355,351,ICC,319,"90,36%"
99773,99,773,vichada,cumaribo,VICHADA,cumaribo,7857,7684,ICC,6066,"78,21%"
99524,99,524,vichada,la primavera,VICHADA,la primavera,3488,3420,AE,2499,"72,05%"
99001,99,001,vichada,puerto carreno,VICHADA,puerto carreno,8568,8253,AE,4399,"52,10%"
99624,99,624,vichada,santa rosalia,VICHADA,santa rosalia,1658,1616,AE,1206,"73,53%"
