scope_code,department_code,department,municipality,update_mdhm,advance_number,tables_total,tables_reported,tables_reported_pct,census_total,voters,voters_pct,abstention,abstention_pct,valid_votes,valid_votes_pct,blank_votes,blank_votes_pct,null_votes,null_votes_pct,unmarked_votes,unmarked_votes_pct,candidate_votes_total,candidate_votes_total_pct,party_code,party_name,party_color,candidate_code,sort_order,president,vice_president,votes,votes_pct
29016,29,TOLIMA,ARMERO (GUAYABAL),05311722,11,33,33,100%,10533,5790,"54,97%",4743,"45,02%",5668,"97,89%",90,"1,58%",106,"1,83%",16,"0,27%",5578,"98,41%",7,,,1,1,IVÁN CEPEDA CASTRO,AIDA MARINA QUILCUE VIVAS,2853,"50,33%"
29016,29,TOLIMA,ARMERO (GUAYABAL),05311722,11,33,33,100%,10533,5790,"54,97%",4743,"45,02%",5668,"97,89%",90,"1,58%",106,"1,83%",16,"0,27%",5578,"98,41%",10,,,4,5,ABELARDO DE LA ESPRIELLA,JOSÉ MANUEL RESTREPO ABONDANO,2143,"37,80%"
29016,29,TOLIMA,ARMERO (GUAYABAL),05311722,11,33,33,100%,10533,5790,"54,97%",4743,"45,02%",5668,"97,89%",90,"1,58%",106,"1,83%",16,"0,27%",5578,"98,41%",2,,,11,12,PALOMA VALENCIA LASERNA,JUAN DANIEL OVIEDO ARANGO,329,"5,80%"
29016,29,TOLIMA,ARMERO (GUAYABAL),05311722,11,33,33,100%,10533,5790,"54,97%",4743,"45,02%",5668,"97,89%",90,"1,58%",106,"1,83%",16,"0,27%",5578,"98,41%",8,,,3,4,RAÚL SANTIAGO BOTERO JARAMILLO,CARLOS FERNANDO CUEVAS ROMERO,96,"1,69%"
29016,29,TOLIMA,ARMERO (GUAYABAL),05311722,11,33,33,100%,10533,5790,"54,97%",4743,"45,02%",5668,"97,89%",90,"1,58%",106,"1,83%",16,"0,27%",5578,"98,41%",3,,,12,13,SERGIO FAJARDO VALDERRAMA,EDNA CRISTINA DEL SOCORRO BONILLA SEBA,72,"1,27%"
29016,29,TOLIMA,ARMERO (GUAYABAL),05311722,11,33,33,100%,10533,5790,"54,97%",4743,"45,02%",5668,"97,89%",90,"1,58%",106,"1,83%",16,"0,27%",5578,"98,41%",11,,,2,3,CLAUDIA LÓPEZ,LEONARDO HUMBERTO HUERTA GUTIÉRREZ,50,"0,88%"
29016,29,TOLIMA,ARMERO (GUAYABAL),05311722,11,33,33,100%,10533,5790,"54,97%",4743,"45,02%",5668,"97,89%",90,"1,58%",106,"1,83%",16,"0,27%",5578,"98,41%",14,,,5,6,ÓSCAR MAURICIO LIZCANO ARANGO,PEDRO LUIS DE LA TORRE MARQUEZ,11,"0,19%"
29016,29,TOLIMA,ARMERO (GUAYABAL),05311722,11,33,33,100%,10533,5790,"54,97%",4743,"45,02%",5668,"97,89%",90,"1,58%",106,"1,83%",16,"0,27%",5578,"98,41%",4,,,6,7,MIGUEL URIBE LONDOÑO,LUISA FERNANDA VILLEGAS ARAQUE,9,"0,15%"
29016,29,TOLIMA,ARMERO (GUAYABAL),05311722,11,33,33,100%,10533,5790,"54,97%",4743,"45,02%",5668,"97,89%",90,"1,58%",106,"1,83%",16,"0,27%",5578,"98,41%",13,,,9,10,CARLOS EDUARDO CAICEDO OMAR,NELSON JAVIER ALARCÓN SUÁREZ,6,"0,10%"
29016,29,TOLIMA,ARMERO (GUAYABAL),05311722,11,33,33,100%,10533,5790,"54,97%",4743,"45,02%",5668,"97,89%",90,"1,58%",106,"1,83%",16,"0,27%",5578,"98,41%",6,,,8,9,ROY LEONARDO BARRERAS MONTEALEGRE,MARTHA LUCÍA ZAMORA ÁVILA,5,"0,08%"
29016,29,TOLIMA,ARMERO (GUAYABAL),05311722,11,33,33,100%,10533,5790,"54,97%",4743,"45,02%",5668,"97,89%",90,"1,58%",106,"1,83%",16,"0,27%",5578,"98,41%",12,,,13,14,LUIS GILBERTO MURILLO URRUTIA,LUZ MARÍA ZAPATA ZAPATA,3,"0,05%"
29016,29,TOLIMA,ARMERO (GUAYABAL),05311722,11,33,33,100%,10533,5790,"54,97%",4743,"45,02%",5668,"97,89%",90,"1,58%",106,"1,83%",16,"0,27%",5578,"98,41%",5,,,10,11,GUSTAVO MATAMOROS CAMACHO,MILA MARÍA PAZ CAMPAZ,1,"0,01%"
29016,29,TOLIMA,ARMERO (GUAYABAL),05311722,11,33,33,100%,10533,5790,"54,97%",4743,"45,02%",5668,"97,89%",90,"1,58%",106,"1,83%",16,"0,27%",5578,"98,41%",9,PARTIDO CENTRO DEMOCRÁTICO,#4BAFE7,7,8,SONDRA MACOLLINS GARVIN PINTO,LEONARDO KARAM HELO,0,0%
29019,29,TOLIMA,ATACO,05311732,11,54,54,100%,16727,7600,"45,43%",9127,"54,56%",7489,"98,53%",86,"1,14%",70,"0,92%",41,"0,53%",7403,"98,85%",10,,,4,5,ABELARDO DE LA ESPRIELLA,JOSÉ MANUEL RESTREPO ABONDANO,4326,"57,76%"
29019,29,TOLIMA,ATACO,05311732,11,54,54,100%,16727,7600,"45,43%",9127,"54,56%",7489,"98,53%",86,"1,14%",70,"0,92%",41,"0,53%",7403,"98,85%",7,,,1,1,IVÁN CEPEDA CASTRO,AIDA MARINA QUILCUE VIVAS,1413,"18,86%"
29019,29,TOLIMA,ATACO,05311732,11,54,54,100%,16727,7600,"45,43%",9127,"54,56%",7489,"98,53%",86,"1,14%",70,"0,92%",41,"0,53%",7403,"98,85%",2,,,11,12,PALOMA VALENCIA LASERNA,JUAN DANIEL OVIEDO ARANGO,1341,"17,90%"
29019,29,TOLIMA,ATACO,05311732,11,54,54,100%,16727,7600,"45,43%",9127,"54,56%",7489,"98,53%",86,"1,14%",70,"0,92%",41,"0,53%",7403,"98,85%",8,,,3,4,RAÚL SANTIAGO BOTERO JARAMILLO,CARLOS FERNANDO CUEVAS ROMERO,106,"1,41%"
29019,29,TOLIMA,ATACO,05311732,11,54,54,100%,16727,7600,"45,43%",9127,"54,56%",7489,"98,53%",86,"1,14%",70,"0,92%",41,"0,53%",7403,"98,85%",3,,,12,13,SERGIO FAJARDO VALDERRAMA,EDNA CRISTINA DEL SOCORRO BONILLA SEBA,81,"1,08%"
29019,29,TOLIMA,ATACO,05311732,11,54,54,100%,16727,7600,"45,43%",9127,"54,56%",7489,"98,53%",86,"1,14%",70,"0,92%",41,"0,53%",7403,"98,85%",11,,,2,3,CLAUDIA LÓPEZ,LEONARDO HUMBERTO HUERTA GUTIÉRREZ,38,"0,50%"
29019,29,TOLIMA,ATACO,05311732,11,54,54,100%,16727,7600,"45,43%",9127,"54,56%",7489,"98,53%",86,"1,14%",70,"0,92%",41,"0,53%",7403,"98,85%",4,,,6,7,MIGUEL URIBE LONDOÑO,LUISA FERNANDA VILLEGAS ARAQUE,36,"0,48%"
29019,29,TOLIMA,ATACO,05311732,11,54,54,100%,16727,7600,"45,43%",9127,"54,56%",7489,"98,53%",86,"1,14%",70,"0,92%",41,"0,53%",7403,"98,85%",14,,,5,6,ÓSCAR MAURICIO LIZCANO ARANGO,PEDRO LUIS DE LA TORRE MARQUEZ,22,"0,29%"
29019,29,TOLIMA,ATACO,05311732,11,54,54,100%,16727,7600,"45,43%",9127,"54,56%",7489,"98,53%",86,"1,14%",70,"0,92%",41,"0,53%",7403,"98,85%",9,PARTIDO CENTRO DEMOCRÁTICO,#4BAFE7,7,8,SONDRA MACOLLINS GARVIN PINTO,LEONARDO KARAM HELO,20,"0,26%"
29019,29,TOLIMA,ATACO,05311732,11,54,54,100%,16727,7600,"45,43%",9127,"54,56%",7489,"98,53%",86,"1,14%",70,"0,92%",41,"0,53%",7403,"98,85%",6,,,8,9,ROY LEONARDO BARRERAS MONTEALEGRE,MARTHA LUCÍA ZAMORA ÁVILA,15,"0,20%"
29019,29,TOLIMA,ATACO,05311732,11,54,54,100%,16727,7600,"45,43%",9127,"54,56%",7489,"98,53%",86,"1,14%",70,"0,92%",41,"0,53%",7403,"98,85%",5,,,10,11,GUSTAVO MATAMOROS CAMACHO,MILA MARÍA PAZ CAMPAZ,2,"0,02%"
29019,29,TOLIMA,ATACO,05311732,11,54,54,100%,16727,7600,"45,43%",9127,"54,56%",7489,"98,53%",86,"1,14%",70,"0,92%",41,"0,53%",7403,"98,85%",12,,,13,14,LUIS GILBERTO MURILLO URRUTIA,LUZ MARÍA ZAPATA ZAPATA,2,"0,02%"
29019,29,TOLIMA,ATACO,05311732,11,54,54,100%,16727,7600,"45,43%",9127,"54,56%",7489,"98,53%",86,"1,14%",70,"0,92%",41,"0,53%",7403,"98,85%",13,,,9,10,CARLOS EDUARDO CAICEDO OMAR,NELSON JAVIER ALARCÓN SUÁREZ,1,"0,01%"
29022,29,TOLIMA,CAJAMARCA,05311717,12,51,51,100%,17085,9059,"53,02%",8026,"46,97%",8884,"98,06%",217,"2,44%",135,"1,49%",40,"0,44%",8667,"97,55%",10,,,4,5,ABELARDO DE LA ESPRIELLA,JOSÉ MANUEL RESTREPO ABONDANO,4531,"51,00%"
29022,29,TOLIMA,CAJAMARCA,05311717,12,51,51,100%,17085,9059,"53,02%",8026,"46,97%",8884,"98,06%",217,"2,44%",135,"1,49%",40,"0,44%",8667,"97,55%",7,,,1,1,IVÁN CEPEDA CASTRO,AIDA MARINA QUILCUE VIVAS,2900,"32,64%"
29022,29,TOLIMA,CAJAMARCA,05311717,12,51,51,100%,17085,9059,"53,02%",8026,"46,97%",8884,"98,06%",217,"2,44%",135,"1,49%",40,"0,44%",8667,"97,55%",2,,,11,12,PALOMA VALENCIA LASERNA,JUAN DANIEL OVIEDO ARANGO,796,"8,95%"
29022,29,TOLIMA,CAJAMARCA,05311717,12,51,51,100%,17085,9059,"53,02%",8026,"46,97%",8884,"98,06%",217,"2,44%",135,"1,49%",40,"0,44%",8667,"97,55%",3,,,12,13,SERGIO FAJARDO VALDERRAMA,EDNA CRISTINA DEL SOCORRO BONILLA SEBA,207,"2,33%"
29022,29,TOLIMA,CAJAMARCA,05311717,12,51,51,100%,17085,9059,"53,02%",8026,"46,97%",8884,"98,06%",217,"2,44%",135,"1,49%",40,"0,44%",8667,"97,55%",8,,,3,4,RAÚL SANTIAGO BOTERO JARAMILLO,CARLOS FERNANDO CUEVAS ROMERO,130,"1,46%"
29022,29,TOLIMA,CAJAMARCA,05311717,12,51,51,100%,17085,9059,"53,02%",8026,"46,97%",8884,"98,06%",217,"2,44%",135,"1,49%",40,"0,44%",8667,"97,55%",11,,,2,3,CLAUDIA LÓPEZ,LEONARDO HUMBERTO HUERTA GUTIÉRREZ,49,"0,55%"
29022,29,TOLIMA,CAJAMARCA,05311717,12,51,51,100%,17085,9059,"53,02%",8026,"46,97%",8884,"98,06%",217,"2,44%",135,"1,49%",40,"0,44%",8667,"97,55%",9,PARTIDO CENTRO DEMOCRÁTICO,#4BAFE7,7,8,SONDRA MACOLLINS GARVIN PINTO,LEONARDO KARAM HELO,14,"0,15%"
29022,29,TOLIMA,CAJAMARCA,05311717,12,51,51,100%,17085,9059,"53,02%",8026,"46,97%",8884,"98,06%",217,"2,44%",135,"1,49%",40,"0,44%",8667,"97,55%",4,,,6,7,MIGUEL URIBE LONDOÑO,LUISA FERNANDA VILLEGAS ARAQUE,12,"0,13%"
29022,29,TOLIMA,CAJAMARCA,05311717,12,51,51,100%,17085,9059,"53,02%",8026,"46,97%",8884,"98,06%",217,"2,44%",135,"1,49%",40,"0,44%",8667,"97,55%",14,,,5,6,ÓSCAR MAURICIO LIZCANO ARANGO,PEDRO LUIS DE LA TORRE MARQUEZ,11,"0,12%"
29022,29,TOLIMA,CAJAMARCA,05311717,12,51,51,100%,17085,9059,"53,02%",8026,"46,97%",8884,"98,06%",217,"2,44%",135,"1,49%",40,"0,44%",8667,"97,55%",12,,,13,14,LUIS GILBERTO MURILLO URRUTIA,LUZ MARÍA ZAPATA ZAPATA,6,"0,06%"
29022,29,TOLIMA,CAJAMARCA,05311717,12,51,51,100%,17085,9059,"53,02%",8026,"46,97%",8884,"98,06%",217,"2,44%",135,"1,49%",40,"0,44%",8667,"97,55%",5,,,10,11,GUSTAVO MATAMOROS CAMACHO,MILA MARÍA PAZ CAMPAZ,5,"0,05%"
29022,29,TOLIMA,CAJAMARCA,05311717,12,51,51,100%,17085,9059,"53,02%",8026,"46,97%",8884,"98,06%",217,"2,44%",135,"1,49%",40,"0,44%",8667,"97,55%",6,,,8,9,ROY LEONARDO BARRERAS MONTEALEGRE,MARTHA LUCÍA ZAMORA ÁVILA,4,"0,04%"
29022,29,TOLIMA,CAJAMARCA,05311717,12,51,51,100%,17085,9059,"53,02%",8026,"46,97%",8884,"98,06%",217,"2,44%",135,"1,49%",40,"0,44%",8667,"97,55%",13,,,9,10,CARLOS EDUARDO CAICEDO OMAR,NELSON JAVIER ALARCÓN SUÁREZ,2,"0,02%"
29025,29,TOLIMA,CARMEN DE APICALA,05311727,10,33,33,100%,10551,6242,"59,16%",4309,"40,83%",6174,"98,91%",100,"1,61%",58,"0,92%",10,"0,16%",6074,"98,38%",10,,,4,5,ABELARDO DE LA ESPRIELLA,JOSÉ MANUEL RESTREPO ABONDANO,3222,"52,18%"
29025,29,TOLIMA,CARMEN DE APICALA,05311727,10,33,33,100%,10551,6242,"59,16%",4309,"40,83%",6174,"98,91%",100,"1,61%",58,"0,92%",10,"0,16%",6074,"98,38%",7,,,1,1,IVÁN CEPEDA CASTRO,AIDA MARINA QUILCUE VIVAS,1592,"25,78%"
29025,29,TOLIMA,CARMEN DE APICALA,05311727,10,33,33,100%,10551,6242,"59,16%",4309,"40,83%",6174,"98,91%",100,"1,61%",58,"0,92%",10,"0,16%",6074,"98,38%",2,,,11,12,PALOMA VALENCIA LASERNA,JUAN DANIEL OVIEDO ARANGO,948,"15,35%"
29025,29,TOLIMA,CARMEN DE APICALA,05311727,10,33,33,100%,10551,6242,"59,16%",4309,"40,83%",6174,"98,91%",100,"1,61%",58,"0,92%",10,"0,16%",6074,"98,38%",3,,,12,13,SERGIO FAJARDO VALDERRAMA,EDNA CRISTINA DEL SOCORRO BONILLA SEBA,153,"2,47%"
29025,29,TOLIMA,CARMEN DE APICALA,05311727,10,33,33,100%,10551,6242,"59,16%",4309,"40,83%",6174,"98,91%",100,"1,61%",58,"0,92%",10,"0,16%",6074,"98,38%",8,,,3,4,RAÚL SANTIAGO BOTERO JARAMILLO,CARLOS FERNANDO CUEVAS ROMERO,82,"1,32%"
29025,29,TOLIMA,CARMEN DE APICALA,05311727,10,33,33,100%,10551,6242,"59,16%",4309,"40,83%",6174,"98,91%",100,"1,61%",58,"0,92%",10,"0,16%",6074,"98,38%",11,,,2,3,CLAUDIA LÓPEZ,LEONARDO HUMBERTO HUERTA GUTIÉRREZ,41,"0,66%"
29025,29,TOLIMA,CARMEN DE APICALA,05311727,10,33,33,100%,10551,6242,"59,16%",4309,"40,83%",6174,"98,91%",100,"1,61%",58,"0,92%",10,"0,16%",6074,"98,38%",4,,,6,7,MIGUEL URIBE LONDOÑO,LUISA FERNANDA VILLEGAS ARAQUE,10,"0,16%"
29025,29,TOLIMA,CARMEN DE APICALA,05311727,10,33,33,100%,10551,6242,"59,16%",4309,"40,83%",6174,"98,91%",100,"1,61%",58,"0,92%",10,"0,16%",6074,"98,38%",5,,,10,11,GUSTAVO MATAMOROS CAMACHO,MILA MARÍA PAZ CAMPAZ,9,"0,14%"
29025,29,TOLIMA,CARMEN DE APICALA,05311727,10,33,33,100%,10551,6242,"59,16%",4309,"40,83%",6174,"98,91%",100,"1,61%",58,"0,92%",10,"0,16%",6074,"98,38%",9,PARTIDO CENTRO DEMOCRÁTICO,#4BAFE7,7,8,SONDRA MACOLLINS GARVIN PINTO,LEONARDO KARAM HELO,6,"0,09%"
29025,29,TOLIMA,CARMEN DE APICALA,05311727,10,33,33,100%,10551,6242,"59,16%",4309,"40,83%",6174,"98,91%",100,"1,61%",58,"0,92%",10,"0,16%",6074,"98,38%",14,,,5,6,ÓSCAR MAURICIO LIZCANO ARANGO,PEDRO LUIS DE LA TORRE MARQUEZ,4,"0,06%"
29025,29,TOLIMA,CARMEN DE APICALA,05311727,10,33,33,100%,10551,6242,"59,16%",4309,"40,83%",6174,"98,91%",100,"1,61%",58,"0,92%",10,"0,16%",6074,"98,38%",6,,,8,9,ROY LEONARDO BARRERAS MONTEALEGRE,MARTHA LUCÍA ZAMORA ÁVILA,4,"0,06%"
29025,29,TOLIMA,CARMEN DE APICALA,05311727,10,33,33,100%,10551,6242,"59,16%",4309,"40,83%",6174,"98,91%",100,"1,61%",58,"0,92%",10,"0,16%",6074,"98,38%",13,,,9,10,CARLOS EDUARDO CAICEDO OMAR,NELSON JAVIER ALARCÓN SUÁREZ,2,"0,03%"
29025,29,TOLIMA,CARMEN DE APICALA,05311727,10,33,33,100%,10551,6242,"59,16%",4309,"40,83%",6174,"98,91%",100,"1,61%",58,"0,92%",10,"0,16%",6074,"98,38%",12,,,13,14,LUIS GILBERTO MURILLO URRUTIA,LUZ MARÍA ZAPATA ZAPATA,1,"0,01%"
29028,29,TOLIMA,CASABIANCA,05311722,9,18,18,100%,5738,2856,"49,77%",2882,"50,22%",2799,"98,00%",64,"2,28%",35,"1,22%",22,"0,77%",2735,"97,71%",10,,,4,5,ABELARDO DE LA ESPRIELLA,JOSÉ MANUEL RESTREPO ABONDANO,1462,"52,23%"
29028,29,TOLIMA,CASABIANCA,05311722,9,18,18,100%,5738,2856,"49,77%",2882,"50,22%",2799,"98,00%",64,"2,28%",35,"1,22%",22,"0,77%",2735,"97,71%",7,,,1,1,IVÁN CEPEDA CASTRO,AIDA MARINA QUILCUE VIVAS,597,"21,32%"
29028,29,TOLIMA,CASABIANCA,05311722,9,18,18,100%,5738,2856,"49,77%",2882,"50,22%",2799,"98,00%",64,"2,28%",35,"1,22%",22,"0,77%",2735,"97,71%",2,,,11,12,PALOMA VALENCIA LASERNA,JUAN DANIEL OVIEDO ARANGO,493,"17,61%"
29028,29,TOLIMA,CASABIANCA,05311722,9,18,18,100%,5738,2856,"49,77%",2882,"50,22%",2799,"98,00%",64,"2,28%",35,"1,22%",22,"0,77%",2735,"97,71%",8,,,3,4,RAÚL SANTIAGO BOTERO JARAMILLO,CARLOS FERNANDO CUEVAS ROMERO,77,"2,75%"
29028,29,TOLIMA,CASABIANCA,05311722,9,18,18,100%,5738,2856,"49,77%",2882,"50,22%",2799,"98,00%",64,"2,28%",35,"1,22%",22,"0,77%",2735,"97,71%",3,,,12,13,SERGIO FAJARDO VALDERRAMA,EDNA CRISTINA DEL SOCORRO BONILLA SEBA,48,"1,71%"
29028,29,TOLIMA,CASABIANCA,05311722,9,18,18,100%,5738,2856,"49,77%",2882,"50,22%",2799,"98,00%",64,"2,28%",35,"1,22%",22,"0,77%",2735,"97,71%",11,,,2,3,CLAUDIA LÓPEZ,LEONARDO HUMBERTO HUERTA GUTIÉRREZ,27,"0,96%"
29028,29,TOLIMA,CASABIANCA,05311722,9,18,18,100%,5738,2856,"49,77%",2882,"50,22%",2799,"98,00%",64,"2,28%",35,"1,22%",22,"0,77%",2735,"97,71%",14,,,5,6,ÓSCAR MAURICIO LIZCANO ARANGO,PEDRO LUIS DE LA TORRE MARQUEZ,7,"0,25%"
29028,29,TOLIMA,CASABIANCA,05311722,9,18,18,100%,5738,2856,"49,77%",2882,"50,22%",2799,"98,00%",64,"2,28%",35,"1,22%",22,"0,77%",2735,"97,71%",4,,,6,7,MIGUEL URIBE LONDOÑO,LUISA FERNANDA VILLEGAS ARAQUE,5,"0,17%"
29028,29,TOLIMA,CASABIANCA,05311722,9,18,18,100%,5738,2856,"49,77%",2882,"50,22%",2799,"98,00%",64,"2,28%",35,"1,22%",22,"0,77%",2735,"97,71%",6,,,8,9,ROY LEONARDO BARRERAS MONTEALEGRE,MARTHA LUCÍA ZAMORA ÁVILA,5,"0,17%"
29028,29,TOLIMA,CASABIANCA,05311722,9,18,18,100%,5738,2856,"49,77%",2882,"50,22%",2799,"98,00%",64,"2,28%",35,"1,22%",22,"0,77%",2735,"97,71%",9,PARTIDO CENTRO DEMOCRÁTICO,#4BAFE7,7,8,SONDRA MACOLLINS GARVIN PINTO,LEONARDO KARAM HELO,5,"0,17%"
29028,29,TOLIMA,CASABIANCA,05311722,9,18,18,100%,5738,2856,"49,77%",2882,"50,22%",2799,"98,00%",64,"2,28%",35,"1,22%",22,"0,77%",2735,"97,71%",13,,,9,10,CARLOS EDUARDO CAICEDO OMAR,NELSON JAVIER ALARCÓN SUÁREZ,4,"0,14%"
29028,29,TOLIMA,CASABIANCA,05311722,9,18,18,100%,5738,2856,"49,77%",2882,"50,22%",2799,"98,00%",64,"2,28%",35,"1,22%",22,"0,77%",2735,"97,71%",5,,,10,11,GUSTAVO MATAMOROS CAMACHO,MILA MARÍA PAZ CAMPAZ,4,"0,14%"
29028,29,TOLIMA,CASABIANCA,05311722,9,18,18,100%,5738,2856,"49,77%",2882,"50,22%",2799,"98,00%",64,"2,28%",35,"1,22%",22,"0,77%",2735,"97,71%",12,,,13,14,LUIS GILBERTO MURILLO URRUTIA,LUZ MARÍA ZAPATA ZAPATA,1,"0,03%"
29040,29,TOLIMA,CHAPARRAL,05311804,15,122,122,100%,41788,19268,"46,10%",22520,"53,89%",18909,"98,13%",411,"2,17%",261,"1,35%",98,"0,50%",18498,"97,82%",10,,,4,5,ABELARDO DE LA ESPRIELLA,JOSÉ MANUEL RESTREPO ABONDANO,9146,"48,36%"
29040,29,TOLIMA,CHAPARRAL,05311804,15,122,122,100%,41788,19268,"46,10%",22520,"53,89%",18909,"98,13%",411,"2,17%",261,"1,35%",98,"0,50%",18498,"97,82%",7,,,1,1,IVÁN CEPEDA CASTRO,AIDA MARINA QUILCUE VIVAS,6450,"34,11%"
29040,29,TOLIMA,CHAPARRAL,05311804,15,122,122,100%,41788,19268,"46,10%",22520,"53,89%",18909,"98,13%",411,"2,17%",261,"1,35%",98,"0,50%",18498,"97,82%",2,,,11,12,PALOMA VALENCIA LASERNA,JUAN DANIEL OVIEDO ARANGO,2001,"10,58%"
29040,29,TOLIMA,CHAPARRAL,05311804,15,122,122,100%,41788,19268,"46,10%",22520,"53,89%",18909,"98,13%",411,"2,17%",261,"1,35%",98,"0,50%",18498,"97,82%",3,,,12,13,SERGIO FAJARDO VALDERRAMA,EDNA CRISTINA DEL SOCORRO BONILLA SEBA,339,"1,79%"
29040,29,TOLIMA,CHAPARRAL,05311804,15,122,122,100%,41788,19268,"46,10%",22520,"53,89%",18909,"98,13%",411,"2,17%",261,"1,35%",98,"0,50%",18498,"97,82%",8,,,3,4,RAÚL SANTIAGO BOTERO JARAMILLO,CARLOS FERNANDO CUEVAS ROMERO,251,"1,32%"
29040,29,TOLIMA,CHAPARRAL,05311804,15,122,122,100%,41788,19268,"46,10%",22520,"53,89%",18909,"98,13%",411,"2,17%",261,"1,35%",98,"0,50%",18498,"97,82%",11,,,2,3,CLAUDIA LÓPEZ,LEONARDO HUMBERTO HUERTA GUTIÉRREZ,132,"0,69%"
29040,29,TOLIMA,CHAPARRAL,05311804,15,122,122,100%,41788,19268,"46,10%",22520,"53,89%",18909,"98,13%",411,"2,17%",261,"1,35%",98,"0,50%",18498,"97,82%",4,,,6,7,MIGUEL URIBE LONDOÑO,LUISA FERNANDA VILLEGAS ARAQUE,50,"0,26%"
29040,29,TOLIMA,CHAPARRAL,05311804,15,122,122,100%,41788,19268,"46,10%",22520,"53,89%",18909,"98,13%",411,"2,17%",261,"1,35%",98,"0,50%",18498,"97,82%",9,PARTIDO CENTRO DEMOCRÁTICO,#4BAFE7,7,8,SONDRA MACOLLINS GARVIN PINTO,LEONARDO KARAM HELO,35,"0,18%"
29040,29,TOLIMA,CHAPARRAL,05311804,15,122,122,100%,41788,19268,"46,10%",22520,"53,89%",18909,"98,13%",411,"2,17%",261,"1,35%",98,"0,50%",18498,"97,82%",6,,,8,9,ROY LEONARDO BARRERAS MONTEALEGRE,MARTHA LUCÍA ZAMORA ÁVILA,32,"0,16%"
29040,29,TOLIMA,CHAPARRAL,05311804,15,122,122,100%,41788,19268,"46,10%",22520,"53,89%",18909,"98,13%",411,"2,17%",261,"1,35%",98,"0,50%",18498,"97,82%",14,,,5,6,ÓSCAR MAURICIO LIZCANO ARANGO,PEDRO LUIS DE LA TORRE MARQUEZ,31,"0,16%"
29040,29,TOLIMA,CHAPARRAL,05311804,15,122,122,100%,41788,19268,"46,10%",22520,"53,89%",18909,"98,13%",411,"2,17%",261,"1,35%",98,"0,50%",18498,"97,82%",12,,,13,14,LUIS GILBERTO MURILLO URRUTIA,LUZ MARÍA ZAPATA ZAPATA,13,"0,06%"
29040,29,TOLIMA,CHAPARRAL,05311804,15,122,122,100%,41788,19268,"46,10%",22520,"53,89%",18909,"98,13%",411,"2,17%",261,"1,35%",98,"0,50%",18498,"97,82%",13,,,9,10,CARLOS EDUARDO CAICEDO OMAR,NELSON JAVIER ALARCÓN SUÁREZ,12,"0,06%"
29040,29,TOLIMA,CHAPARRAL,05311804,15,122,122,100%,41788,19268,"46,10%",22520,"53,89%",18909,"98,13%",411,"2,17%",261,"1,35%",98,"0,50%",18498,"97,82%",5,,,10,11,GUSTAVO MATAMOROS CAMACHO,MILA MARÍA PAZ CAMPAZ,6,"0,03%"
29031,29,TOLIMA,COELLO,05311712,10,29,29,100%,8510,4984,"58,56%",3526,"41,43%",4917,"98,65%",42,"0,85%",53,"1,06%",14,"0,28%",4875,"99,14%",7,,,1,1,IVÁN CEPEDA CASTRO,AIDA MARINA QUILCUE VIVAS,2446,"49,74%"
29031,29,TOLIMA,COELLO,05311712,10,29,29,100%,8510,4984,"58,56%",3526,"41,43%",4917,"98,65%",42,"0,85%",53,"1,06%",14,"0,28%",4875,"99,14%",10,,,4,5,ABELARDO DE LA ESPRIELLA,JOSÉ MANUEL RESTREPO ABONDANO,1926,"39,17%"
29031,29,TOLIMA,COELLO,05311712,10,29,29,100%,8510,4984,"58,56%",3526,"41,43%",4917,"98,65%",42,"0,85%",53,"1,06%",14,"0,28%",4875,"99,14%",2,,,11,12,PALOMA VALENCIA LASERNA,JUAN DANIEL OVIEDO ARANGO,337,"6,85%"
29031,29,TOLIMA,COELLO,05311712,10,29,29,100%,8510,4984,"58,56%",3526,"41,43%",4917,"98,65%",42,"0,85%",53,"1,06%",14,"0,28%",4875,"99,14%",3,,,12,13,SERGIO FAJARDO VALDERRAMA,EDNA CRISTINA DEL SOCORRO BONILLA SEBA,59,"1,19%"
29031,29,TOLIMA,COELLO,05311712,10,29,29,100%,8510,4984,"58,56%",3526,"41,43%",4917,"98,65%",42,"0,85%",53,"1,06%",14,"0,28%",4875,"99,14%",8,,,3,4,RAÚL SANTIAGO BOTERO JARAMILLO,CARLOS FERNANDO CUEVAS ROMERO,56,"1,13%"
29031,29,TOLIMA,COELLO,05311712,10,29,29,100%,8510,4984,"58,56%",3526,"41,43%",4917,"98,65%",42,"0,85%",53,"1,06%",14,"0,28%",4875,"99,14%",11,,,2,3,CLAUDIA LÓPEZ,LEONARDO HUMBERTO HUERTA GUTIÉRREZ,20,"0,40%"
29031,29,TOLIMA,COELLO,05311712,10,29,29,100%,8510,4984,"58,56%",3526,"41,43%",4917,"98,65%",42,"0,85%",53,"1,06%",14,"0,28%",4875,"99,14%",4,,,6,7,MIGUEL URIBE LONDOÑO,LUISA FERNANDA VILLEGAS ARAQUE,11,"0,22%"
29031,29,TOLIMA,COELLO,05311712,10,29,29,100%,8510,4984,"58,56%",3526,"41,43%",4917,"98,65%",42,"0,85%",53,"1,06%",14,"0,28%",4875,"99,14%",14,,,5,6,ÓSCAR MAURICIO LIZCANO ARANGO,PEDRO LUIS DE LA TORRE MARQUEZ,7,"0,14%"
